 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
3694,606.704,1659.448,1149.666,1943.744,1428.872,1233.667,1326.946,1404.791,1268.170,1158.227,2996.303,1505.117,1587.336,1543.313,2115.218,2243.231,2542.069,1624.541,1560.138,1476.964,1544.082,1902.045,1321.198,1323.852,1356.676,1162.840,1342.283,2480.447,3505.089,2637.291,3680.548,1072.101,964.964,2850.103
3695,612.575,1657.708,1150.644,1940.798,1422.164,1231.893,1321.032,1401.218,1268.966,1160.998,2996.137,1509.308,1589.699,1539.732,2107.177,2239.856,2536.965,1612.434,1556.315,1473.298,1544.359,1889.080,1315.639,1323.241,1356.872,1158.844,1338.549,2482.310,3489.654,2644.289,3660.277,1068.580,959.989,2844.260
3696,610.970,1654.818,1149.786,1943.915,1420.403,1221.276,1322.642,1395.680,1266.972,1146.201,2981.599,1504.126,1587.916,1528.552,2104.915,2229.618,2526.665,1607.949,1553.176,1475.618,1538.121,1895.271,1313.193,1321.901,1356.569,1151.031,1340.889,2469.424,3488.729,2644.858,3653.567,1070.956,955.853,2836.209
3697,613.796,1659.870,1153.666,1952.533,1427.048,1228.316,1325.860,1404.831,1266.561,1140.460,2992.974,1505.525,1585.867,1534.078,2110.586,2227.320,2536.208,1615.563,1560.130,1480.373,1541.725,1903.646,1307.298,1327.573,1359.682,1161.664,1342.406,2476.960,3503.196,2629.624,3674.048,1069.002,962.477,2832.650
3698,603.460,1653.239,1146.820,1937.893,1421.381,1226.884,1329.090,1396.588,1267.852,1145.497,2976.982,1499.079,1573.652,1531.490,2097.735,2230.334,2517.773,1610.646,1546.076,1471.244,1543.310,1896.845,1294.973,1319.905,1349.076,1156.651,1341.486,2477.240,3495.820,2634.090,3653.725,1063.188,954.675,2844.797
3699,607.856,1654.631,1145.435,1947.132,1420.432,1222.465,1328.299,1399.205,1264.613,1144.428,2971.139,1498.856,1582.338,1528.314,2102.732,2223.613,2523.979,1612.265,1555.926,1469.647,1543.556,1896.057,1293.403,1323.210,1354.886,1152.391,1332.189,2469.753,3494.016,2643.190,3637.853,1064.993,957.891,2825.805
3700,609.824,1663.024,1152.857,1944.025,1422.656,1228.138,1322.561,1402.351,1280.151,1143.009,2989.328,1507.328,1581.763,1537.415,2110.871,2232.350,2535.681,1623.493,1561.499,1477.470,1547.412,1898.940,1294.367,1315.916,1362.580,1159.822,1349.191,2481.412,3495.463,2653.809,3666.004,1063.167,955.856,2848.633
3701,609.998,1658.307,1149.276,1937.869,1429.104,1229.304,1325.551,1397.194,1264.440,1138.063,2978.423,1510.298,1576.343,1530.462,2109.200,2238.212,2532.413,1610.614,1559.427,1468.953,1544.252,1903.941,1291.644,1325.619,1361.250,1154.070,1335.244,2480.586,3486.347,2642.139,3643.424,1070.144,952.559,2841.148
3702,616.939,1661.900,1154.902,1952.314,1428.340,1227.721,1332.556,1398.003,1272.400,1142.860,2986.804,1502.495,1574.274,1528.272,2114.278,2230.424,2536.575,1620.393,1564.046,1475.979,1553.987,1901.847,1284.350,1317.398,1359.365,1159.599,1344.708,2491.446,3509.298,2655.691,3671.081,1063.509,959.225,2824.105
3703,611.038,1664.857,1150.641,1949.007,1431.029,1230.379,1331.039,1406.180,1269.686,1149.028,2969.727,1502.630,1571.787,1530.536,2110.308,2233.523,2543.767,1627.103,1568.095,1482.463,1546.349,1917.465,1277.483,1322.597,1357.910,1156.237,1340.543,2485.886,3506.735,2642.107,3666.812,1065.099,958.607,2842.793
3704,613.911,1663.866,1149.358,1941.733,1428.669,1226.250,1322.550,1411.973,1275.389,1148.543,2980.144,1507.070,1574.796,1527.629,2113.427,2229.311,2539.856,1623.018,1558.131,1486.964,1543.862,1890.713,1268.104,1316.244,1363.697,1153.266,1339.738,2493.821,3496.074,2649.949,3637.325,1064.978,959.482,2845.759
3705,609.449,1663.946,1146.462,1949.300,1425.578,1221.251,1321.825,1400.071,1267.632,1146.434,2969.693,1501.052,1571.312,1520.836,2095.173,2211.769,2540.889,1617.487,1551.379,1484.077,1545.196,1895.322,1259.280,1319.896,1361.767,1151.989,1331.467,2475.805,3492.205,2645.155,3646.116,1063.670,956.925,2839.651
3706,610.134,1665.716,1150.526,1955.101,1433.256,1223.916,1330.075,1400.317,1272.021,1150.837,2979.798,1508.887,1575.246,1517.586,2101.735,2234.756,2552.846,1622.438,1559.452,1484.180,1549.919,1909.296,1268.055,1322.347,1365.984,1153.790,1338.941,2476.319,3500.941,2645.694,3651.291,1063.210,958.547,2851.944
3707,611.660,1666.382,1151.264,1955.835,1432.216,1227.802,1330.011,1407.897,1271.881,1137.641,2972.379,1507.603,1569.225,1519.784,2107.158,2224.396,2551.875,1619.760,1557.502,1489.328,1543.546,1907.522,1258.625,1327.263,1361.185,1162.127,1331.712,2489.675,3509.120,2644.206,3644.501,1062.287,957.443,2825.420
3708,606.628,1662.630,1144.759,1949.855,1426.992,1226.306,1330.664,1408.088,1275.983,1143.903,2973.919,1501.015,1576.118,1509.154,2106.548,2217.723,2538.906,1625.051,1556.344,1482.840,1545.639,1894.991,1242.746,1319.460,1360.622,1151.832,1332.165,2485.308,3501.419,2635.479,3656.562,1061.195,950.475,2849.607
3709,613.646,1664.130,1147.755,1944.673,1427.841,1222.749,1325.760,1407.791,1272.750,1146.761,2971.754,1508.078,1572.036,1512.377,2109.121,2211.743,2540.959,1620.899,1565.550,1486.091,1539.658,1908.775,1252.380,1330.790,1362.711,1154.421,1327.652,2501.503,3508.939,2632.146,3663.599,1057.792,951.619,2841.078
3710,613.032,1662.538,1149.986,1947.330,1430.116,1225.521,1329.788,1405.619,1269.450,1144.636,2970.206,1508.103,1564.287,1504.237,2106.941,2218.202,2543.710,1626.419,1558.260,1489.338,1541.293,1900.209,1229.021,1317.476,1358.677,1147.450,1331.452,2501.005,3505.054,2621.946,3654.880,1058.103,957.050,2847.299
3711,610.518,1663.267,1141.554,1945.795,1425.183,1223.151,1324.207,1396.236,1264.865,1144.676,2966.402,1497.423,1558.817,1504.948,2109.940,2222.259,2527.374,1621.712,1552.281,1478.225,1545.648,1900.580,1233.339,1319.597,1364.964,1150.042,1342.468,2495.999,3495.954,2613.581,3637.431,1055.214,956.642,2836.052
3712,603.476,1660.284,1145.006,1945.192,1422.990,1223.820,1322.626,1398.603,1267.777,1140.633,2965.757,1507.851,1557.771,1496.573,2088.200,2209.373,2529.427,1610.100,1550.715,1486.086,1541.450,1902.265,1222.653,1330.876,1366.877,1149.161,1336.937,2499.267,3493.723,2618.297,3653.198,1058.280,952.510,2852.510
3713,612.462,1663.300,1145.143,1953.929,1426.881,1223.734,1320.988,1404.934,1272.982,1143.109,2963.433,1498.824,1565.373,1490.714,2110.733,2206.844,2545.176,1620.745,1558.400,1481.434,1551.853,1907.025,1224.604,1317.465,1372.346,1147.384,1319.961,2511.911,3511.894,2619.331,3658.773,1058.852,954.334,2848.208
3714,610.634,1664.248,1145.982,1962.815,1428.291,1222.419,1327.589,1401.210,1263.923,1148.219,2964.781,1496.471,1558.170,1489.839,2101.965,2213.645,2539.427,1621.784,1556.708,1485.503,1542.387,1911.517,1218.562,1325.487,1370.333,1147.093,1342.604,2506.402,3499.946,2616.921,3652.588,1060.281,952.027,2856.261
3715,613.814,1661.188,1139.957,1948.750,1434.041,1218.087,1327.346,1395.162,1258.021,1138.357,2956.611,1503.662,1557.658,1488.233,2111.242,2211.406,2542.158,1616.403,1559.991,1486.547,1545.535,1911.507,1219.238,1321.484,1371.468,1145.999,1327.127,2508.194,3523.590,2611.405,3665.478,1055.032,954.508,2853.051
3716,609.318,1665.413,1147.192,1962.074,1440.459,1223.791,1328.961,1397.830,1270.737,1144.646,2968.797,1500.342,1559.927,1485.932,2105.275,2223.190,2548.728,1623.009,1567.435,1487.474,1548.520,1903.014,1219.419,1324.214,1375.779,1150.738,1323.248,2528.293,3532.238,2614.661,3661.931,1056.232,956.075,2857.422
3717,608.016,1662.999,1145.736,1952.100,1436.101,1215.928,1327.200,1398.568,1265.443,1153.072,2973.192,1500.968,1551.880,1478.710,2102.789,2219.604,2549.656,1611.293,1559.421,1482.894,1553.329,1907.543,1215.944,1322.148,1379.771,1149.549,1332.037,2523.265,3504.715,2617.028,3659.437,1057.203,957.100,2855.982
3718,611.008,1666.622,1144.228,1959.368,1429.636,1220.072,1321.583,1396.626,1259.453,1157.923,2967.588,1497.392,1548.077,1474.297,2109.469,2207.632,2548.561,1618.622,1560.411,1480.081,1549.603,1904.428,1203.364,1318.614,1373.003,1143.068,1332.680,2512.470,3507.086,2599.523,3653.296,1054.105,949.369,2849.266
3719,605.769,1668.510,1148.636,1961.499,1433.192,1221.038,1327.772,1400.513,1275.298,1151.804,2968.505,1505.239,1547.271,1473.653,2097.365,2213.323,2556.072,1620.741,1566.510,1495.733,1560.339,1911.509,1197.551,1329.597,1381.665,1145.866,1333.553,2520.101,3530.146,2610.070,3647.696,1055.849,956.824,2846.012
3720,607.300,1666.107,1144.156,1958.992,1433.810,1219.515,1324.493,1391.553,1268.257,1141.963,2969.196,1503.111,1543.645,1469.602,2097.421,2208.108,2553.975,1608.125,1567.070,1485.045,1553.982,1916.653,1193.947,1317.569,1379.981,1141.279,1320.997,2519.069,3525.153,2616.670,3664.925,1057.044,951.386,2860.215
3721,609.089,1662.291,1140.399,1959.204,1430.868,1223.405,1319.406,1389.417,1260.431,1148.339,2957.610,1493.481,1545.825,1468.685,2094.217,2199.286,2537.645,1609.479,1558.005,1484.278,1549.686,1908.120,1184.246,1326.092,1382.932,1138.709,1336.220,2514.828,3517.732,2613.607,3645.872,1054.734,950.475,2847.400
3722,611.285,1667.832,1141.090,1959.739,1439.223,1222.500,1326.051,1388.851,1262.202,1143.182,2973.221,1493.310,1541.743,1460.231,2094.718,2210.433,2537.326,1618.081,1559.253,1483.991,1555.226,1913.260,1190.405,1327.551,1382.175,1138.861,1330.298,2510.495,3506.099,2610.611,3656.969,1053.707,951.714,2841.057
3723,608.085,1664.701,1140.527,1950.061,1428.000,1217.140,1324.828,1388.682,1262.844,1143.330,2964.057,1495.334,1550.143,1458.522,2094.858,2192.335,2535.943,1613.423,1558.847,1487.595,1555.737,1902.519,1180.925,1319.208,1383.100,1137.172,1330.818,2513.852,3523.830,2592.583,3640.904,1049.880,952.043,2835.097
3724,611.510,1673.057,1144.766,1955.532,1437.585,1224.269,1327.026,1394.885,1268.666,1167.943,2977.606,1494.305,1544.809,1463.105,2099.026,2205.371,2542.049,1613.854,1562.275,1488.408,1559.941,1923.015,1183.849,1319.909,1382.467,1138.711,1330.477,2523.567,3539.209,2618.010,3673.913,1056.679,950.122,2858.773
3725,603.409,1665.595,1139.573,1950.328,1445.510,1216.547,1323.559,1396.161,1264.634,1140.158,2967.318,1491.724,1544.134,1460.485,2100.044,2204.477,2552.755,1616.313,1555.101,1483.366,1551.880,1912.555,1170.462,1316.808,1384.925,1135.672,1319.538,2517.805,3520.157,2605.994,3679.402,1054.496,953.965,2842.332
3726,605.128,1668.200,1139.007,1954.160,1438.197,1216.556,1324.696,1390.438,1266.087,1134.347,2960.563,1494.866,1548.840,1452.571,2093.572,2196.184,2545.675,1617.083,1556.119,1481.867,1556.269,1916.155,1180.295,1319.289,1382.838,1134.521,1341.726,2511.016,3518.308,2605.852,3650.193,1052.649,954.223,2856.076
3727,608.338,1668.067,1139.935,1948.046,1432.445,1219.365,1326.405,1387.903,1261.622,1147.262,2959.483,1492.898,1544.086,1451.511,2086.539,2186.244,2559.351,1611.256,1557.079,1475.983,1552.954,1913.144,1167.771,1317.497,1379.765,1136.685,1340.228,2500.896,3519.244,2602.328,3661.338,1051.693,943.355,2859.575
3728,611.368,1672.600,1142.588,1960.220,1435.557,1224.293,1328.637,1396.433,1267.480,1148.386,2970.286,1496.616,1550.109,1450.984,2097.420,2194.871,2551.779,1615.889,1563.288,1479.154,1560.356,1906.636,1169.869,1323.094,1386.664,1139.877,1354.091,2534.135,3519.960,2610.109,3660.410,1056.180,945.711,2859.083
3729,608.253,1668.907,1141.174,1951.933,1436.791,1220.160,1323.781,1387.215,1265.830,1165.448,2968.281,1491.658,1544.856,1445.027,2088.824,2195.189,2550.676,1611.178,1555.544,1484.395,1558.252,1916.357,1167.334,1323.869,1389.524,1137.456,1334.647,2514.227,3529.397,2611.714,3658.001,1052.535,949.353,2854.956
3730,612.002,1672.036,1142.626,1956.876,1440.711,1221.205,1326.997,1387.710,1264.067,1148.756,2975.387,1490.756,1546.439,1445.094,2100.261,2198.118,2547.891,1621.503,1561.366,1476.198,1564.300,1917.559,1168.964,1322.784,1393.102,1138.460,1339.355,2523.190,3524.783,2612.401,3652.012,1052.789,952.138,2839.809
3731,611.668,1671.817,1139.732,1960.648,1438.485,1216.481,1323.516,1386.605,1271.126,1149.297,2976.314,1490.126,1554.689,1454.115,2092.687,2186.597,2560.854,1611.686,1563.798,1477.995,1565.495,1909.832,1163.288,1320.377,1381.596,1135.762,1334.850,2513.085,3533.956,2606.524,3657.525,1054.714,953.208,2843.163
3732,609.324,1671.827,1143.061,1951.391,1437.470,1216.041,1326.929,1389.846,1269.814,1152.015,2973.045,1485.281,1555.049,1442.193,2093.198,2188.635,2559.626,1612.104,1565.247,1478.224,1568.543,1905.748,1158.344,1319.842,1382.332,1136.060,1351.722,2523.150,3537.640,2608.739,3659.465,1055.553,949.624,2821.189
3733,616.623,1672.038,1143.249,1966.038,1443.150,1227.034,1330.314,1390.138,1267.573,1147.029,2971.366,1494.426,1551.568,1438.406,2103.060,2189.727,2559.945,1616.854,1559.262,1482.906,1562.534,1903.748,1154.514,1319.973,1391.008,1137.205,1342.142,2532.891,3562.124,2606.127,3660.617,1055.739,954.126,2850.116
3734,612.834,1674.735,1141.026,1961.268,1432.512,1218.329,1325.389,1391.387,1273.590,1153.472,2974.757,1490.142,1559.347,1434.243,2095.331,2197.800,2554.262,1610.413,1549.755,1480.703,1565.765,1912.845,1153.050,1316.989,1386.208,1139.541,1357.816,2529.658,3531.982,2602.771,3653.454,1056.589,949.921,2846.849
3735,614.296,1677.482,1150.268,1959.393,1437.273,1223.432,1333.130,1395.721,1271.930,1152.242,2987.461,1492.446,1568.604,1442.215,2107.727,2186.164,2572.740,1610.125,1564.510,1486.849,1564.219,1915.220,1159.370,1322.100,1387.386,1140.360,1355.222,2539.028,3568.068,2600.517,3657.731,1059.678,957.558,2851.471
3736,610.204,1674.624,1144.356,1969.896,1440.684,1221.301,1327.608,1387.678,1269.485,1151.748,2981.688,1491.418,1555.235,1432.756,2096.535,2194.333,2568.179,1606.832,1566.013,1484.806,1564.531,1911.709,1154.171,1319.020,1382.991,1135.299,1347.294,2545.759,3543.631,2600.157,3645.086,1056.203,946.480,2828.849
3737,605.128,1673.197,1140.938,1959.761,1430.040,1214.973,1324.885,1385.852,1263.184,1144.270,2980.014,1481.795,1562.598,1425.176,2100.710,2191.268,2560.431,1605.838,1559.809,1475.285,1562.001,1915.580,1147.330,1318.731,1382.506,1131.387,1342.080,2541.209,3563.568,2608.589,3676.008,1052.995,944.673,2834.450
3738,607.848,1674.526,1141.595,1966.137,1432.622,1218.042,1329.619,1388.880,1273.907,1140.946,2989.109,1487.024,1565.880,1423.964,2100.016,2198.001,2565.591,1610.698,1563.380,1472.163,1560.110,1909.279,1148.940,1316.737,1383.855,1131.072,1344.019,2557.351,3561.109,2599.407,3671.540,1053.546,946.344,2841.521
3739,613.686,1675.828,1142.445,1966.105,1440.183,1220.357,1326.546,1386.723,1264.191,1145.164,2995.722,1490.744,1558.502,1429.396,2104.242,2195.218,2558.425,1605.610,1564.632,1489.876,1563.959,1900.482,1142.583,1323.287,1386.709,1130.351,1359.173,2549.845,3556.291,2607.408,3682.425,1061.677,945.318,2829.493
3740,608.905,1675.826,1142.390,1982.506,1443.268,1224.806,1329.412,1396.029,1274.526,1142.301,3002.352,1487.655,1569.878,1428.685,2114.213,2188.589,2573.863,1597.523,1571.453,1487.703,1577.962,1913.451,1147.755,1315.164,1387.543,1133.331,1346.505,2556.744,3546.663,2603.836,3675.565,1057.908,945.118,2838.994
3741,612.107,1679.595,1140.138,1973.103,1438.067,1220.826,1329.395,1380.340,1265.891,1160.294,2994.728,1488.349,1559.457,1420.984,2107.885,2181.737,2566.364,1612.998,1570.677,1487.385,1571.985,1902.853,1144.573,1321.838,1382.614,1132.286,1339.542,2554.022,3565.158,2608.678,3652.401,1056.435,945.984,2832.514
3742,610.755,1675.350,1143.672,1976.561,1443.903,1219.598,1326.977,1391.362,1260.691,1161.581,2997.362,1485.446,1555.992,1413.394,2107.060,2189.043,2573.467,1605.073,1563.236,1495.282,1576.913,1907.089,1144.297,1329.581,1376.854,1129.103,1354.572,2542.547,3552.681,2591.197,3647.658,1055.823,944.065,2823.032
3743,615.830,1684.980,1145.909,1984.010,1451.679,1222.547,1332.421,1388.507,1271.215,1150.190,3011.230,1498.647,1571.602,1433.129,2117.181,2200.924,2574.691,1607.819,1573.940,1494.437,1594.667,1909.238,1139.882,1325.703,1389.493,1134.563,1358.133,2552.340,3586.017,2605.093,3684.097,1061.865,948.603,2861.871
3744,611.081,1679.585,1140.393,1985.363,1438.107,1218.876,1327.111,1386.401,1264.309,1165.614,3005.766,1488.913,1563.170,1413.864,2113.283,2182.879,2573.410,1612.561,1571.041,1494.351,1582.932,1909.193,1134.088,1326.093,1380.808,1130.346,1342.551,2545.885,3571.971,2589.833,3662.511,1054.476,943.123,2849.828
3745,607.765,1684.892,1145.926,1992.328,1443.254,1223.682,1330.702,1384.397,1269.773,1154.429,3012.237,1492.126,1556.879,1421.985,2113.220,2200.441,2585.141,1605.298,1572.050,1501.827,1591.378,1913.203,1140.415,1319.727,1382.358,1133.016,1348.338,2549.837,3588.154,2591.381,3670.220,1063.406,949.619,2845.780
3746,607.563,1673.063,1137.314,1987.123,1434.684,1218.687,1325.616,1377.671,1256.870,1148.877,2993.213,1482.825,1547.049,1411.653,2109.263,2178.347,2562.187,1600.121,1571.551,1490.547,1579.523,1911.351,1124.194,1317.422,1375.445,1129.991,1350.723,2542.242,3551.652,2584.422,3654.313,1051.097,943.559,2844.954
3747,608.804,1679.478,1137.278,1996.172,1441.059,1228.449,1330.528,1381.425,1256.466,1154.439,3004.911,1487.217,1564.823,1412.464,2118.666,2188.927,2571.754,1599.139,1567.743,1492.095,1587.994,1918.977,1130.213,1324.754,1389.565,1133.192,1360.221,2546.919,3585.826,2576.439,3654.582,1052.020,948.034,2848.745
