 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64
3443,957.537,3459.031,3671.534,4046.931,2281.817,3745.567,6475.343,3125.447,3865.269,4032.793,3937.962,6711.993,4598.978,5131.971,3053.595,3259.192,2946.201,2782.325,2467.217,3462.449,3723.859,9390.534,7316.019,3010.580,5290.119,8834.829,7485.088,7497.426,6071.631,2839.570,2564.421,2588.842,3404.563,3914.977,3789.614,5422.895,8466.641,3769.583,3178.402,4488.416,4011.884,2936.535,3368.889,2836.945,3760.397,4791.297,3206.209,3477.251,4107.649,3321.467,2937.825,5282.782,4880.629,6375.574,2545.013,2701.613,3253.267,4319.146,2953.328,3253.375,3019.147,2574.742,7396.022,5374.331
3444,929.833,3433.031,3639.521,4048.036,2271.545,3727.488,6388.823,3129.889,3878.042,4047.518,3945.302,6636.397,4581.220,5092.650,3045.093,3232.935,2937.280,2799.781,2473.490,3481.984,3693.864,9379.625,7303.731,3007.167,5294.072,8812.885,7496.355,7509.439,6081.208,2834.798,2552.289,2592.312,3389.727,3883.154,3766.655,5372.847,8508.502,3803.645,3180.061,4465.697,4011.025,2950.326,3356.779,2843.590,3752.691,4817.405,3205.584,3468.239,4083.594,3310.407,2920.685,5266.832,4873.192,6347.922,2545.791,2682.504,3257.604,4273.051,2916.000,3225.647,2998.881,2571.323,7404.817,5388.810
3445,949.296,3456.206,3655.268,4050.477,2265.387,3722.174,6344.681,3128.462,3873.080,4045.261,3975.599,6562.844,4604.534,5114.238,3034.983,3249.759,2935.996,2761.561,2467.038,3442.978,3708.280,9355.584,7319.690,3018.906,5279.959,8857.900,7532.447,7501.883,6059.623,2845.339,2555.760,2586.476,3410.847,3896.718,3771.632,5424.794,8497.190,3780.317,3184.450,4471.988,4030.568,2950.962,3374.811,2870.616,3757.700,4834.129,3195.883,3469.941,4108.088,3317.311,2941.829,5268.313,4859.433,6352.525,2542.641,2711.475,3223.951,4373.640,2934.571,3250.909,3011.021,2582.671,7488.223,5399.879
3446,946.444,3442.263,3645.603,4025.521,2251.884,3722.907,6295.920,3109.543,3843.105,4021.909,3914.882,6534.433,4596.671,5154.167,3043.627,3224.793,2931.648,2791.454,2454.760,3447.061,3688.493,9400.449,7249.928,3009.824,5288.826,8798.908,7519.021,7482.859,6035.692,2832.246,2552.196,2599.337,3397.630,3939.521,3791.538,5425.060,8372.149,3783.894,3195.907,4465.120,4046.662,2916.653,3345.026,2848.428,3739.762,4826.028,3184.337,3454.891,4104.892,3306.289,2917.839,5278.444,4893.314,6328.276,2511.791,2676.620,3236.582,4325.086,2894.917,3233.686,3030.725,2588.832,7462.964,5382.499
3447,941.352,3430.819,3656.572,4055.237,2246.497,3743.814,6251.706,3139.980,3858.327,4043.541,3936.703,6460.684,4604.234,5179.466,3040.860,3227.035,2943.588,2805.695,2452.093,3436.423,3714.754,9382.324,7252.893,3023.885,5239.328,8785.202,7566.554,7519.289,6056.907,2855.123,2565.514,2599.363,3415.936,3940.502,3793.895,5404.295,8386.954,3778.800,3198.615,4466.666,4062.304,2958.407,3381.083,2833.018,3734.346,4876.525,3181.905,3472.871,4123.291,3314.792,2939.290,5314.588,4879.865,6347.075,2528.656,2683.600,3271.297,4330.253,2913.929,3239.690,3012.363,2575.245,7488.305,5397.724
3448,988.982,3442.122,3643.906,4037.759,2242.972,3737.469,6200.332,3142.007,3930.066,4015.803,3939.276,6395.027,4603.362,5152.888,3041.529,3234.397,2939.986,2778.973,2465.671,3438.959,3733.400,9396.670,7254.508,3033.386,5249.022,8748.189,7584.550,7509.996,6103.473,2838.248,2573.229,2606.266,3428.408,3952.506,3773.404,5422.268,8450.534,3825.124,3209.508,4442.066,4078.671,2974.782,3379.981,2844.431,3759.878,4885.082,3183.450,3468.472,4129.018,3318.236,2942.776,5286.922,4886.032,6321.751,2529.009,2685.752,3269.118,4378.240,2938.406,3230.152,3002.878,2551.162,7480.454,5410.254
3449,954.833,3412.868,3614.880,3987.826,2247.506,3690.706,6060.144,3114.920,3886.048,3997.289,3907.483,6266.311,4559.537,5016.522,3008.496,3170.608,2898.020,2743.266,2435.553,3374.063,3717.336,9324.891,7229.231,2984.303,5202.328,8679.638,7539.843,7465.963,6045.410,2809.986,2525.958,2576.204,3367.006,3941.292,3740.216,5349.599,8534.769,3765.970,3184.189,4414.933,4021.987,2913.123,3344.815,2813.547,3722.678,4895.034,3149.555,3430.532,4094.828,3291.497,2900.999,5251.227,4807.952,6265.611,2493.895,2639.029,3189.237,4381.558,2919.808,3193.767,2975.898,2543.852,7420.802,5335.386
3450,989.296,3441.569,3618.829,4011.996,2224.714,3726.321,6078.360,3145.833,3954.784,4026.603,3949.983,6212.212,4586.752,5061.870,3043.189,3198.318,2927.788,2804.707,2469.928,3431.163,3732.736,9381.900,7222.137,3040.658,5225.686,8675.820,7598.449,7482.175,6093.470,2859.630,2554.961,2606.191,3439.183,3956.117,3743.158,5401.797,8483.984,3801.466,3230.469,4432.369,4059.753,2952.186,3378.586,2862.649,3751.214,4958.141,3167.196,3476.059,4129.938,3310.560,2949.102,5269.276,4849.249,6316.917,2535.752,2679.620,3228.069,4427.202,2895.184,3258.830,2987.297,2575.296,7443.939,5381.232
3451,980.796,3458.304,3641.163,4005.654,2219.304,3699.896,6077.038,3122.323,3988.499,4039.863,3948.688,6215.156,4634.411,5146.699,3045.896,3237.042,2942.201,2798.111,2489.723,3444.327,3748.077,9417.566,7228.151,3053.103,5242.316,8661.722,7646.783,7511.064,6088.011,2874.167,2569.449,2605.507,3430.178,3967.212,3788.988,5411.276,8394.746,3790.217,3200.718,4434.936,4069.603,2998.956,3412.356,2855.737,3738.500,4925.025,3173.948,3464.240,4130.349,3314.083,2966.788,5272.415,4876.222,6326.916,2528.006,2706.701,3276.738,4380.996,2926.513,3251.088,3022.295,2574.905,7532.114,5394.593
3452,934.093,3458.278,3627.899,4025.263,2210.740,3732.484,5997.425,3128.017,4037.966,4009.319,3938.147,6146.226,4605.005,5125.928,3037.031,3217.871,2940.500,2807.348,2487.426,3457.980,3738.763,9408.638,7196.234,3038.238,5249.968,8654.376,7648.961,7497.880,6087.247,2876.966,2589.914,2585.288,3422.931,3986.160,3777.312,5420.469,8394.825,3793.964,3235.872,4423.728,4085.926,3006.169,3408.519,2849.210,3746.705,4962.345,3193.058,3454.480,4117.504,3299.227,2970.938,5260.445,4892.251,6338.080,2527.328,2699.427,3255.879,4361.537,2914.537,3254.527,3012.478,2552.736,7494.387,5407.179
3453,975.796,3466.400,3631.116,4035.491,2212.246,3722.808,5889.279,3144.751,4050.853,4000.033,3930.017,6113.101,4593.816,5115.613,3032.249,3200.372,2950.860,2815.544,2489.780,3431.673,3722.681,9375.337,7205.239,3043.502,5258.167,8601.477,7691.048,7483.097,6086.672,2866.755,2558.428,2591.874,3417.356,4018.508,3768.870,5441.190,8365.329,3754.119,3207.249,4412.711,4088.583,3011.651,3413.496,2869.447,3737.787,5026.370,3183.501,3464.290,4120.197,3294.390,2972.078,5253.652,4884.185,6330.717,2521.456,2687.572,3250.251,4384.180,2907.206,3255.285,3025.161,2538.604,7513.104,5437.984
3454,950.518,3452.227,3627.382,4041.188,2201.412,3730.021,5822.050,3162.978,4095.146,3996.594,3924.301,5983.746,4583.007,5057.197,3057.927,3187.264,2927.424,2809.481,2499.918,3451.575,3750.584,9387.479,7134.051,3031.627,5279.719,8547.118,7723.811,7445.671,6107.955,2883.596,2582.911,2600.191,3411.354,4018.445,3772.463,5412.685,8564.640,3757.653,3262.474,4410.875,4051.299,3032.163,3409.749,2876.699,3751.443,5072.385,3181.949,3452.061,4141.231,3291.613,2944.905,5248.920,4856.768,6331.664,2528.867,2692.797,3260.970,4454.197,2911.738,3191.233,3026.606,2598.639,7534.810,5391.738
3455,954.111,3456.844,3647.186,4031.823,2199.888,3750.769,5818.964,3125.337,4213.823,3994.791,3964.973,5974.643,4585.267,5083.877,3067.270,3214.232,2947.322,2810.104,2526.930,3461.307,3750.043,9368.354,7146.094,3059.563,5272.337,8490.019,7750.713,7451.691,6124.448,2900.007,2572.048,2596.372,3440.041,4051.945,3773.553,5468.239,8523.729,3750.903,3234.464,4420.591,4107.573,3051.089,3429.042,2855.416,3761.609,5158.441,3202.549,3463.865,4133.121,3307.399,2952.219,5283.593,4864.884,6348.566,2527.806,2712.919,3230.297,4405.867,2901.267,3204.491,3048.708,2585.112,7579.645,5389.587
3456,925.704,3475.214,3645.377,4024.677,2183.422,3693.599,5772.464,3133.897,4265.574,3995.614,3933.866,5911.406,4581.371,5119.862,3054.635,3209.913,2952.194,2813.417,2521.340,3449.020,3745.736,9336.822,7167.951,3036.297,5258.560,8525.361,7782.556,7467.391,6099.404,2900.442,2559.991,2593.205,3426.551,4072.402,3790.187,5447.510,8373.066,3791.992,3208.413,4433.492,4105.216,3054.477,3428.770,2871.028,3785.976,5161.654,3206.178,3460.687,4150.271,3293.476,2943.268,5279.584,4845.849,6374.202,2511.700,2705.925,3282.515,4497.884,2940.720,3246.593,3047.629,2566.677,7613.332,5422.258
3457,953.241,3445.107,3624.778,4061.574,2188.596,3731.421,5725.477,3149.035,4285.619,3983.647,3953.525,5871.474,4621.783,5100.502,3040.222,3223.718,2955.911,2803.032,2517.520,3430.445,3764.990,9355.249,7152.382,3060.362,5266.004,8548.519,7795.909,7464.077,6123.709,2898.379,2559.342,2611.846,3459.942,4112.785,3809.239,5405.700,8446.480,3784.944,3249.445,4417.891,4100.780,3014.284,3435.504,2848.907,3760.853,5231.625,3199.405,3459.679,4161.846,3291.167,2963.777,5259.360,4901.438,6348.388,2556.602,2711.323,3243.049,4523.901,2900.495,3254.459,3050.367,2584.282,7668.800,5404.048
3458,944.778,3501.147,3640.506,4088.140,2200.845,3745.324,5710.855,3167.349,4291.588,4000.724,3961.840,5890.948,4637.313,5067.014,3050.159,3212.610,2966.118,2798.431,2521.844,3458.272,3787.910,9441.779,7176.757,3051.529,5281.606,8572.567,7867.859,7478.701,6173.358,2914.669,2580.290,2616.925,3471.052,4110.355,3828.070,5493.761,8482.239,3789.986,3250.401,4420.183,4098.588,3058.638,3434.127,2873.210,3791.499,5346.823,3207.260,3466.952,4143.016,3308.219,2960.398,5252.837,4907.425,6359.941,2543.487,2717.044,3267.627,4505.185,2927.088,3247.584,3080.624,2591.988,7686.832,5407.647
3459,932.130,3477.426,3651.977,4053.416,2180.591,3747.718,5641.682,3170.943,4325.964,4010.888,3966.340,5833.067,4626.874,5036.214,3058.097,3195.668,2938.561,2818.462,2518.275,3421.797,3772.894,9382.321,7139.628,3048.797,5296.947,8476.664,7914.542,7451.196,6155.022,2902.805,2579.601,2597.047,3454.927,4140.873,3777.331,5448.281,8503.104,3794.666,3261.741,4400.724,4152.367,3057.169,3459.118,2859.317,3797.188,5470.263,3222.917,3488.204,4133.997,3293.532,2945.650,5242.335,4878.049,6381.431,2545.382,2702.309,3258.870,4545.520,2926.762,3224.561,3065.666,2566.521,7703.294,5425.938
3460,964.444,3491.161,3623.915,4072.556,2178.132,3749.234,5601.365,3155.230,4354.313,4024.834,3963.532,5814.724,4638.664,5053.528,3062.762,3207.278,2944.001,2828.772,2546.535,3471.398,3798.345,9360.961,7145.067,3055.621,5313.570,8499.149,7973.679,7500.464,6186.960,2916.692,2579.448,2624.564,3444.013,4142.526,3831.340,5490.446,8591.036,3798.414,3256.225,4427.150,4120.486,3046.213,3456.551,2864.873,3805.772,5555.655,3219.200,3480.627,4174.730,3307.631,2976.922,5264.527,4870.230,6371.727,2571.072,2727.029,3277.796,4589.906,2926.626,3261.500,3057.218,2594.389,7822.312,5436.492
3461,948.463,3500.498,3629.123,4070.730,2172.803,3749.544,5588.598,3159.910,4301.673,3986.995,3933.094,5768.656,4646.489,5101.472,3035.572,3195.108,2951.403,2802.126,2523.093,3451.679,3759.365,9384.516,7154.996,3060.858,5275.194,8503.880,7961.331,7516.153,6166.216,2895.727,2571.346,2625.629,3451.056,4158.842,3820.138,5472.721,8428.146,3791.323,3284.073,4411.141,4100.897,3078.574,3465.678,2857.626,3807.507,5634.922,3227.945,3464.007,4198.192,3305.898,2964.713,5246.939,4892.366,6403.843,2573.928,2739.295,3278.845,4549.717,2924.351,3291.466,3045.310,2558.006,7852.069,5416.186
3462,944.482,3495.584,3639.135,4059.999,2172.652,3739.866,5522.401,3157.397,4308.872,4012.278,3966.664,5717.952,4675.413,5097.909,3030.101,3178.344,2955.724,2819.693,2544.853,3461.626,3773.783,9392.148,7117.297,3081.653,5290.317,8499.465,7990.880,7523.934,6153.739,2892.571,2565.127,2606.694,3474.357,4195.351,3809.002,5454.972,8434.845,3793.499,3281.546,4385.653,4165.760,3081.302,3468.292,2878.389,3798.086,5723.962,3229.545,3452.351,4135.959,3305.049,2970.914,5233.882,4857.053,6408.263,2564.019,2735.852,3303.265,4606.532,2926.722,3261.414,3081.740,2574.740,7883.561,5454.043
3463,945.500,3500.042,3652.399,4086.217,2178.128,3753.921,5510.983,3159.496,4285.977,4009.337,3937.721,5691.141,4662.328,5098.524,3078.351,3211.907,2970.493,2815.312,2557.146,3448.874,3773.958,9426.600,7117.418,3057.706,5306.107,8491.442,8035.679,7568.630,6209.388,2896.975,2594.674,2623.000,3482.714,4222.317,3822.103,5476.614,8460.587,3797.730,3276.227,4423.491,4189.010,3070.605,3444.790,2876.640,3834.186,5849.508,3242.608,3459.027,4171.842,3304.189,2953.597,5277.860,4860.234,6400.775,2585.030,2731.488,3272.306,4595.811,2914.702,3232.516,3043.603,2575.773,7897.015,5440.507
3464,966.759,3471.969,3612.677,4094.985,2163.340,3751.363,5411.039,3141.907,4260.146,3984.576,3960.866,5637.592,4656.681,5010.261,3046.228,3162.278,2952.729,2808.447,2532.719,3415.933,3748.062,9372.677,7112.213,3072.997,5273.038,8503.966,8037.347,7513.013,6217.786,2913.162,2573.111,2597.716,3472.371,4234.842,3828.529,5457.607,8545.762,3753.256,3308.185,4379.199,4152.978,3074.401,3453.306,2871.501,3785.467,5944.109,3230.488,3476.220,4180.366,3308.135,2938.310,5215.684,4832.479,6394.705,2527.630,2723.512,3295.910,4574.043,2905.404,3240.335,3070.450,2568.333,7920.770,5447.617
3465,969.333,3482.412,3609.973,4078.010,2161.663,3757.222,5427.979,3141.375,4221.692,4024.967,3965.014,5591.900,4670.972,5019.687,3073.614,3158.331,2958.076,2806.600,2540.029,3446.655,3771.178,9351.102,7092.790,3063.133,5274.110,8445.517,8051.631,7533.480,6249.447,2908.707,2569.813,2611.934,3447.861,4286.832,3852.460,5479.326,8540.520,3748.044,3275.845,4379.083,4103.110,3087.491,3451.617,2862.124,3826.622,5991.027,3223.753,3470.859,4142.800,3306.686,2952.277,5229.778,4824.525,6388.593,2556.070,2739.175,3296.146,4608.009,2893.599,3237.665,3057.891,2562.010,7914.749,5418.395
3466,953.426,3508.933,3651.333,4098.627,2157.016,3776.171,5378.645,3128.641,4221.389,4011.374,3949.387,5561.591,4651.305,5076.941,3040.070,3192.465,2962.967,2820.170,2537.037,3465.173,3759.159,9339.378,7090.899,3069.678,5284.589,8487.102,8055.109,7547.682,6231.596,2894.943,2563.243,2614.713,3467.251,4329.729,3852.958,5516.175,8400.541,3779.880,3281.970,4376.363,4133.126,3105.013,3464.862,2851.905,3805.070,5981.452,3211.587,3490.799,4180.662,3314.293,2975.815,5215.008,4833.672,6411.246,2591.428,2745.151,3279.680,4585.403,2918.089,3264.873,3036.669,2552.418,7983.518,5445.228
3467,955.185,3465.153,3638.281,4118.558,2143.154,3747.284,5362.890,3151.027,4196.610,4008.792,3955.983,5530.368,4661.042,5043.812,3042.026,3188.060,2954.081,2803.585,2528.685,3443.256,3772.856,9346.436,7077.800,3064.978,5303.507,8400.288,8140.639,7537.080,6259.694,2926.062,2560.918,2599.034,3455.532,4377.650,3849.854,5490.938,8404.123,3781.202,3284.428,4394.127,4100.412,3121.985,3484.604,2833.322,3808.031,6064.786,3249.438,3480.125,4178.544,3308.856,2971.460,5223.257,4826.205,6400.239,2572.383,2741.365,3285.761,4675.940,2912.120,3259.597,3038.218,2580.310,7941.854,5430.138
3468,941.815,3495.405,3641.988,4121.850,2135.616,3771.202,5322.229,3160.014,4181.005,4005.355,3950.854,5518.469,4712.042,5071.315,3049.316,3219.711,2983.411,2830.183,2532.106,3432.388,3807.124,9373.009,7082.826,3058.473,5269.265,8415.758,8145.543,7543.668,6294.992,2914.217,2564.938,2624.643,3468.870,4473.553,3862.593,5498.218,8363.224,3749.317,3269.490,4371.051,4109.316,3154.939,3523.547,2856.927,3807.966,6090.842,3247.246,3472.252,4171.700,3338.579,3000.115,5273.008,4801.305,6444.292,2532.587,2752.765,3301.910,4675.296,2903.851,3268.837,3046.643,2545.487,7999.838,5409.325
3469,1000.018,3487.463,3623.113,4196.923,2144.896,3799.933,5254.386,3144.390,4144.780,4014.355,3980.298,5488.870,4682.962,5078.751,3077.881,3175.688,2963.445,2809.282,2543.429,3434.646,3796.179,9434.657,7096.648,3090.744,5331.614,8453.788,8209.802,7565.041,6338.888,2916.559,2564.100,2618.899,3453.357,4530.121,3852.790,5488.687,8460.694,3750.889,3289.747,4361.610,4103.775,3194.782,3504.463,2855.278,3797.679,6176.832,3240.408,3522.908,4175.225,3295.848,2989.787,5276.791,4805.143,6477.216,2552.735,2761.340,3298.714,4739.133,2912.100,3242.296,3017.524,2583.107,8057.180,5449.166
3470,936.593,3503.990,3625.688,4394.176,2120.967,3802.070,5198.491,3156.279,4136.751,4002.001,3997.552,5447.717,4686.766,5027.892,3056.176,3183.394,2940.910,2797.553,2517.006,3411.858,3800.118,9400.029,7061.283,3074.081,5293.519,8475.359,8211.421,7560.091,6314.483,2919.962,2552.310,2591.973,3480.403,4604.703,3844.936,5459.709,8454.790,3752.409,3271.040,4322.196,4103.938,3178.914,3482.111,2864.045,3779.954,6134.677,3234.010,3488.723,4192.382,3293.215,3003.428,5238.093,4825.027,6445.614,2554.328,2777.867,3306.685,4796.137,2907.139,3216.312,3013.189,2588.854,8081.287,5427.148
3471,916.870,3513.986,3676.591,4744.413,2115.715,3800.825,5207.741,3131.094,4105.034,4036.667,3959.944,5421.529,4698.050,5081.536,3048.272,3173.249,2975.173,2830.096,2515.735,3402.980,3798.740,9357.137,7085.399,3080.883,5305.582,8418.256,8262.491,7528.218,6286.532,2924.397,2551.646,2600.419,3454.477,4673.508,3843.577,5462.951,8304.011,3771.319,3253.237,4336.303,4115.444,3224.043,3504.267,2830.991,3799.793,6156.583,3253.681,3486.856,4201.198,3322.035,3006.241,5261.057,4838.005,6456.292,2536.965,2766.604,3274.968,4753.051,2911.768,3257.618,3011.193,2571.682,8113.909,5449.014
3472,971.426,3511.661,3658.060,5024.741,2122.234,3790.911,5163.650,3145.215,4075.358,4024.853,4005.271,5378.635,4664.972,5064.049,3038.357,3167.040,2948.957,2813.454,2501.773,3424.413,3800.518,9406.455,7038.771,3088.673,5297.262,8423.737,8310.441,7541.543,6314.230,2926.357,2562.582,2577.271,3461.726,4736.029,3859.885,5435.154,8379.938,3775.098,3259.264,4337.892,4115.221,3246.604,3493.818,2825.619,3806.673,6201.005,3237.953,3481.424,4179.303,3307.424,2975.864,5253.557,4818.493,6475.086,2545.517,2766.572,3295.940,4744.146,2904.092,3280.278,3031.110,2571.471,8164.924,5456.602
3473,939.407,3496.624,3671.374,5145.368,2114.013,3779.522,5100.337,3139.926,4067.342,4018.061,3965.031,5327.830,4673.563,5078.734,3052.742,3162.453,2941.528,2797.013,2504.032,3397.372,3822.656,9389.623,7055.226,3058.665,5302.792,8417.498,8407.161,7518.530,6303.488,2934.375,2543.718,2570.861,3457.769,4746.990,3833.221,5471.164,8337.289,3771.605,3270.575,4338.390,4082.763,3258.063,3495.353,2835.674,3778.412,6210.445,3232.878,3479.867,4200.289,3284.927,2986.108,5239.875,4824.244,6473.584,2557.215,2759.748,3305.058,4759.523,2907.947,3240.758,3029.399,2569.132,8111.949,5444.280
3474,962.556,3494.875,3659.190,5204.070,2102.671,3790.515,5045.089,3158.536,4072.762,4033.839,3989.696,5282.344,4740.729,5022.166,3035.750,3160.417,2934.180,2795.250,2498.208,3429.380,3796.875,9379.205,7027.457,3057.435,5298.893,8447.131,8468.001,7547.894,6369.049,2919.663,2550.871,2583.699,3472.607,4826.868,3841.241,5475.739,8479.850,3739.751,3248.300,4302.089,4110.889,3279.366,3507.780,2865.173,3801.813,6261.138,3236.970,3495.763,4203.801,3305.592,2946.318,5226.898,4789.064,6502.518,2557.863,2765.196,3268.663,4769.090,2898.484,3224.857,3008.030,2563.168,8144.735,5415.259
3475,952.889,3499.952,3651.374,5292.460,2096.363,3761.024,5038.083,3154.899,4059.480,4036.973,3974.598,5263.621,4719.771,4989.807,3056.762,3147.176,2939.277,2799.656,2493.528,3411.801,3819.769,9402.801,7034.488,3056.199,5274.265,8436.183,8490.196,7520.210,6335.872,2931.668,2545.285,2577.081,3444.786,4895.561,3843.225,5519.867,8443.844,3794.238,3288.536,4284.634,4119.238,3290.487,3537.545,2849.505,3771.375,6243.362,3242.963,3489.080,4198.010,3310.629,2976.979,5241.883,4806.196,6466.034,2557.972,2761.598,3288.297,4844.485,2915.730,3233.054,2989.443,2555.702,8120.201,5421.345
3476,952.167,3523.831,3665.876,5414.226,2097.797,3790.409,5038.396,3142.179,4035.304,4035.054,3963.172,5232.055,4729.542,5007.064,3052.024,3174.164,2945.943,2817.548,2485.604,3405.156,3847.110,9430.743,7027.154,3061.573,5311.223,8467.578,8487.311,7528.122,6330.450,2933.320,2548.690,2574.607,3462.120,4958.293,3883.075,5510.125,8317.012,3776.092,3276.747,4285.927,4102.920,3316.323,3534.668,2846.062,3797.556,6246.977,3250.201,3491.508,4201.138,3308.871,2936.589,5243.161,4835.230,6485.442,2548.900,2743.546,3271.121,4848.412,2918.360,3232.903,2998.848,2582.201,8147.810,5447.950
3477,944.018,3551.777,3657.625,5550.100,2087.014,3784.883,5003.829,3170.422,4021.046,4028.040,3981.773,5236.256,4724.132,5048.523,3048.526,3176.026,2954.735,2817.477,2499.715,3423.024,3826.107,9410.401,7030.158,3076.002,5294.174,8424.649,8530.517,7544.112,6347.999,2933.424,2557.874,2583.738,3461.909,5043.954,3851.574,5532.477,8356.425,3768.505,3271.354,4309.496,4079.209,3322.234,3533.282,2851.591,3809.666,6280.595,3250.300,3494.808,4236.549,3301.959,2985.970,5230.780,4815.487,6503.943,2548.395,2766.386,3297.636,4847.013,2926.387,3241.391,3010.091,2549.020,8193.465,5450.986
3478,961.815,3564.114,3655.539,5575.811,2084.156,3776.093,4957.184,3170.065,3994.105,4014.173,3977.198,5171.020,4737.471,5040.428,3092.585,3140.306,2934.448,2807.231,2503.630,3415.982,3810.691,9364.437,6990.911,3077.021,5279.170,8452.940,8580.684,7485.407,6353.115,2930.906,2541.594,2568.712,3467.571,5116.735,3870.826,5543.886,8367.821,3770.219,3276.357,4277.382,4080.002,3321.552,3502.057,2815.948,3795.922,6309.925,3255.980,3492.991,4209.400,3313.080,2960.003,5213.185,4781.715,6485.111,2572.067,2770.819,3308.808,4821.983,2924.840,3232.204,2998.611,2548.462,8230.527,5454.606
