 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
76,669.086,1843.752,1346.443,1638.202,1695.532,1577.801,1330.728,1830.305,1352.150,1721.882,1725.045,1923.603,1639.762,1470.329,1908.871,1310.464,1419.078,1646.857,1422.337,1663.039,1185.857,1786.727,1132.066,2216.260,1455.697,1332.127,2471.901,1734.778,1735.562,1736.717,1861.578,2299.091,1540.089,2279.211
77,666.050,1844.383,1347.844,1643.739,1697.992,1590.779,1334.825,1814.851,1353.442,1723.923,1729.427,1936.768,1647.615,1465.025,1907.143,1307.445,1419.833,1651.614,1421.583,1655.025,1186.252,1786.224,1135.273,2223.522,1459.185,1338.176,2481.043,1731.030,1746.013,1734.867,1866.720,2313.733,1537.615,2279.813
78,671.250,1850.708,1351.622,1646.157,1703.102,1585.077,1337.270,1815.408,1358.486,1730.405,1733.889,1919.351,1645.336,1468.479,1910.584,1316.303,1424.003,1657.704,1427.483,1651.118,1190.436,1788.016,1135.000,2225.297,1454.972,1336.997,2483.845,1734.786,1750.329,1742.524,1868.493,2301.781,1530.113,2280.477
79,663.460,1835.904,1343.171,1626.917,1688.464,1624.438,1330.802,1812.971,1353.743,1719.980,1724.237,1921.663,1638.020,1456.921,1901.274,1305.166,1413.517,1651.205,1418.159,1660.029,1177.701,1782.174,1130.838,2213.505,1448.746,1332.922,2479.519,1727.161,1742.026,1729.035,1855.745,2295.667,1530.911,2277.915
80,667.454,1842.574,1342.746,1647.617,1699.616,1596.331,1356.367,1807.873,1362.540,1727.928,1719.562,1954.960,1639.966,1475.518,1904.427,1313.860,1423.225,1652.764,1419.244,1654.665,1180.683,1791.295,1133.107,2222.314,1452.171,1340.458,2483.463,1739.583,1740.136,1750.083,1847.141,2302.607,1538.120,2287.872
81,669.262,1839.670,1346.709,1644.080,1697.693,1585.112,1328.612,1813.458,1355.172,1726.824,1721.811,1938.735,1640.986,1475.748,1924.517,1308.037,1414.667,1647.772,1447.618,1652.175,1182.015,1785.503,1134.455,2216.822,1449.266,1338.131,2484.653,1735.690,1738.579,1733.158,1861.632,2306.848,1530.000,2278.405
82,671.235,1840.059,1351.243,1644.455,1701.704,1587.335,1332.743,1820.325,1359.002,1734.313,1732.302,1924.373,1643.023,1468.504,1914.877,1310.021,1418.158,1649.203,1455.768,1658.227,1184.267,1794.365,1136.276,2230.402,1455.426,1339.162,2487.265,1730.264,1738.820,1727.679,1862.296,2312.311,1530.958,2269.032
83,665.211,1828.169,1350.504,1654.344,1696.635,1591.382,1334.870,1820.864,1358.065,1721.602,1726.185,1918.500,1647.763,1469.067,1912.479,1303.961,1415.899,1655.226,1411.262,1649.696,1183.431,1797.119,1131.078,2231.177,1504.001,1341.375,2479.156,1739.694,1741.291,1740.350,1863.990,2303.635,1527.476,2284.587
84,668.237,1838.835,1354.334,1644.713,1703.232,1590.317,1331.506,1818.102,1361.589,1721.816,1731.623,1917.292,1634.788,1467.970,1913.184,1313.031,1423.177,1664.721,1416.721,1663.121,1181.717,1791.829,1134.364,2229.779,1476.805,1343.799,2474.482,1843.469,1744.297,1740.485,1877.004,2306.341,1532.017,2281.783
85,674.764,1861.261,1354.727,1646.831,1699.115,1592.219,1342.383,1820.334,1371.300,1736.302,1741.899,1931.494,1642.851,1472.390,1913.208,1325.892,1428.882,1668.237,1414.191,1659.944,1184.926,1797.705,1137.566,2247.134,1462.522,1351.841,2497.996,1779.062,1746.678,1744.411,1895.864,2343.481,1548.114,2287.736
86,676.128,1830.365,1358.478,1653.680,1709.206,1587.360,1340.103,1822.050,1367.315,1729.221,1737.968,1929.861,1643.126,1478.809,1916.267,1323.126,1424.546,1655.017,1414.639,1663.123,1185.872,1792.023,1133.854,2229.267,1455.129,1354.333,2491.289,1737.436,1746.021,1746.956,1880.014,2397.148,1539.730,2286.148
87,677.192,1846.985,1365.193,1666.873,1712.591,1597.240,1347.932,1817.562,1373.733,1730.102,1742.463,1940.799,1653.457,1487.725,1922.947,1330.261,1431.499,1669.738,1415.384,1660.039,1189.561,1800.779,1137.783,2237.684,1464.055,1347.899,2498.930,1747.494,1742.280,1744.390,1870.573,2314.838,1575.480,2279.834
88,674.982,1846.706,1366.118,1667.246,1714.297,1590.797,1345.271,1810.280,1372.525,1742.681,1744.749,1927.683,1652.029,1475.845,1924.812,1331.485,1426.173,1661.549,1416.683,1663.403,1189.974,1798.766,1137.965,2247.802,1459.163,1350.219,2489.444,1742.899,1747.852,1743.529,1862.698,2309.258,1525.401,2298.720
89,676.128,1836.560,1363.933,1647.956,1711.102,1600.859,1347.797,1826.162,1375.553,1735.109,1742.659,1928.682,1658.663,1474.028,1919.918,1323.916,1434.931,1657.236,1419.976,1651.096,1188.893,1788.814,1137.266,2246.576,1455.730,1354.905,2482.552,1734.364,1745.613,1741.148,1864.409,2318.590,1538.023,2281.884
90,677.576,1843.370,1363.999,1660.220,1713.284,1594.456,1343.016,1823.404,1375.285,1736.032,1732.571,1931.954,1650.476,1487.948,1926.076,1325.697,1428.817,1652.257,1414.255,1661.382,1188.489,1790.230,1134.450,2240.297,1459.052,1358.427,2476.149,1742.813,1747.869,1745.981,1866.705,2313.283,1528.189,2277.536
91,676.213,1846.353,1364.594,1652.453,1705.750,1596.514,1340.850,1820.705,1376.031,1726.367,1749.236,1936.451,1643.681,1476.373,1930.764,1322.047,1430.868,1669.373,1410.275,1655.372,1186.630,1790.551,1134.070,2247.674,1459.760,1360.471,2479.410,1729.643,1752.105,1739.333,1877.362,2308.954,1529.505,2276.089
92,679.567,1855.784,1366.018,1653.621,1712.060,1595.659,1343.899,1828.278,1381.208,1734.828,1743.214,1932.680,1657.858,1487.434,1923.676,1323.127,1433.213,1662.127,1419.390,1664.849,1191.490,1799.445,1139.736,2241.921,1454.477,1362.777,2469.410,1742.781,1753.242,1743.830,1875.162,2324.244,1537.029,2277.738
93,679.271,1862.466,1362.511,1665.811,1710.749,1592.484,1344.493,1829.550,1384.763,1737.313,1752.739,1939.194,1657.828,1479.564,1926.671,1331.974,1435.661,1661.160,1416.733,1662.879,1186.026,1788.923,1138.468,2245.086,1458.922,1370.364,2489.585,1738.676,1751.534,1755.323,1888.444,2311.249,1536.378,2285.415
94,670.588,1844.864,1362.740,1655.262,1715.757,1589.728,1336.643,1814.790,1380.195,1732.756,1756.509,1934.062,1648.220,1475.033,1918.751,1322.802,1427.797,1661.172,1403.194,1654.318,1184.244,1785.225,1132.158,2233.127,1451.867,1365.136,2453.203,1739.564,1751.791,1731.657,1874.456,2321.335,1528.563,2290.659
95,674.762,1851.527,1367.114,1660.458,1712.067,1592.428,1345.216,1833.311,1391.761,1745.199,1747.444,1942.033,1659.378,1478.059,1921.496,1327.013,1435.596,1668.597,1411.335,1660.043,1186.555,1791.698,1135.287,2252.069,1457.008,1374.812,2480.523,1746.390,1753.832,1751.508,1879.183,2324.047,1537.866,2277.785
96,671.912,1847.239,1361.910,1642.049,1703.858,1589.022,1339.244,1820.595,1388.657,1748.578,1735.710,1929.892,1653.207,1478.349,1929.346,1321.591,1424.757,1651.608,1405.950,1656.659,1187.673,1787.120,1132.865,2245.503,1448.971,1371.100,2469.265,1741.521,1747.078,1743.806,1872.288,2316.900,1531.483,2294.686
97,672.002,1850.547,1364.986,1650.388,1712.399,1589.791,1336.352,1827.419,1393.627,1741.773,1749.837,1939.822,1655.302,1473.762,1928.469,1319.812,1428.497,1663.784,1405.319,1652.528,1183.422,1789.870,1131.133,2251.648,1450.695,1375.004,2480.157,1736.004,1746.726,1744.296,1881.510,2309.388,1528.898,2282.740
98,670.890,1838.443,1364.906,1660.202,1715.268,1585.299,1341.026,1827.213,1400.576,1734.364,1748.348,1939.813,1650.122,1480.826,1926.568,1319.145,1427.824,1656.862,1403.216,1658.258,1183.722,1786.098,1134.978,2249.712,1457.903,1376.394,2481.084,1732.601,1751.020,1759.612,1875.120,2316.076,1530.693,2297.163
99,673.813,1848.361,1362.016,1646.756,1707.639,1586.389,1340.015,1817.114,1404.305,1727.577,1752.536,1938.706,1657.765,1470.551,1919.921,1320.071,1431.458,1658.417,1405.792,1648.484,1181.639,1790.100,1135.470,2249.132,1448.668,1379.261,2469.185,1731.849,1742.591,1748.159,1879.575,2316.489,1530.436,2294.592
100,673.210,1846.915,1364.006,1654.625,1711.330,1584.418,1332.654,1823.766,1401.452,1732.719,1760.912,1928.545,1656.009,1470.985,1931.121,1319.421,1424.843,1648.002,1398.394,1653.930,1183.185,1787.822,1133.359,2228.395,1445.212,1375.072,2472.922,1728.328,1742.667,1737.624,1871.043,2333.039,1533.317,2301.886
101,674.267,1840.601,1365.287,1666.331,1713.873,1587.926,1337.327,1819.609,1403.037,1739.942,1743.462,1942.716,1650.844,1473.418,1931.695,1312.870,1428.284,1659.602,1396.664,1653.317,1184.948,1793.333,1138.714,2237.434,1454.961,1382.429,2456.674,1737.159,1747.216,1751.094,1881.107,2318.681,1532.757,2283.001
102,669.490,1842.327,1359.027,1655.429,1699.815,1586.572,1332.853,1818.364,1400.816,1726.833,1750.279,1938.514,1654.031,1470.720,1918.186,1316.314,1424.143,1635.935,1392.641,1644.914,1176.995,1783.710,1137.452,2231.087,1452.615,1377.564,2450.066,1721.142,1743.242,1738.828,1869.350,2314.293,1533.230,2305.927
103,675.032,1830.116,1367.029,1662.610,1706.886,1592.544,1338.294,1825.718,1399.068,1757.584,1756.885,1938.352,1663.990,1476.565,1934.612,1312.238,1432.009,1658.521,1392.118,1643.814,1188.214,1788.848,1142.776,2236.375,1466.031,1384.464,2453.943,1730.350,1745.492,1747.736,1870.810,2317.742,1525.383,2293.497
104,668.660,1832.298,1362.230,1655.575,1701.669,1583.710,1330.937,1818.162,1398.309,1741.229,1746.947,1928.795,1656.825,1472.817,1925.112,1312.089,1422.488,1660.371,1387.039,1648.089,1183.138,1784.725,1137.063,2225.931,1451.810,1379.014,2457.106,1725.545,1743.394,1735.840,1862.971,2304.323,1526.775,2285.200
105,671.663,1836.332,1360.759,1648.687,1695.998,1583.974,1332.629,1821.656,1393.537,1741.597,1744.039,1929.702,1665.181,1467.230,1907.567,1316.134,1418.677,1649.810,1390.754,1638.488,1181.021,1778.256,1136.327,2237.620,1455.807,1383.542,2447.630,1730.120,1742.173,1744.660,1872.298,2303.736,1528.976,2295.895
106,670.970,1831.166,1362.339,1659.490,1703.346,1586.968,1337.111,1813.729,1398.972,1750.610,1741.616,1939.574,1664.067,1467.205,1913.985,1314.875,1427.875,1642.738,1392.753,1647.870,1181.442,1784.519,1140.897,2238.429,1450.885,1383.581,2460.438,1729.564,1740.813,1739.641,1879.858,2314.151,1540.153,2284.876
107,669.464,1837.017,1360.427,1661.077,1704.997,1584.951,1332.600,1816.690,1396.215,1747.408,1741.749,1923.149,1660.866,1471.784,1923.915,1318.778,1429.671,1638.540,1390.112,1637.901,1181.267,1778.896,1138.224,2221.877,1454.667,1379.984,2455.177,1721.315,1748.975,1749.805,1870.347,2311.053,1532.334,2294.471
108,669.315,1850.691,1357.718,1658.544,1695.702,1577.932,1332.688,1826.746,1398.619,1741.989,1740.114,1932.181,1664.127,1468.430,1916.667,1315.501,1425.469,1637.215,1382.138,1630.911,1175.239,1776.950,1139.271,2237.583,1446.489,1379.939,2460.826,1734.912,1748.381,1746.752,1867.379,2306.119,1520.851,2281.395
109,673.502,1838.722,1363.017,1668.019,1710.189,1587.960,1334.537,1825.165,1408.371,1739.831,1740.121,1928.946,1669.018,1473.752,1928.171,1317.774,1429.152,1646.891,1390.209,1642.069,1180.655,1788.759,1148.872,2237.194,1455.673,1386.558,2473.172,1726.189,1749.635,1755.322,1880.461,2315.403,1528.845,2292.027
110,670.135,1850.020,1363.991,1662.552,1708.552,1583.199,1333.026,1823.620,1397.864,1740.622,1748.040,1928.782,1667.586,1462.182,1919.635,1314.515,1430.569,1641.714,1388.648,1644.474,1182.189,1779.057,1143.102,2228.825,1454.248,1389.360,2465.215,1735.526,1750.510,1744.329,1878.235,2309.681,1525.273,2305.939
111,677.251,1840.117,1365.220,1665.427,1715.656,1589.464,1336.125,1830.818,1395.719,1748.766,1741.784,1928.763,1662.436,1472.824,1933.753,1314.121,1431.419,1653.455,1378.931,1640.017,1182.098,1777.469,1144.240,2232.872,1453.085,1388.099,2459.358,1731.685,1754.935,1748.760,1884.655,2307.511,1527.183,2300.567
112,672.067,1840.061,1365.153,1667.395,1709.358,1585.739,1332.061,1827.001,1401.686,1742.842,1742.136,1922.504,1668.108,1472.332,1928.547,1319.944,1423.722,1645.198,1383.906,1638.991,1182.286,1781.126,1139.014,2227.221,1446.282,1384.049,2463.534,1728.093,1750.668,1742.858,1889.072,2308.842,1526.270,2289.540
113,670.436,1836.928,1361.733,1664.925,1706.219,1581.543,1332.141,1829.187,1392.355,1732.982,1740.201,1924.780,1669.070,1464.016,1919.964,1322.482,1420.120,1648.509,1384.195,1628.054,1180.466,1775.480,1142.716,2219.227,1446.097,1389.499,2454.627,1725.991,1752.497,1747.865,1882.237,2305.877,1530.066,2306.704
114,670.095,1844.289,1358.955,1659.800,1711.997,1583.812,1330.739,1822.002,1395.927,1731.632,1747.685,1924.158,1664.386,1469.953,1911.007,1318.730,1433.786,1643.251,1379.579,1629.689,1179.388,1773.298,1142.477,2229.958,1453.563,1378.617,2471.521,1732.080,1751.383,1743.829,1891.501,2301.616,1531.495,2279.307
115,674.327,1847.288,1362.717,1665.169,1703.971,1582.978,1332.791,1816.478,1401.059,1736.136,1742.879,1934.462,1664.674,1473.190,1923.745,1315.099,1431.167,1641.847,1382.840,1632.917,1179.997,1781.140,1147.078,2225.835,1447.981,1385.853,2466.508,1722.885,1750.520,1745.029,1895.049,2303.631,1523.435,2281.860
116,674.194,1837.548,1361.427,1662.421,1704.944,1581.957,1336.397,1822.666,1399.946,1736.578,1740.586,1911.526,1672.558,1468.843,1922.238,1315.177,1433.857,1644.169,1375.213,1631.760,1186.309,1774.421,1144.779,2226.428,1445.212,1393.172,2457.872,1732.149,1749.230,1739.734,1890.158,2309.482,1523.353,2285.845
117,669.971,1849.847,1361.410,1667.006,1719.454,1584.835,1331.061,1809.019,1390.573,1740.927,1742.240,1914.255,1669.103,1466.046,1914.310,1316.657,1430.438,1634.012,1380.030,1631.176,1183.812,1778.031,1143.920,2220.986,1446.445,1385.873,2470.024,1724.377,1750.482,1749.511,1895.240,2319.609,1524.908,2296.708
118,669.609,1830.753,1354.992,1651.981,1707.641,1573.270,1328.493,1821.903,1386.532,1737.561,1735.264,1911.732,1664.352,1461.168,1915.377,1316.256,1422.717,1642.714,1370.985,1623.202,1180.686,1774.713,1146.976,2220.833,1451.005,1379.265,2462.794,1729.800,1746.578,1731.423,1880.418,2301.639,1521.054,2271.339
119,672.973,1838.354,1357.821,1656.436,1709.500,1592.215,1336.085,1819.149,1397.168,1742.757,1736.704,1923.950,1666.328,1469.698,1912.323,1313.064,1424.991,1631.970,1367.640,1623.519,1189.199,1781.200,1148.631,2218.347,1450.235,1379.621,2468.450,1724.945,1750.191,1744.843,1893.922,2299.380,1535.330,2288.613
120,674.287,1846.813,1362.677,1664.584,1709.848,1598.539,1340.084,1827.244,1406.493,1741.335,1753.435,1933.565,1677.417,1474.031,1925.316,1311.932,1434.291,1640.471,1373.074,1628.122,1188.125,1775.819,1153.824,2224.173,1447.911,1390.751,2459.596,1730.153,1754.620,1745.109,1894.487,2302.759,1529.461,2285.165
121,667.923,1851.916,1358.032,1670.367,1704.904,1589.129,1324.297,1808.693,1391.220,1721.472,1737.162,1935.882,1655.773,1468.427,1901.976,1310.411,1425.680,1638.041,1371.022,1628.120,1179.616,1776.028,1144.171,2210.153,1448.340,1375.073,2444.117,1733.762,1754.619,1748.493,1882.709,2295.201,1516.399,2272.149
122,671.136,1838.150,1358.229,1665.337,1706.620,1583.345,1328.136,1825.316,1388.625,1737.816,1741.255,1925.373,1670.200,1459.263,1911.761,1316.780,1427.287,1647.092,1377.315,1626.323,1183.756,1775.878,1151.395,2214.657,1448.545,1386.541,2458.819,1720.947,1755.916,1742.561,1894.620,2304.183,1530.249,2290.738
123,676.060,1843.981,1367.246,1672.966,1713.601,1587.675,1332.510,1837.097,1389.169,1740.321,1753.381,1931.863,1683.802,1468.856,1902.456,1311.516,1430.693,1636.472,1371.305,1631.349,1186.408,1782.294,1157.315,2237.622,1453.631,1387.033,2467.416,1729.786,1760.565,1748.608,1895.236,2318.626,1531.229,2283.631
124,672.819,1832.428,1364.168,1666.809,1711.680,1588.456,1330.994,1830.598,1393.420,1735.928,1746.808,1925.752,1676.441,1461.498,1905.190,1311.307,1426.465,1633.754,1363.313,1625.071,1184.821,1785.305,1153.478,2233.928,1444.525,1385.705,2447.240,1733.014,1752.188,1740.724,1893.731,2309.601,1514.590,2277.030
125,666.692,1843.173,1360.338,1661.772,1704.445,1582.012,1330.064,1827.307,1389.799,1746.726,1748.999,1929.050,1669.767,1457.375,1909.564,1309.422,1429.437,1627.793,1368.356,1625.994,1180.361,1769.529,1150.792,2223.336,1446.625,1386.211,2441.980,1728.469,1747.090,1743.944,1882.378,2295.504,1524.046,2289.658
126,670.377,1827.435,1364.403,1662.264,1707.364,1584.620,1327.542,1805.519,1389.730,1733.580,1733.090,1929.858,1677.106,1463.204,1914.865,1306.571,1424.391,1630.270,1362.014,1627.864,1182.606,1776.552,1153.606,2220.452,1447.747,1385.561,2449.638,1741.523,1751.154,1730.073,1890.931,2297.019,1522.648,2296.849
127,672.387,1845.169,1360.485,1656.657,1700.078,1585.255,1330.519,1812.949,1400.177,1751.625,1750.937,1923.333,1679.626,1460.424,1899.886,1310.930,1428.686,1633.809,1367.375,1628.313,1182.182,1773.596,1155.687,2219.973,1447.693,1384.382,2455.915,1738.287,1758.270,1744.902,1899.967,2303.416,1525.506,2286.791
128,675.052,1849.790,1364.984,1671.292,1715.228,1579.948,1333.805,1816.019,1401.381,1758.334,1753.664,1926.302,1680.424,1463.313,1912.696,1307.667,1433.699,1647.961,1366.265,1631.120,1186.325,1785.029,1160.217,2226.547,1441.467,1394.235,2451.095,1735.598,1754.336,1737.219,1896.704,2296.002,1529.841,2280.683
129,672.531,1841.925,1363.611,1668.159,1701.623,1582.597,1329.517,1818.564,1407.262,1756.094,1748.559,1925.186,1679.793,1459.751,1911.128,1316.677,1426.547,1630.205,1362.890,1625.098,1183.949,1777.671,1157.928,2228.008,1445.845,1382.066,2443.810,1725.827,1748.667,1737.253,1892.547,2293.998,1518.901,2276.399
130,672.526,1841.045,1362.488,1663.744,1702.391,1579.610,1330.137,1821.711,1408.725,1759.869,1752.676,1927.011,1682.096,1462.486,1906.457,1314.886,1425.806,1624.945,1359.637,1632.051,1185.843,1783.395,1160.890,2219.770,1444.612,1384.380,2450.118,1727.701,1751.964,1731.883,1878.839,2294.057,1522.618,2290.761
131,674.465,1853.557,1363.485,1672.000,1706.290,1589.501,1331.471,1814.561,1414.862,1757.982,1755.173,1924.307,1687.227,1469.897,1908.739,1317.857,1434.912,1642.927,1368.765,1632.181,1188.072,1785.051,1161.498,2223.468,1439.748,1387.615,2460.375,1732.388,1755.564,1736.932,1893.577,2311.710,1527.277,2271.007
132,670.267,1844.110,1361.909,1664.276,1705.779,1582.846,1332.944,1818.192,1408.638,1753.863,1754.278,1918.071,1685.478,1456.106,1920.030,1317.171,1428.119,1645.802,1360.090,1622.903,1184.266,1788.895,1164.785,2228.603,1443.899,1388.444,2451.016,1737.834,1751.498,1734.423,1891.622,2315.971,1524.517,2290.067
133,670.683,1856.590,1362.828,1662.621,1713.325,1587.203,1328.045,1805.016,1403.883,1780.248,1744.020,1919.292,1683.730,1465.755,1903.608,1309.590,1430.697,1634.032,1363.731,1631.395,1184.162,1781.274,1163.888,2224.039,1438.179,1380.915,2445.932,1741.246,1748.918,1725.708,1894.705,2311.586,1530.974,2299.111
134,671.101,1849.230,1360.884,1659.887,1705.756,1581.105,1325.762,1823.771,1414.386,1762.356,1750.629,1913.124,1687.123,1453.943,1908.447,1306.796,1419.957,1631.632,1361.456,1616.773,1182.312,1784.775,1165.745,2220.773,1435.681,1382.861,2441.579,1742.762,1744.317,1740.715,1882.123,2303.227,1516.762,2281.384
135,673.286,1854.765,1364.112,1674.005,1708.442,1585.456,1332.164,1814.703,1412.848,1761.805,1753.339,1930.545,1681.170,1457.872,1912.209,1313.016,1441.479,1628.857,1363.790,1624.743,1186.249,1792.458,1169.396,2215.628,1440.913,1386.664,2442.514,1733.937,1747.926,1738.624,1888.023,2303.567,1523.364,2270.129
136,672.628,1855.431,1364.790,1651.269,1706.361,1584.179,1331.582,1833.665,1415.667,1770.852,1744.820,1915.308,1683.590,1466.684,1910.266,1314.183,1429.190,1627.435,1361.925,1628.021,1184.536,1786.425,1165.585,2221.829,1433.932,1383.928,2446.541,1730.293,1747.490,1738.147,1879.844,2313.518,1517.117,2272.688
137,675.790,1854.960,1370.629,1675.467,1714.639,1593.570,1339.016,1818.732,1425.746,1768.889,1768.021,1932.110,1692.607,1467.474,1917.532,1332.403,1439.420,1632.285,1371.693,1633.788,1191.575,1793.669,1172.665,2234.415,1442.476,1390.790,2445.072,1743.001,1758.056,1755.622,1894.632,2307.247,1522.695,2285.833
138,671.384,1864.278,1368.315,1664.332,1705.195,1582.344,1332.427,1819.115,1422.062,1776.384,1755.567,1918.736,1689.233,1463.898,1912.468,1319.714,1430.618,1634.596,1361.458,1628.051,1186.791,1791.625,1172.000,2217.419,1432.858,1388.657,2446.422,1737.401,1746.577,1741.448,1899.485,2304.552,1517.313,2274.930
139,674.071,1853.749,1367.327,1666.343,1704.320,1583.038,1331.949,1817.669,1420.652,1760.177,1751.849,1923.235,1682.637,1469.286,1906.274,1311.892,1436.505,1628.262,1369.296,1629.675,1186.720,1791.529,1171.628,2222.263,1440.725,1387.310,2428.327,1739.861,1753.311,1767.539,1906.244,2319.030,1528.501,2273.005
140,671.069,1848.869,1366.464,1659.165,1704.610,1581.191,1331.378,1810.523,1424.919,1773.211,1757.406,1920.026,1684.850,1465.020,1905.446,1312.835,1425.395,1623.633,1367.057,1623.701,1184.583,1788.787,1169.881,2214.764,1442.738,1388.330,2442.662,1744.046,1745.983,1751.883,1893.591,2298.755,1529.555,2292.833
141,675.049,1860.798,1369.619,1667.226,1711.885,1581.123,1328.911,1813.682,1416.477,1770.000,1741.836,1926.528,1687.089,1466.238,1917.262,1317.780,1431.393,1630.689,1365.995,1630.462,1185.300,1797.650,1172.839,2222.366,1436.812,1395.519,2430.605,1734.905,1747.613,1751.952,1892.414,2314.545,1518.067,2296.546
142,674.291,1857.129,1375.755,1676.235,1709.905,1589.951,1341.346,1827.328,1421.203,1770.173,1758.671,1931.132,1694.935,1467.699,1908.299,1319.165,1442.523,1627.064,1374.023,1627.913,1194.265,1802.221,1175.922,2225.885,1438.807,1386.568,2451.101,1737.163,1752.614,1754.849,1912.430,2316.570,1517.848,2292.539
143,670.662,1856.878,1368.473,1674.196,1710.252,1584.466,1327.960,1824.329,1423.204,1772.039,1748.524,1926.716,1690.069,1460.618,1906.756,1323.781,1430.126,1636.336,1368.350,1623.260,1190.221,1802.345,1175.680,2210.574,1431.707,1393.803,2431.617,1732.883,1750.672,1768.379,1902.759,2308.853,1527.294,2304.602
144,673.284,1847.489,1367.416,1671.599,1708.783,1585.564,1336.179,1825.870,1416.005,1778.632,1755.215,1925.021,1692.260,1460.411,1902.948,1312.654,1426.290,1615.420,1362.149,1622.047,1186.046,1797.173,1172.999,2213.346,1432.770,1386.892,2437.157,1731.378,1749.964,1760.741,1899.755,2306.376,1521.970,2283.713
145,674.426,1861.767,1372.377,1671.144,1716.988,1580.772,1332.754,1816.103,1416.089,1766.884,1751.927,1915.117,1693.984,1457.656,1900.676,1311.272,1428.807,1632.775,1368.354,1617.292,1186.709,1798.787,1173.785,2215.795,1428.609,1387.808,2437.988,1736.480,1746.104,1765.127,1899.035,2318.994,1522.437,2310.204
