 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41
5370,717.446,2202.294,2263.524,2580.041,3203.227,2682.422,2700.943,2595.488,2629.520,2235.552,3212.420,3425.785,1611.821,2448.721,2216.228,2305.808,2056.781,2387.445,2335.757,1719.046,2054.653,1781.785,1598.044,3042.776,1853.236,2885.245,2682.943,2774.609,2152.828,2099.208,2788.678,2669.396,1701.576,2321.114,2109.414,2177.994,2360.292,2158.136,2725.580,3657.704,3608.965
5371,721.690,2197.516,2252.013,2583.849,3231.721,2684.325,2685.680,2592.188,2630.241,2231.009,3203.795,3414.054,1607.552,2440.321,2216.568,2316.690,2048.568,2396.409,2327.385,1728.030,2058.317,1774.200,1599.200,3045.767,1865.501,2892.711,2665.613,2777.350,2139.445,2105.268,2775.853,2662.765,1700.607,2323.139,2123.609,2181.960,2389.436,2148.191,2765.203,3656.407,3604.748
5372,712.353,2197.351,2254.361,2578.982,3214.131,2684.148,2685.807,2591.159,2617.465,2223.619,3191.423,3406.718,1606.073,2439.126,2200.964,2304.599,2053.356,2405.334,2318.836,1718.023,2043.466,1780.016,1588.792,3043.885,1845.408,2881.527,2650.544,2749.393,2147.092,2097.260,2776.274,2647.117,1695.977,2316.492,2112.554,2170.344,2369.792,2149.098,2726.125,3649.057,3603.286
5373,717.776,2201.836,2252.228,2579.141,3215.489,2692.145,2692.131,2599.679,2622.547,2225.490,3204.010,3393.237,1604.955,2440.815,2217.084,2311.987,2055.447,2394.265,2333.082,1724.711,2052.780,1777.435,1606.435,3048.687,1847.342,2879.078,2650.100,2767.517,2163.831,2102.570,2787.369,2666.437,1697.056,2327.713,2129.438,2192.280,2358.768,2138.713,2754.785,3667.150,3598.245
5374,719.129,2204.699,2261.600,2577.135,3209.442,2690.390,2691.573,2595.960,2620.385,2228.430,3204.899,3412.695,1606.951,2449.266,2208.184,2311.016,2053.316,2399.337,2340.374,1733.658,2056.484,1779.097,1605.939,3041.724,1851.659,2886.982,2655.439,2762.838,2165.596,2108.656,2784.742,2649.256,1698.589,2318.355,2110.192,2169.486,2377.119,2145.550,2723.088,3647.643,3622.553
5375,718.507,2202.659,2258.933,2588.853,3215.269,2678.807,2701.709,2603.666,2630.060,2229.162,3213.366,3415.406,1607.628,2443.596,2211.142,2304.758,2065.950,2387.979,2339.164,1724.399,2045.111,1778.103,1606.436,3047.215,1846.881,2886.977,2652.480,2755.631,2161.198,2098.460,2779.728,2643.935,1693.613,2321.828,2102.965,2182.836,2388.299,2151.493,2743.910,3647.751,3627.275
5376,713.185,2206.885,2258.849,2576.143,3221.924,2693.612,2699.589,2598.059,2621.008,2231.254,3209.421,3433.139,1609.090,2450.807,2214.274,2301.752,2061.058,2408.541,2332.702,1717.114,2043.710,1776.771,1598.311,3052.515,1853.943,2882.965,2654.697,2761.825,2157.933,2096.508,2783.857,2664.230,1694.198,2317.696,2104.700,2183.497,2376.685,2174.844,2758.319,3659.624,3606.218
5377,718.660,2204.594,2255.140,2576.992,3196.992,2692.549,2689.260,2597.889,2621.930,2230.348,3205.950,3402.823,1606.474,2445.195,2233.335,2304.538,2050.073,2395.688,2330.750,1709.464,2035.943,1782.641,1596.745,3034.277,1849.354,2870.018,2625.302,2761.619,2161.381,2113.695,2792.710,2640.893,1697.533,2305.388,2111.015,2175.744,2367.360,2150.541,2745.038,3669.844,3596.929
5378,712.075,2194.819,2251.311,2578.052,3222.806,2684.317,2703.466,2597.472,2623.329,2234.623,3210.606,3418.588,1605.610,2451.321,2215.975,2294.151,2052.290,2391.338,2340.713,1715.513,2040.981,1772.180,1603.198,3047.499,1843.658,2870.203,2647.668,2767.348,2155.454,2100.850,2793.263,2655.295,1694.220,2326.344,2097.280,2172.544,2368.221,2168.815,2745.115,3696.293,3612.986
5379,712.183,2198.688,2258.947,2584.337,3224.905,2700.425,2699.166,2603.898,2631.138,2230.190,3205.696,3411.099,1611.120,2452.434,2217.324,2301.585,2048.892,2393.832,2336.779,1710.892,2047.049,1779.736,1605.864,3038.822,1849.347,2877.170,2639.311,2767.287,2174.575,2110.090,2814.673,2645.053,1695.787,2311.693,2111.500,2166.505,2367.334,2157.469,2753.818,3640.940,3620.867
5380,719.311,2198.727,2255.806,2576.834,3219.663,2682.061,2684.907,2597.018,2622.880,2225.271,3196.302,3398.006,1605.166,2448.676,2217.966,2294.134,2045.880,2390.311,2330.082,1712.011,2043.831,1778.282,1604.126,3034.851,1856.859,2868.775,2619.609,2756.485,2172.080,2102.599,2787.585,2648.531,1693.456,2308.861,2113.481,2169.177,2361.498,2145.517,2764.101,3661.777,3598.982
5381,720.224,2189.621,2243.829,2573.069,3227.036,2685.806,2686.632,2595.375,2626.934,2216.012,3207.735,3400.231,1603.011,2437.352,2211.749,2297.848,2032.770,2393.225,2336.637,1709.567,2044.609,1780.430,1594.742,3022.368,1842.529,2874.179,2622.166,2754.174,2161.452,2119.202,2805.997,2634.387,1692.522,2307.098,2100.437,2146.712,2353.135,2147.413,2760.108,3666.920,3579.057
5382,720.048,2199.854,2240.306,2566.790,3229.816,2681.205,2683.796,2603.529,2626.715,2230.291,3203.620,3428.571,1603.613,2444.935,2233.395,2298.539,2058.592,2381.753,2320.039,1709.612,2047.376,1779.504,1599.273,3029.245,1849.012,2879.197,2638.759,2772.255,2174.495,2122.086,2809.545,2662.675,1700.656,2309.867,2093.853,2173.787,2367.213,2155.200,2743.332,3636.781,3597.368
5383,712.576,2204.860,2264.004,2575.693,3239.440,2695.346,2704.148,2599.413,2636.273,2237.972,3223.842,3411.640,1605.589,2443.254,2231.701,2298.803,2056.535,2380.734,2337.902,1717.670,2061.717,1773.482,1605.945,3049.580,1853.134,2888.417,2619.185,2769.697,2185.560,2099.140,2804.571,2661.719,1700.958,2320.710,2107.734,2166.135,2376.261,2155.606,2793.917,3680.741,3591.134
5384,722.143,2198.466,2243.619,2578.404,3222.483,2695.720,2695.777,2601.341,2636.105,2234.936,3216.024,3424.924,1602.252,2446.502,2238.002,2303.692,2058.299,2384.590,2346.940,1709.783,2039.891,1782.824,1604.642,3031.049,1852.558,2883.147,2606.614,2764.501,2175.845,2109.677,2814.677,2660.351,1701.273,2312.731,2084.927,2159.442,2384.666,2164.373,2770.091,3672.964,3594.919
5385,716.750,2196.692,2246.693,2567.491,3224.458,2694.407,2707.448,2596.471,2616.015,2228.536,3214.630,3426.060,1609.581,2440.859,2231.267,2301.200,2057.990,2392.824,2341.670,1709.792,2048.498,1786.019,1605.505,3043.919,1854.964,2885.143,2613.852,2773.199,2179.910,2109.180,2816.521,2649.946,1698.820,2309.693,2095.303,2176.206,2372.129,2145.102,2774.714,3665.357,3606.238
5386,721.673,2196.928,2249.277,2580.796,3240.169,2688.794,2695.466,2608.401,2627.948,2232.540,3223.077,3429.580,1610.543,2449.409,2239.465,2296.841,2049.367,2407.151,2338.129,1715.822,2049.144,1774.383,1614.192,3030.436,1854.988,2874.704,2614.192,2766.391,2191.618,2120.999,2829.859,2661.751,1704.068,2317.200,2103.386,2172.818,2381.013,2144.024,2761.640,3670.685,3573.795
5387,720.395,2201.282,2245.003,2575.224,3224.209,2695.325,2706.120,2600.586,2616.681,2231.278,3220.117,3422.563,1613.944,2435.378,2231.777,2301.740,2067.443,2390.893,2323.203,1690.518,2034.838,1782.387,1598.203,3037.672,1848.110,2871.455,2618.391,2765.017,2183.997,2105.623,2818.781,2648.281,1708.359,2310.834,2098.969,2166.247,2364.314,2134.521,2764.730,3653.444,3579.135
5388,708.952,2197.211,2244.199,2588.126,3227.354,2694.990,2696.544,2600.122,2615.032,2226.730,3207.345,3436.560,1608.285,2445.239,2229.735,2300.950,2064.664,2396.197,2333.776,1698.406,2050.679,1778.902,1607.126,3037.176,1842.199,2865.202,2618.844,2764.624,2187.614,2112.787,2801.583,2643.531,1692.881,2300.559,2088.667,2168.843,2385.119,2146.295,2751.901,3677.380,3582.363
5389,707.914,2184.035,2244.643,2560.662,3234.598,2698.375,2690.029,2591.960,2624.807,2225.436,3215.346,3415.646,1604.864,2432.851,2234.366,2289.192,2051.158,2379.791,2324.625,1700.462,2048.552,1778.994,1603.960,3017.978,1844.078,2866.764,2593.490,2744.088,2181.287,2103.456,2797.632,2647.898,1697.278,2306.563,2093.590,2167.608,2370.056,2141.662,2736.790,3649.075,3580.900
5390,722.022,2201.422,2247.545,2577.000,3251.286,2708.735,2702.211,2607.244,2626.648,2236.411,3210.516,3414.481,1612.598,2439.673,2241.217,2290.835,2072.618,2397.979,2335.644,1701.587,2040.468,1789.003,1606.076,3025.029,1850.120,2869.876,2604.312,2770.908,2188.749,2109.521,2817.625,2655.362,1705.411,2308.724,2113.828,2150.979,2407.546,2155.274,2773.950,3691.207,3603.186
5391,722.660,2192.990,2249.501,2566.382,3220.656,2695.465,2699.444,2602.405,2632.807,2224.680,3217.144,3411.702,1608.943,2440.463,2243.972,2296.174,2043.496,2392.432,2338.540,1690.605,2042.972,1788.608,1599.978,3027.907,1839.736,2871.389,2605.140,2769.008,2185.499,2099.223,2821.227,2650.582,1695.077,2306.168,2089.519,2150.269,2388.522,2140.869,2752.237,3668.093,3576.303
5392,724.144,2204.714,2250.014,2574.710,3224.929,2694.425,2706.143,2598.224,2626.517,2231.512,3221.489,3423.125,1614.139,2439.555,2241.362,2292.426,2050.699,2388.992,2347.940,1694.135,2048.326,1787.241,1606.908,3029.950,1846.784,2867.549,2598.437,2765.860,2192.058,2121.500,2841.444,2653.527,1708.267,2310.169,2107.173,2172.742,2411.408,2144.437,2764.967,3648.380,3575.709
5393,713.698,2200.653,2235.944,2571.588,3235.799,2704.537,2712.435,2599.760,2618.700,2217.545,3212.601,3420.820,1604.648,2430.500,2232.140,2289.797,2045.717,2379.021,2333.143,1694.805,2032.189,1786.304,1602.241,3027.096,1842.489,2847.370,2584.764,2768.291,2190.602,2095.373,2810.667,2633.608,1702.576,2298.154,2098.195,2152.136,2390.935,2124.697,2741.417,3629.277,3555.350
5394,722.883,2203.849,2251.993,2559.189,3240.290,2692.759,2712.481,2597.393,2623.381,2224.810,3209.927,3409.594,1607.937,2444.880,2236.132,2284.982,2053.121,2383.195,2340.828,1684.613,2038.140,1787.303,1612.094,3027.006,1843.410,2865.650,2588.919,2759.635,2197.701,2097.629,2810.144,2665.457,1703.839,2306.967,2111.208,2178.995,2388.342,2136.685,2739.225,3673.698,3611.899
5395,720.303,2206.570,2239.753,2562.667,3241.688,2692.504,2703.079,2596.060,2633.186,2229.850,3223.117,3429.266,1608.901,2428.302,2236.586,2291.076,2059.233,2397.618,2345.661,1692.598,2045.331,1788.125,1606.064,3013.984,1840.695,2875.108,2597.273,2758.044,2197.735,2124.669,2834.585,2651.164,1708.966,2304.854,2092.699,2173.853,2398.486,2139.802,2770.705,3642.047,3562.481
5396,713.649,2208.450,2253.324,2572.060,3228.905,2709.452,2718.408,2600.280,2620.511,2234.096,3218.330,3408.154,1614.917,2444.325,2240.338,2293.918,2065.977,2383.279,2350.577,1696.526,2044.089,1796.078,1611.865,3035.688,1834.543,2865.910,2569.439,2761.846,2195.353,2107.658,2848.158,2644.284,1700.348,2304.141,2097.153,2166.903,2389.987,2136.088,2743.853,3634.014,3581.194
5397,719.140,2203.433,2246.192,2563.669,3248.774,2694.923,2707.802,2590.633,2626.438,2216.879,3219.673,3417.083,1602.481,2440.183,2240.800,2281.455,2064.029,2382.788,2336.621,1675.874,2024.177,1789.969,1616.487,3010.207,1846.537,2885.266,2573.489,2764.626,2186.841,2119.588,2839.572,2650.644,1694.750,2296.620,2090.098,2155.001,2414.092,2122.063,2747.784,3634.833,3572.980
5398,712.012,2209.365,2250.053,2572.396,3242.272,2705.114,2716.408,2607.081,2607.751,2229.089,3221.416,3419.764,1608.376,2437.287,2240.347,2284.219,2078.999,2390.523,2353.687,1693.291,2045.623,1801.727,1618.869,3022.429,1842.581,2879.286,2582.088,2770.885,2206.265,2139.791,2836.950,2657.188,1709.221,2298.445,2091.139,2139.222,2409.274,2139.040,2747.030,3648.116,3583.821
5399,719.740,2201.587,2254.724,2565.094,3245.854,2700.044,2716.610,2594.737,2612.981,2220.978,3225.538,3407.301,1614.774,2436.584,2239.210,2293.110,2053.635,2390.887,2365.685,1683.936,2038.253,1780.332,1617.993,3028.551,1844.636,2874.996,2600.617,2773.712,2205.052,2119.804,2851.385,2653.763,1707.084,2304.502,2090.498,2139.923,2410.564,2136.662,2759.004,3655.935,3560.104
5400,719.457,2194.091,2232.136,2556.251,3247.100,2700.267,2699.799,2589.036,2610.378,2216.855,3215.364,3406.811,1604.139,2420.145,2234.340,2289.180,2044.631,2381.811,2340.205,1683.500,2027.382,1794.811,1619.872,3010.157,1853.598,2870.399,2571.793,2752.125,2205.477,2129.209,2836.828,2640.062,1698.767,2294.942,2079.074,2151.528,2391.854,2126.996,2731.725,3607.042,3550.150
5401,716.492,2203.227,2249.781,2551.025,3262.177,2710.883,2711.781,2600.665,2611.501,2216.708,3219.806,3422.805,1611.721,2434.396,2247.056,2294.902,2051.776,2385.787,2350.993,1684.793,2035.236,1794.584,1626.262,3015.214,1843.030,2869.422,2589.174,2770.909,2211.100,2129.044,2850.481,2642.999,1705.469,2300.540,2091.630,2144.815,2416.675,2128.953,2762.114,3641.971,3576.256
5402,713.861,2205.627,2245.852,2568.693,3252.144,2705.368,2711.954,2594.281,2608.535,2216.024,3223.564,3417.793,1607.980,2442.502,2245.219,2300.350,2069.079,2398.887,2360.890,1685.457,2020.610,1795.016,1628.068,3003.150,1851.667,2871.580,2579.698,2763.786,2214.162,2136.086,2849.338,2661.163,1699.687,2294.440,2104.289,2156.271,2417.374,2111.703,2744.821,3648.578,3583.885
5403,716.740,2205.551,2247.126,2563.776,3257.601,2701.125,2712.470,2596.112,2623.715,2222.618,3214.813,3432.698,1603.587,2440.207,2248.987,2294.916,2061.186,2394.639,2363.232,1682.625,2030.296,1794.061,1628.066,3017.388,1845.940,2883.909,2571.750,2767.864,2220.283,2129.749,2854.736,2647.294,1699.148,2297.485,2089.348,2144.976,2423.123,2136.748,2765.913,3602.010,3575.769
5404,716.428,2210.771,2250.446,2554.760,3240.065,2709.420,2718.950,2601.527,2617.132,2227.060,3216.118,3424.651,1601.022,2436.260,2238.723,2295.998,2060.913,2402.439,2377.311,1675.603,2035.680,1805.692,1621.483,3020.729,1846.300,2865.443,2574.358,2772.778,2223.898,2141.669,2883.457,2663.418,1710.560,2283.930,2090.839,2156.879,2436.202,2123.979,2751.877,3598.928,3576.001
5405,716.000,2209.869,2245.950,2565.709,3248.031,2699.439,2715.133,2595.707,2598.250,2214.376,3220.770,3431.397,1606.285,2446.047,2237.594,2298.167,2068.524,2398.376,2369.238,1673.196,2023.119,1796.435,1629.216,3016.894,1849.580,2872.568,2568.320,2771.120,2210.207,2129.246,2854.465,2659.979,1701.837,2290.778,2090.927,2134.934,2408.677,2135.992,2753.362,3628.299,3565.935
5406,715.164,2212.221,2251.283,2555.600,3268.587,2708.473,2717.868,2597.616,2613.127,2223.651,3220.377,3434.348,1604.504,2447.352,2246.903,2298.972,2063.739,2399.265,2361.941,1671.133,2030.439,1793.844,1633.643,3025.408,1857.162,2883.466,2568.632,2786.876,2221.462,2147.519,2868.615,2664.007,1705.818,2289.915,2091.093,2152.442,2436.565,2138.101,2759.381,3622.723,3577.688
5407,716.292,2214.499,2244.600,2554.677,3273.231,2708.440,2721.333,2598.299,2612.182,2225.261,3216.959,3428.296,1619.026,2434.856,2248.454,2293.411,2080.353,2388.968,2359.037,1674.331,2031.284,1804.410,1630.696,3025.193,1846.963,2881.574,2555.130,2767.966,2220.701,2136.771,2861.941,2669.894,1705.798,2297.894,2079.200,2156.928,2425.497,2132.887,2773.274,3612.796,3573.337
5408,725.340,2213.819,2250.280,2570.180,3269.312,2705.278,2722.185,2601.897,2607.141,2224.948,3226.278,3427.122,1613.611,2441.518,2258.003,2290.810,2082.650,2408.531,2370.800,1670.399,2040.356,1799.947,1621.875,3037.442,1856.967,2889.750,2579.838,2769.761,2228.868,2158.702,2879.915,2649.038,1701.838,2290.094,2089.317,2150.991,2428.279,2127.084,2760.545,3621.031,3595.682
5409,715.404,2200.731,2231.074,2548.523,3272.031,2702.745,2700.775,2595.652,2609.787,2215.953,3208.797,3419.129,1605.776,2431.946,2260.243,2291.446,2072.483,2401.375,2352.150,1657.710,2024.174,1788.007,1623.296,3018.093,1841.013,2861.372,2561.639,2761.135,2214.090,2125.592,2878.736,2653.121,1697.393,2276.289,2081.772,2141.850,2455.573,2131.580,2763.399,3639.597,3566.265
5410,720.635,2210.903,2244.492,2561.573,3251.724,2702.558,2714.093,2600.788,2600.831,2230.712,3216.225,3435.957,1616.749,2444.076,2256.117,2289.343,2074.605,2412.753,2365.272,1665.020,2036.593,1802.257,1625.874,3015.051,1847.109,2877.448,2554.157,2783.130,2219.824,2139.414,2875.651,2667.649,1708.786,2294.428,2098.874,2159.142,2425.401,2131.326,2752.681,3604.073,3556.451
5411,717.387,2216.731,2240.533,2556.544,3262.423,2699.976,2708.131,2601.917,2607.948,2224.233,3205.904,3426.488,1597.079,2431.517,2251.656,2284.335,2069.413,2409.151,2365.469,1664.794,2040.593,1808.121,1626.450,3024.873,1844.994,2869.746,2562.041,2772.209,2229.683,2137.010,2871.862,2653.485,1712.135,2288.987,2104.246,2152.175,2404.632,2147.622,2749.925,3611.662,3554.198
5412,714.274,2217.999,2239.822,2560.241,3255.350,2702.054,2710.522,2599.068,2605.066,2228.837,3220.543,3434.428,1610.528,2449.255,2251.557,2284.633,2075.877,2412.832,2386.199,1661.586,2031.756,1804.202,1631.188,3026.097,1838.590,2878.489,2565.719,2787.312,2220.828,2150.103,2866.879,2662.252,1710.384,2289.474,2083.021,2148.844,2418.752,2116.423,2769.577,3609.200,3571.731
5413,719.894,2213.287,2244.023,2554.490,3267.483,2701.790,2723.596,2607.284,2604.417,2229.550,3218.529,3422.243,1610.014,2434.895,2248.738,2293.223,2087.601,2416.413,2368.861,1662.126,2034.239,1807.169,1630.072,3011.437,1850.180,2875.069,2557.613,2765.513,2241.135,2131.236,2892.011,2658.980,1709.703,2293.830,2092.338,2140.886,2438.538,2136.277,2748.570,3601.070,3550.544
5414,712.887,2222.346,2244.772,2556.348,3254.329,2700.017,2710.767,2603.124,2610.433,2229.753,3230.032,3428.260,1610.978,2453.491,2250.032,2294.571,2083.881,2436.777,2385.459,1656.403,2044.654,1801.328,1630.331,3024.128,1842.877,2867.257,2564.245,2784.617,2226.055,2139.721,2876.102,2664.113,1717.753,2284.062,2092.395,2143.355,2420.862,2133.820,2788.595,3608.514,3549.269
5415,718.523,2221.351,2233.174,2560.095,3262.406,2694.692,2709.451,2604.062,2611.238,2222.209,3217.551,3436.342,1608.340,2442.808,2258.879,2282.403,2067.106,2415.246,2371.705,1660.687,2029.892,1799.754,1634.517,3025.610,1855.814,2874.028,2566.863,2775.847,2235.311,2130.009,2866.025,2659.623,1713.190,2287.411,2089.453,2172.140,2448.530,2108.759,2783.877,3636.300,3561.889
5416,715.963,2213.064,2237.027,2545.979,3254.953,2687.508,2700.226,2601.531,2603.127,2230.799,3210.004,3430.219,1607.933,2441.400,2252.452,2281.690,2072.728,2404.359,2367.810,1649.776,2039.966,1796.715,1633.099,3013.798,1850.573,2880.448,2566.695,2765.344,2230.071,2120.823,2880.179,2652.455,1707.200,2285.015,2077.405,2153.349,2426.234,2122.269,2768.799,3609.504,3564.816
5417,719.889,2215.236,2228.367,2560.016,3255.724,2693.049,2703.310,2607.716,2602.116,2221.247,3208.669,3426.967,1612.510,2434.300,2249.875,2286.883,2088.736,2418.948,2379.494,1648.535,2033.391,1796.378,1623.985,3018.245,1851.194,2870.563,2575.202,2772.800,2231.721,2139.460,2867.397,2664.794,1708.760,2278.940,2083.542,2166.801,2444.666,2136.837,2790.740,3616.250,3555.470
5418,712.772,2207.178,2233.800,2546.543,3262.899,2694.328,2703.427,2606.493,2601.356,2221.573,3223.771,3420.159,1610.014,2440.327,2244.538,2280.141,2075.023,2398.480,2368.529,1648.124,2025.272,1786.721,1615.040,3011.929,1841.454,2879.927,2551.062,2777.336,2241.709,2137.742,2869.322,2643.516,1705.716,2286.525,2095.962,2151.454,2426.396,2124.625,2775.237,3601.924,3560.862
5419,721.671,2218.159,2253.422,2557.853,3263.478,2685.909,2723.118,2607.409,2603.678,2223.937,3224.469,3427.429,1609.135,2457.326,2254.964,2291.779,2074.946,2421.288,2381.028,1649.704,2040.731,1797.306,1624.428,3025.017,1840.484,2875.143,2560.667,2770.256,2239.595,2127.781,2880.622,2663.532,1709.065,2290.653,2093.120,2168.396,2446.274,2146.913,2766.183,3608.263,3567.082
5420,716.789,2221.356,2246.743,2562.887,3254.689,2699.273,2708.493,2613.763,2598.002,2228.998,3226.276,3432.345,1600.283,2444.730,2246.042,2284.478,2078.866,2413.712,2374.081,1640.594,2043.771,1808.562,1628.453,3017.702,1843.790,2883.482,2570.429,2762.353,2241.699,2128.146,2884.802,2641.936,1705.340,2290.121,2082.245,2171.003,2433.772,2134.497,2791.972,3603.940,3572.381
5421,719.841,2215.820,2254.338,2551.725,3264.410,2694.656,2713.097,2610.963,2600.202,2222.381,3211.399,3432.928,1607.286,2453.307,2248.975,2278.066,2094.796,2408.386,2384.461,1642.129,2037.353,1793.710,1620.601,3013.010,1849.393,2889.292,2562.400,2772.821,2246.876,2126.881,2876.548,2649.046,1716.443,2288.563,2095.729,2167.813,2414.932,2119.680,2779.829,3606.662,3557.121
5422,717.791,2221.689,2244.659,2550.702,3262.690,2687.312,2711.053,2611.964,2610.279,2226.025,3215.367,3429.254,1606.254,2448.293,2255.387,2290.169,2081.596,2418.390,2379.359,1640.098,2036.040,1807.526,1623.504,3033.655,1854.493,2876.396,2553.757,2778.002,2258.480,2129.088,2884.662,2657.670,1717.022,2291.363,2094.829,2177.559,2430.946,2136.330,2794.561,3577.639,3567.315
5423,709.818,2220.038,2249.168,2547.429,3257.386,2700.311,2711.250,2612.842,2594.809,2227.896,3198.662,3421.470,1608.891,2453.961,2251.982,2275.724,2094.042,2405.007,2387.221,1636.728,2036.538,1798.943,1622.367,3019.379,1849.353,2862.411,2554.262,2764.151,2253.742,2118.398,2871.633,2651.716,1714.972,2283.047,2099.309,2184.801,2414.005,2127.385,2782.023,3581.663,3559.857
5424,716.370,2213.187,2242.281,2558.020,3258.940,2686.456,2700.258,2614.306,2604.656,2220.649,3211.753,3430.866,1606.306,2455.375,2263.809,2276.089,2078.198,2426.841,2381.672,1636.651,2037.458,1797.266,1624.354,3020.438,1850.682,2861.490,2548.805,2779.738,2257.638,2138.184,2873.720,2659.148,1722.152,2278.740,2085.787,2186.855,2432.924,2143.307,2779.001,3605.674,3557.233
