 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45
2756,566.929,1878.860,1504.654,1516.639,1585.796,1764.267,1726.909,1361.166,1591.456,1456.343,1033.797,1698.069,1723.895,1124.146,1138.972,1605.243,1333.028,1830.331,1529.631,1462.021,1760.363,1028.716,2406.736,2139.576,2280.860,1859.933,3176.107,2181.884,1122.202,1322.312,1322.004,1370.232,1063.812,1057.827,1174.305,998.193,1289.516,1815.242,1223.174,1321.898,1272.629,1865.921,1616.420,1677.078,1289.743
2757,567.585,1868.471,1495.367,1511.632,1579.256,1760.591,1718.827,1361.498,1590.645,1458.319,1026.461,1701.654,1707.897,1124.083,1135.125,1597.815,1327.539,1823.403,1525.754,1464.132,1757.474,1028.969,2409.630,2132.653,2305.009,1866.073,3172.260,2175.158,1142.365,1315.265,1318.695,1368.102,1059.047,1041.019,1176.495,996.398,1284.385,1810.168,1222.063,1314.469,1272.817,1863.541,1610.032,1689.819,1283.030
2758,566.146,1876.443,1511.487,1519.754,1584.371,1783.260,1721.610,1362.394,1588.552,1457.013,1035.195,1703.247,1731.081,1126.890,1136.814,1597.283,1330.524,1815.432,1539.000,1466.828,1761.873,1025.456,2406.690,2122.029,2290.442,1856.786,3194.072,2182.729,1135.599,1323.138,1323.687,1368.823,1061.284,1052.456,1186.617,989.634,1284.666,1813.443,1222.576,1317.218,1286.866,1872.853,1614.331,1673.950,1288.359
2759,566.186,1883.298,1501.312,1519.862,1585.013,1763.016,1720.238,1365.057,1593.845,1467.916,1028.357,1709.832,1708.866,1126.638,1140.600,1598.091,1331.551,1827.448,1520.860,1469.692,1765.975,1021.524,2407.453,2143.533,2308.454,1863.775,3196.648,2181.534,1122.075,1323.022,1321.098,1378.379,1062.070,1045.424,1184.519,1001.538,1286.251,1813.028,1221.498,1323.200,1280.730,1875.581,1599.884,1687.921,1289.558
2760,572.219,1891.690,1494.420,1527.961,1589.898,1765.171,1725.138,1373.572,1599.568,1472.240,1039.315,1715.400,1734.374,1130.525,1148.439,1606.018,1335.291,1831.428,1540.750,1474.683,1772.379,1025.339,2419.003,2134.835,2313.636,1866.022,3190.507,2191.353,1122.730,1330.001,1327.914,1371.790,1071.252,1057.684,1190.263,1001.294,1293.215,1817.706,1224.794,1323.154,1295.519,1883.291,1614.832,1700.356,1295.692
2761,569.133,1875.477,1487.329,1518.102,1581.467,1765.016,1723.302,1361.312,1600.969,1467.807,1031.438,1709.163,1711.698,1124.239,1142.539,1596.636,1335.283,1825.388,1520.854,1463.941,1760.357,1025.824,2398.366,2121.392,2290.383,1873.287,3169.000,2176.100,1134.412,1318.708,1319.994,1366.644,1069.927,1051.878,1177.423,1003.327,1283.796,1800.656,1221.091,1321.635,1290.427,1866.559,1603.584,1680.152,1292.707
2762,572.507,1878.756,1496.528,1521.419,1594.456,1768.507,1729.651,1360.898,1605.826,1480.072,1033.275,1720.457,1733.943,1125.963,1145.927,1593.443,1343.157,1821.874,1533.497,1468.360,1776.008,1022.072,2421.826,2132.060,2303.477,1872.043,3182.626,2178.582,1121.561,1316.927,1325.402,1373.658,1068.165,1050.990,1183.219,1006.005,1287.966,1818.013,1219.054,1326.510,1302.697,1864.666,1603.215,1703.390,1291.429
2763,570.927,1885.069,1494.392,1522.041,1593.728,1767.777,1734.338,1366.333,1588.721,1480.340,1029.195,1719.877,1724.994,1126.569,1145.964,1601.355,1338.962,1822.564,1527.292,1469.890,1776.830,1020.943,2418.603,2141.081,2302.715,1878.004,3193.345,2183.115,1131.708,1326.014,1327.110,1369.587,1069.123,1044.513,1182.544,1007.487,1296.168,1816.902,1225.107,1318.488,1304.298,1880.376,1617.187,1710.335,1291.069
2764,567.137,1880.351,1493.113,1521.564,1585.762,1768.412,1728.261,1369.563,1592.974,1477.315,1031.496,1716.878,1723.130,1127.237,1142.050,1600.087,1330.959,1831.753,1526.018,1465.886,1775.720,1020.145,2426.536,2136.250,2308.220,1876.399,3185.494,2175.605,1129.742,1321.936,1322.668,1368.149,1064.956,1049.265,1179.937,1003.869,1286.713,1807.782,1217.422,1320.185,1300.698,1881.426,1605.622,1713.337,1288.315
2765,566.554,1877.185,1488.730,1513.662,1592.686,1754.957,1723.035,1364.232,1585.625,1465.892,1026.096,1715.301,1730.401,1123.318,1135.622,1590.836,1327.491,1822.655,1521.303,1461.067,1771.789,1015.838,2402.168,2118.814,2281.688,1864.707,3151.376,2159.612,1125.532,1322.224,1317.952,1365.450,1058.193,1042.773,1180.698,1003.566,1288.740,1802.590,1211.803,1311.463,1301.218,1874.220,1613.792,1711.979,1284.215
2766,567.149,1881.871,1488.940,1518.554,1593.239,1758.454,1726.539,1362.918,1589.886,1476.290,1024.283,1720.005,1719.697,1123.442,1140.910,1595.518,1330.719,1816.513,1507.950,1459.684,1774.292,1015.430,2403.059,2133.407,2306.293,1862.724,3175.204,2158.668,1126.151,1313.932,1327.284,1366.316,1062.151,1049.301,1181.385,1009.893,1283.489,1806.371,1218.638,1314.321,1290.068,1887.479,1607.613,1722.430,1288.629
2767,570.359,1875.479,1487.032,1519.006,1585.044,1762.585,1722.171,1364.109,1594.400,1474.169,1026.357,1716.947,1720.417,1123.510,1140.714,1588.846,1323.484,1822.162,1512.816,1466.466,1762.738,1016.704,2420.942,2115.881,2307.325,1865.360,3189.696,2155.263,1126.222,1312.728,1323.392,1372.334,1062.624,1047.142,1178.502,1008.703,1289.682,1801.587,1218.694,1314.940,1306.757,1888.024,1597.516,1728.999,1284.281
2768,564.001,1862.004,1486.397,1515.434,1590.569,1753.057,1728.169,1363.788,1584.045,1464.567,1026.622,1718.768,1717.046,1122.274,1139.303,1593.846,1328.137,1831.938,1510.086,1460.075,1769.393,1014.345,2410.788,2128.461,2294.254,1875.133,3157.635,2157.145,1123.054,1313.206,1319.942,1363.253,1069.317,1046.740,1167.741,1006.102,1291.891,1809.738,1219.460,1302.651,1294.861,1871.437,1602.594,1724.490,1284.093
2769,570.136,1870.307,1491.090,1519.568,1588.321,1753.692,1723.630,1363.545,1584.868,1480.312,1031.843,1723.005,1720.441,1126.729,1146.688,1599.007,1329.244,1824.520,1508.496,1462.563,1770.975,1014.523,2420.231,2125.233,2295.056,1869.485,3185.862,2154.372,1128.423,1311.261,1324.802,1370.306,1064.584,1043.698,1181.726,1029.006,1297.640,1797.546,1219.010,1311.569,1310.921,1887.777,1599.901,1730.749,1279.937
2770,566.626,1878.645,1488.216,1514.860,1582.685,1755.983,1725.695,1362.052,1586.262,1469.349,1028.047,1723.446,1720.614,1126.547,1144.675,1587.657,1323.347,1811.104,1505.758,1466.640,1774.381,1014.654,2413.984,2130.172,2300.957,1862.351,3187.016,2155.041,1117.493,1311.520,1321.201,1366.488,1067.532,1043.851,1178.008,1021.805,1290.261,1807.429,1223.525,1311.099,1297.169,1888.861,1604.539,1724.373,1289.594
2771,566.466,1875.947,1494.361,1507.836,1590.694,1742.973,1726.105,1363.742,1591.698,1471.141,1025.279,1724.208,1704.063,1119.957,1141.283,1592.951,1322.629,1824.330,1506.208,1460.990,1757.361,1015.312,2402.269,2124.618,2298.834,1869.054,3167.897,2137.156,1120.632,1314.662,1328.520,1370.295,1060.308,1044.718,1175.176,1020.228,1288.081,1800.970,1224.114,1309.664,1297.847,1874.002,1596.652,1748.560,1285.320
2772,567.194,1881.557,1503.714,1522.774,1589.232,1756.648,1725.198,1366.833,1583.844,1471.720,1023.206,1727.508,1729.391,1125.591,1145.687,1598.561,1329.027,1829.943,1510.993,1458.318,1761.259,1018.243,2413.022,2126.810,2308.652,1874.607,3183.396,2145.512,1124.112,1303.042,1328.882,1371.766,1066.813,1043.945,1174.182,1017.047,1289.976,1803.717,1224.590,1307.335,1300.599,1880.098,1611.025,1743.014,1287.713
2773,568.333,1867.971,1495.618,1517.030,1584.636,1756.554,1729.983,1370.077,1583.614,1473.526,1030.542,1726.785,1721.618,1126.302,1147.020,1599.720,1328.376,1823.462,1518.681,1468.215,1765.791,1019.831,2411.588,2120.803,2319.027,1872.130,3178.321,2139.398,1124.383,1310.486,1334.668,1379.027,1068.395,1046.067,1176.476,1023.469,1298.586,1806.803,1225.803,1309.825,1294.411,1888.668,1611.886,1745.833,1290.431
2774,566.508,1863.547,1501.502,1513.877,1574.610,1745.082,1713.264,1359.816,1570.650,1461.295,1019.470,1723.475,1723.222,1124.085,1139.979,1593.609,1321.744,1816.125,1504.880,1467.858,1760.454,1012.356,2405.779,2115.712,2297.413,1865.042,3188.469,2135.118,1113.731,1303.730,1327.105,1367.011,1055.640,1047.435,1173.970,1020.311,1285.463,1796.491,1220.134,1307.405,1291.064,1865.595,1591.215,1757.446,1289.954
2775,568.937,1861.153,1502.980,1517.628,1583.853,1747.583,1731.146,1369.276,1579.611,1476.109,1024.851,1732.386,1727.396,1125.454,1144.725,1586.511,1328.995,1812.404,1508.826,1465.723,1769.435,1014.405,2402.422,2115.360,2315.612,1866.985,3169.131,2137.741,1126.731,1304.773,1328.873,1365.863,1065.499,1045.290,1169.403,1024.264,1296.155,1807.853,1223.860,1303.812,1294.238,1878.153,1607.931,1753.198,1284.662
2776,568.883,1864.243,1522.939,1523.954,1588.549,1749.893,1720.167,1366.795,1574.776,1475.479,1031.592,1733.681,1723.894,1124.677,1150.221,1601.917,1327.181,1832.445,1503.652,1471.418,1780.105,1020.574,2405.181,2121.841,2308.189,1878.852,3193.433,2130.073,1119.388,1310.198,1333.750,1364.982,1058.269,1048.030,1174.651,1021.688,1300.337,1795.359,1223.801,1306.660,1301.103,1878.858,1602.075,1773.993,1292.034
2777,571.179,1863.959,1511.100,1516.874,1583.922,1743.195,1703.530,1366.967,1571.787,1472.549,1029.665,1743.580,1740.803,1126.453,1146.879,1598.432,1330.111,1821.844,1505.192,1476.320,1766.431,1013.920,2400.787,2124.826,2306.400,1883.746,3172.250,2133.861,1130.026,1312.885,1332.126,1368.886,1070.367,1041.190,1177.958,1032.375,1297.666,1815.524,1217.829,1305.051,1292.022,1881.953,1594.253,1784.011,1288.131
2778,565.586,1863.753,1518.139,1514.383,1589.120,1750.676,1719.966,1369.277,1572.402,1469.137,1023.865,1741.062,1732.861,1123.608,1152.103,1588.236,1329.576,1813.645,1512.024,1469.715,1774.576,1016.153,2403.544,2128.576,2299.697,1863.147,3173.015,2133.521,1118.749,1302.949,1325.520,1367.066,1071.126,1042.681,1179.619,1026.327,1298.582,1806.299,1221.432,1313.468,1294.743,1879.422,1597.819,1777.092,1292.002
2779,567.545,1871.701,1517.263,1520.648,1591.769,1747.998,1712.171,1369.632,1563.437,1477.699,1028.399,1739.524,1729.032,1125.140,1150.496,1591.536,1331.151,1821.799,1508.834,1475.375,1773.776,1016.743,2407.573,2135.739,2321.344,1872.710,3177.429,2120.562,1119.507,1311.353,1333.902,1375.881,1066.323,1047.658,1177.323,1026.909,1297.566,1812.138,1229.346,1308.538,1297.292,1880.197,1590.923,1800.117,1298.309
2780,575.345,1871.237,1525.517,1521.185,1587.237,1755.479,1716.455,1370.944,1573.395,1484.481,1033.500,1741.789,1736.491,1127.831,1148.839,1588.350,1336.524,1830.472,1504.675,1488.343,1788.150,1018.836,2409.600,2138.519,2298.202,1870.534,3183.570,2120.104,1121.551,1303.912,1336.030,1373.784,1069.346,1050.067,1183.912,1037.311,1301.796,1816.115,1232.025,1310.853,1295.721,1877.482,1611.981,1805.874,1283.291
2781,564.576,1857.110,1520.624,1514.287,1577.053,1743.436,1707.177,1359.095,1555.718,1469.264,1024.848,1740.381,1737.267,1118.070,1141.383,1585.835,1328.627,1814.735,1506.140,1474.400,1769.978,1010.400,2402.844,2114.177,2291.449,1866.712,3180.509,2106.549,1113.200,1300.257,1329.145,1359.397,1057.704,1041.363,1170.160,1020.322,1299.414,1808.190,1222.578,1306.945,1290.027,1880.825,1591.718,1796.250,1271.195
2782,571.322,1875.240,1534.386,1519.068,1589.719,1750.981,1706.105,1374.811,1562.455,1478.337,1029.908,1748.343,1750.328,1124.891,1153.574,1595.300,1332.877,1813.517,1515.307,1479.374,1782.277,1020.019,2413.911,2129.303,2301.157,1870.615,3193.544,2112.370,1127.439,1312.522,1325.974,1364.391,1070.086,1052.378,1178.490,1040.534,1307.878,1820.124,1235.012,1308.906,1306.975,1877.155,1602.034,1788.949,1285.727
2783,565.482,1856.431,1528.549,1510.154,1578.849,1735.755,1699.119,1362.039,1556.797,1471.530,1024.252,1739.097,1735.982,1118.889,1149.534,1589.938,1323.806,1809.476,1502.717,1475.587,1763.797,1015.785,2402.084,2124.533,2305.239,1864.888,3183.175,2103.901,1119.578,1300.057,1330.944,1363.747,1063.296,1041.740,1177.673,1029.358,1302.971,1823.309,1230.858,1311.348,1300.248,1857.595,1595.373,1772.897,1287.952
2784,570.198,1865.902,1529.320,1517.370,1582.406,1746.529,1709.207,1372.104,1565.845,1479.368,1030.300,1746.685,1736.518,1121.355,1155.529,1588.376,1340.577,1817.827,1507.730,1478.514,1765.059,1014.799,2407.048,2135.744,2306.496,1873.251,3188.652,2102.609,1117.307,1311.833,1314.915,1371.046,1073.134,1045.779,1182.217,1037.156,1300.704,1815.668,1224.330,1302.218,1300.027,1889.355,1583.308,1799.993,1289.374
2785,569.671,1858.959,1526.796,1516.421,1578.868,1740.033,1701.005,1360.081,1563.640,1469.966,1021.858,1744.218,1740.340,1122.067,1152.146,1591.293,1336.421,1817.938,1509.022,1475.911,1782.844,1015.662,2398.058,2127.180,2318.467,1877.585,3154.536,2104.937,1112.372,1303.432,1325.147,1360.397,1062.903,1045.030,1175.303,1021.604,1303.586,1815.979,1226.002,1308.690,1296.238,1879.248,1596.539,1796.836,1278.254
2786,567.988,1863.199,1532.592,1511.349,1579.530,1738.235,1698.729,1365.374,1558.798,1475.600,1029.038,1741.258,1733.013,1119.957,1151.222,1578.782,1332.750,1819.654,1498.261,1471.112,1773.885,1011.452,2388.993,2130.823,2290.326,1867.030,3156.913,2103.568,1117.206,1304.804,1321.337,1366.367,1064.545,1047.062,1179.814,1027.679,1306.605,1813.995,1227.885,1298.452,1294.662,1868.744,1583.379,1793.751,1285.144
2787,566.162,1861.207,1530.675,1512.648,1584.492,1746.271,1703.102,1364.312,1559.674,1472.552,1030.640,1737.907,1740.359,1117.536,1157.576,1585.802,1337.838,1807.155,1510.405,1477.056,1771.119,1012.468,2391.152,2119.969,2294.918,1854.693,3152.593,2091.930,1116.169,1295.030,1319.132,1371.101,1065.669,1051.157,1179.336,1030.817,1308.089,1806.696,1231.441,1299.711,1296.768,1868.429,1585.458,1804.994,1283.056
2788,571.641,1857.579,1539.790,1517.100,1584.708,1735.274,1697.319,1362.560,1559.000,1478.858,1031.387,1751.449,1740.516,1121.210,1162.318,1579.767,1338.716,1822.105,1495.158,1482.972,1774.986,1008.488,2382.542,2131.280,2302.276,1873.879,3163.294,2096.073,1110.848,1300.248,1316.886,1369.962,1070.304,1045.585,1179.229,1037.807,1309.486,1817.988,1222.800,1309.505,1305.925,1872.998,1591.859,1803.207,1286.469
2789,567.494,1863.014,1533.711,1513.108,1584.264,1731.667,1693.254,1362.613,1554.511,1479.341,1027.909,1745.511,1728.329,1124.093,1164.307,1583.316,1336.666,1814.436,1502.230,1477.158,1772.378,1010.305,2381.595,2124.740,2310.285,1875.786,3127.480,2093.607,1126.279,1297.595,1319.895,1364.136,1067.637,1045.131,1171.735,1033.550,1322.877,1813.288,1229.171,1307.392,1293.143,1864.429,1591.340,1828.975,1275.081
2790,565.843,1860.532,1528.110,1513.733,1579.732,1725.710,1701.147,1359.303,1554.238,1465.683,1026.697,1748.541,1745.314,1119.968,1154.966,1583.945,1332.396,1816.954,1496.428,1471.976,1772.500,1008.337,2377.956,2137.701,2291.454,1870.914,3158.312,2081.628,1116.318,1295.792,1318.137,1376.315,1064.870,1040.378,1175.426,1033.744,1312.280,1811.945,1225.469,1302.261,1301.313,1867.762,1584.833,1811.245,1283.291
2791,570.209,1860.485,1534.560,1506.908,1581.429,1737.279,1693.753,1363.724,1548.167,1478.797,1024.117,1736.952,1746.441,1116.569,1162.555,1580.934,1340.674,1814.585,1495.548,1473.262,1769.765,1009.740,2384.088,2137.006,2310.665,1877.984,3160.544,2087.998,1110.320,1296.973,1326.226,1373.370,1058.688,1047.136,1176.028,1037.068,1309.162,1804.613,1219.866,1305.885,1294.897,1870.081,1578.615,1826.899,1279.789
2792,571.224,1866.936,1543.506,1523.707,1588.350,1749.333,1691.288,1365.719,1553.850,1486.646,1031.724,1745.716,1747.960,1123.873,1165.917,1582.938,1344.277,1822.261,1512.914,1486.057,1772.873,1015.742,2385.937,2142.385,2311.581,1885.326,3158.567,2092.085,1129.686,1299.439,1324.435,1369.068,1071.131,1039.993,1186.271,1031.638,1318.822,1823.336,1228.667,1308.992,1295.345,1880.439,1599.034,1837.428,1287.620
2793,569.798,1859.208,1531.689,1513.836,1588.797,1731.735,1690.340,1364.959,1540.266,1475.423,1028.443,1747.202,1736.861,1120.002,1163.249,1579.989,1347.722,1827.899,1507.167,1479.117,1774.363,1009.568,2382.385,2120.907,2304.118,1886.091,3134.599,2084.442,1119.949,1295.926,1321.202,1359.288,1064.857,1046.467,1174.744,1029.281,1318.041,1810.791,1224.948,1312.326,1303.215,1861.026,1589.791,1826.473,1293.201
2794,566.163,1861.127,1534.897,1512.557,1583.091,1732.279,1684.829,1359.023,1542.587,1479.319,1021.757,1750.827,1736.706,1116.913,1159.126,1573.587,1338.234,1818.463,1521.018,1475.104,1766.759,1005.451,2387.262,2140.154,2290.736,1871.201,3130.922,2072.598,1123.039,1294.760,1315.663,1361.437,1063.162,1043.619,1172.292,1027.336,1319.778,1817.339,1222.322,1306.551,1295.624,1854.212,1590.265,1831.180,1288.220
2795,568.307,1852.322,1529.543,1514.136,1591.685,1751.366,1687.107,1359.361,1543.906,1487.086,1030.120,1739.613,1732.133,1117.635,1159.492,1567.799,1346.808,1818.304,1510.365,1479.595,1769.736,1010.278,2382.087,2134.555,2298.898,1877.393,3162.712,2062.699,1123.578,1297.843,1314.421,1372.419,1070.032,1043.108,1176.196,1030.381,1319.470,1826.885,1232.185,1310.856,1285.176,1858.914,1590.534,1838.804,1291.339
2796,568.506,1854.903,1544.989,1499.328,1591.153,1734.263,1673.585,1352.169,1534.133,1488.945,1026.458,1742.665,1726.505,1111.379,1157.318,1572.794,1339.296,1823.841,1507.919,1462.026,1765.916,1004.489,2370.930,2130.887,2285.971,1861.270,3140.626,2070.327,1122.626,1295.171,1313.397,1364.202,1059.189,1049.308,1175.588,1032.934,1324.748,1814.589,1223.014,1308.196,1292.099,1861.349,1581.951,1831.464,1282.203
2797,575.647,1857.465,1553.013,1514.955,1593.414,1749.536,1691.241,1358.022,1544.789,1487.295,1033.565,1740.700,1740.766,1121.266,1161.483,1579.878,1341.843,1830.122,1516.848,1471.521,1775.146,1008.040,2384.986,2138.735,2302.350,1869.607,3111.867,2078.995,1130.103,1294.657,1322.009,1366.177,1069.119,1048.279,1183.896,1033.382,1331.104,1826.339,1232.117,1315.049,1287.259,1869.963,1583.194,1827.426,1300.952
2798,569.094,1855.281,1552.039,1516.861,1594.446,1735.812,1672.515,1361.485,1542.607,1490.866,1030.337,1754.027,1740.095,1120.412,1162.451,1583.019,1352.369,1837.270,1526.944,1478.112,1785.973,1007.209,2388.010,2135.078,2323.044,1877.572,3113.434,2083.605,1120.165,1298.542,1315.600,1365.220,1063.785,1049.517,1188.457,1034.332,1327.845,1830.725,1230.564,1308.775,1295.711,1853.122,1586.217,1835.030,1289.572
2799,569.516,1858.879,1558.002,1517.364,1585.417,1735.820,1670.709,1355.843,1535.401,1498.191,1030.900,1752.915,1725.782,1116.218,1159.680,1570.833,1348.477,1833.676,1534.070,1468.281,1780.339,1004.015,2376.233,2138.280,2303.303,1877.303,3101.253,2067.013,1124.347,1287.434,1314.316,1365.199,1058.656,1050.453,1183.761,1032.737,1329.402,1812.962,1229.584,1314.426,1294.076,1871.890,1580.126,1830.683,1290.503
2800,570.509,1846.425,1557.317,1513.920,1590.573,1744.894,1683.003,1354.082,1534.369,1497.098,1028.125,1749.410,1736.114,1113.455,1152.745,1573.691,1349.834,1820.958,1535.586,1470.026,1771.728,1006.871,2377.290,2134.080,2274.386,1875.036,3114.165,2077.407,1124.808,1301.072,1314.854,1366.453,1064.628,1049.243,1183.542,1029.571,1326.138,1813.875,1237.916,1315.488,1290.632,1852.891,1573.110,1839.924,1298.119
2801,565.901,1855.693,1564.197,1512.688,1589.417,1730.761,1668.374,1352.739,1528.649,1496.677,1025.868,1741.599,1726.848,1113.281,1153.584,1566.162,1350.225,1830.643,1515.846,1468.966,1766.392,1004.656,2380.173,2130.469,2293.464,1863.945,3136.978,2071.410,1130.422,1292.725,1315.332,1361.838,1056.227,1040.146,1178.885,1035.689,1326.277,1817.182,1227.405,1307.526,1286.349,1851.959,1574.021,1831.120,1290.295
2802,571.517,1849.554,1568.885,1511.797,1590.201,1740.295,1674.448,1353.975,1536.566,1500.021,1031.691,1749.699,1748.974,1116.762,1157.343,1572.652,1357.368,1831.455,1528.298,1475.334,1776.188,1011.655,2383.462,2129.396,2304.200,1860.018,3107.302,2073.979,1118.620,1298.076,1317.082,1366.879,1064.546,1047.791,1192.338,1046.714,1339.988,1827.114,1235.487,1314.973,1295.383,1855.884,1592.056,1839.453,1300.102
2803,570.336,1849.070,1565.128,1524.902,1596.620,1737.435,1665.884,1351.464,1537.472,1499.949,1026.085,1749.964,1739.540,1118.107,1163.659,1559.546,1356.200,1836.949,1515.152,1475.227,1787.534,1010.191,2382.650,2132.867,2297.163,1868.347,3108.334,2058.212,1125.493,1299.290,1315.237,1372.967,1068.887,1047.908,1187.336,1035.948,1342.242,1821.639,1234.352,1317.436,1291.849,1842.429,1581.514,1833.740,1294.103
2804,574.027,1858.409,1557.673,1511.661,1590.527,1731.268,1667.441,1353.302,1540.594,1500.434,1032.298,1751.634,1724.628,1115.965,1159.735,1575.625,1355.104,1828.808,1524.759,1467.361,1776.423,1007.052,2380.009,2125.970,2313.999,1867.346,3119.345,2063.645,1109.848,1297.030,1312.284,1370.774,1057.555,1043.742,1187.798,1034.975,1339.990,1817.166,1231.623,1316.768,1292.829,1848.610,1577.340,1828.666,1301.026
2805,569.730,1851.362,1559.225,1511.374,1596.546,1738.502,1655.151,1357.380,1537.850,1503.555,1036.811,1749.689,1728.809,1116.373,1158.459,1562.313,1361.770,1838.387,1527.208,1478.542,1788.848,1010.561,2381.550,2140.673,2313.729,1863.733,3124.719,2063.138,1135.150,1298.574,1321.109,1373.525,1058.350,1051.370,1188.045,1035.658,1340.842,1815.237,1242.320,1325.457,1302.895,1856.137,1589.998,1846.575,1290.315
