 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
6243,779.115,3229.298,2134.498,2941.520,2782.719,3286.936,3035.722,2684.681,2999.138,2591.522,2723.065,2782.801,2170.844,2398.770,2961.858,3307.877,2806.426,2917.439,2245.406,2068.098,2343.368,1996.873,1940.157,2283.994,2624.792,1483.953,1695.261,2087.406,2400.986,2016.248,2622.580,2320.606,2494.160,2256.918,2888.178,2196.536,2365.958,1957.570,2240.282,2528.347,2036.142,2590.099,2246.114,2145.483,2879.554,2912.007,2389.640,2577.519,2064.455,1854.749,2045.955,1934.343,4726.567,1689.772,1929.693,1778.947,2335.102,2980.590,2916.132,2392.664,2691.634,3276.967,2943.205,2589.625,2728.554,2558.015,1711.469
6244,791.121,3227.703,2131.303,2944.472,2783.049,3307.531,3029.527,2696.469,2997.645,2581.473,2728.657,2794.965,2191.898,2397.250,2959.802,3305.289,2808.757,2926.041,2240.655,2064.374,2330.212,1996.713,1941.862,2273.892,2613.748,1490.843,1701.338,2087.902,2403.874,2017.972,2623.425,2317.885,2530.064,2250.172,2895.857,2198.714,2379.507,1988.584,2232.050,2521.469,2032.858,2596.139,2256.324,2159.590,2890.354,2915.383,2404.879,2557.235,2095.968,1860.927,2037.199,1931.688,4734.039,1694.827,1927.609,1776.234,2340.273,2964.554,2946.101,2402.259,2693.186,3257.848,2929.022,2577.586,2742.217,2563.743,1712.408
6245,770.282,3223.926,2124.623,2924.075,2785.548,3300.094,3028.013,2672.631,2985.851,2577.143,2707.924,2800.534,2172.781,2382.732,2957.331,3297.836,2802.940,2917.170,2248.963,2050.564,2328.045,1985.624,1938.116,2280.118,2610.327,1476.681,1696.054,2090.126,2390.332,2014.111,2614.269,2315.499,2515.865,2253.045,2869.197,2202.466,2375.104,1971.533,2235.168,2500.403,2027.248,2575.463,2263.542,2158.716,2876.679,2896.590,2391.149,2538.774,2049.872,1857.572,2045.240,1926.062,4704.826,1696.498,1921.400,1772.381,2313.943,2976.490,2922.585,2376.206,2678.255,3262.183,2931.832,2586.894,2734.388,2570.812,1709.112
6246,778.022,3239.544,2139.976,2930.793,2795.810,3301.161,3047.613,2676.821,2991.441,2577.924,2725.550,2789.438,2166.929,2394.830,2952.777,3307.575,2813.897,2923.739,2249.833,2061.391,2321.708,1996.653,1927.752,2285.418,2634.813,1485.098,1703.231,2090.812,2401.658,2027.420,2623.583,2322.195,2515.809,2251.580,2861.160,2211.295,2381.349,1975.418,2245.543,2502.591,2028.191,2608.028,2260.069,2161.849,2884.426,2898.284,2404.032,2603.755,2056.753,1846.354,2050.437,1934.149,4754.422,1691.309,1921.885,1777.828,2333.108,2976.154,2942.977,2379.406,2689.393,3287.473,2916.906,2580.625,2740.028,2562.803,1717.215
6247,771.102,3234.232,2132.446,2936.482,2790.863,3299.067,3028.554,2690.742,2995.845,2585.989,2730.420,2794.712,2174.413,2388.652,2968.507,3306.567,2795.942,2924.126,2251.346,2062.256,2339.001,1987.224,1926.448,2270.613,2615.884,1486.862,1705.697,2086.053,2411.840,2026.685,2629.762,2328.088,2519.552,2253.212,2883.910,2211.994,2374.459,1972.661,2237.236,2519.930,2036.773,2605.537,2268.940,2153.350,2896.321,2912.489,2415.854,2586.970,2038.433,1841.599,2046.776,1929.965,4724.702,1702.726,1932.198,1773.840,2322.376,2942.167,2915.080,2377.679,2695.107,3272.948,2930.113,2596.902,2745.053,2555.590,1709.935
6248,775.975,3236.402,2142.565,2919.971,2782.742,3275.318,3020.869,2674.089,3004.917,2568.800,2715.003,2782.175,2167.906,2379.306,2946.627,3282.084,2790.678,2910.157,2238.346,2064.223,2316.759,1989.481,1935.259,2276.080,2613.695,1477.004,1697.327,2080.249,2400.490,2007.779,2615.796,2304.864,2507.452,2254.162,2859.373,2196.356,2372.418,1954.754,2226.935,2502.821,2013.933,2586.035,2255.249,2137.568,2886.596,2896.516,2402.603,2565.350,2043.699,1849.089,2032.140,1932.987,4700.359,1700.404,1923.795,1768.687,2328.877,2954.352,2923.915,2379.094,2685.890,3267.553,2915.083,2586.671,2729.769,2561.469,1720.281
6249,785.607,3229.943,2132.903,2939.126,2779.269,3308.708,3028.213,2678.962,3002.664,2578.781,2714.634,2793.273,2183.972,2388.812,2959.124,3304.283,2818.628,2911.537,2254.827,2041.257,2322.895,1986.801,1931.359,2271.907,2630.864,1467.951,1694.089,2086.956,2404.045,2009.029,2624.192,2314.980,2482.573,2252.166,2881.695,2213.830,2381.388,1972.698,2235.773,2502.756,2029.807,2588.156,2261.726,2156.030,2876.576,2913.882,2404.271,2549.143,2044.422,1843.677,2039.344,1931.066,4738.823,1687.574,1922.245,1778.636,2325.312,2942.598,2922.571,2396.277,2679.531,3232.081,2930.026,2586.781,2726.781,2563.169,1709.089
6250,783.811,3236.327,2131.449,2928.445,2778.013,3290.069,3020.566,2689.362,3002.191,2579.438,2704.690,2790.335,2171.958,2371.110,2962.567,3300.703,2796.886,2919.148,2258.612,2053.450,2322.726,1983.320,1927.285,2280.876,2617.442,1480.694,1692.830,2094.156,2403.584,2027.105,2619.177,2316.603,2489.679,2257.915,2872.036,2202.160,2381.479,1962.104,2260.672,2513.694,2044.891,2601.151,2247.735,2156.623,2871.853,2903.775,2393.564,2571.982,2033.357,1837.276,2053.324,1928.051,4740.302,1695.400,1929.563,1769.346,2310.322,2970.513,2913.448,2388.095,2676.561,3231.329,2932.614,2598.555,2739.870,2557.776,1712.353
6251,760.161,3239.408,2127.646,2932.580,2781.768,3301.194,3033.625,2682.611,2997.960,2580.206,2721.816,2777.973,2165.190,2382.952,2946.224,3282.552,2800.687,2907.590,2252.996,2060.764,2318.865,1971.973,1919.540,2290.161,2610.052,1475.202,1692.819,2081.603,2397.429,2015.235,2623.256,2316.469,2509.650,2265.631,2879.116,2205.994,2371.086,1964.456,2257.931,2509.329,2035.015,2582.186,2268.915,2137.146,2883.943,2904.355,2389.850,2563.206,2039.310,1832.514,2045.635,1929.417,4723.753,1692.723,1922.471,1779.975,2325.496,2958.964,2937.538,2383.993,2681.716,3256.054,2907.295,2591.680,2742.844,2566.180,1706.967
6252,770.709,3236.958,2132.013,2944.527,2782.766,3285.169,3031.543,2687.030,3010.826,2586.082,2712.682,2784.090,2168.396,2382.195,2946.188,3304.357,2805.391,2918.803,2245.979,2043.027,2326.010,1979.806,1934.815,2280.631,2617.425,1472.673,1704.451,2099.990,2397.056,2025.371,2629.603,2317.948,2516.741,2269.591,2881.849,2200.989,2377.313,1976.768,2255.193,2507.534,2042.074,2592.734,2263.896,2156.621,2857.626,2916.511,2396.782,2573.698,2032.643,1848.224,2047.148,1935.588,4738.245,1699.029,1927.110,1784.804,2337.338,2967.613,2931.192,2399.857,2697.066,3278.116,2922.383,2592.455,2731.543,2555.251,1705.172
6253,786.898,3232.760,2126.708,2911.952,2784.857,3278.162,3020.698,2696.217,3008.096,2566.814,2704.236,2783.211,2169.233,2382.549,2956.469,3272.880,2789.433,2919.774,2237.206,2047.323,2326.479,1971.237,1928.524,2279.352,2594.679,1481.832,1690.653,2089.767,2392.538,2005.038,2612.151,2325.181,2511.592,2256.538,2881.715,2202.409,2379.113,1978.975,2249.351,2479.349,2046.208,2596.520,2270.817,2140.767,2853.823,2901.107,2411.598,2559.955,2049.561,1831.915,2054.408,1927.831,4713.969,1687.180,1924.622,1775.982,2317.366,2936.824,2912.398,2385.216,2673.550,3246.329,2907.144,2598.905,2713.049,2561.838,1708.763
6254,780.455,3237.519,2136.301,2917.602,2794.171,3285.194,3032.752,2701.564,3004.440,2574.236,2710.354,2769.197,2165.002,2373.473,2948.609,3277.836,2791.707,2922.184,2239.205,2045.321,2338.565,1984.496,1912.751,2283.635,2623.447,1473.745,1698.892,2113.301,2404.468,2024.495,2630.088,2318.033,2511.608,2275.930,2867.580,2209.230,2392.433,1972.695,2261.613,2493.026,2045.910,2574.208,2271.810,2156.711,2866.136,2912.944,2405.588,2566.925,2042.749,1840.815,2040.713,1926.850,4728.662,1696.827,1924.734,1779.642,2319.848,2963.793,2917.722,2391.434,2682.845,3246.022,2931.163,2607.887,2752.351,2562.268,1718.122
6255,770.285,3238.457,2135.397,2904.939,2789.057,3276.399,3022.526,2689.641,3007.883,2581.298,2722.208,2769.862,2162.469,2388.033,2941.750,3291.038,2804.868,2932.405,2238.692,2054.112,2324.931,1975.371,1920.856,2276.974,2590.145,1478.678,1694.857,2104.144,2399.843,2007.241,2615.109,2322.802,2484.179,2275.405,2856.934,2193.873,2385.019,1977.479,2243.036,2474.353,2038.032,2589.381,2257.934,2136.842,2884.848,2909.272,2401.786,2567.817,2021.969,1837.705,2043.089,1931.484,4731.006,1697.254,1929.929,1771.625,2307.331,2966.825,2935.142,2405.122,2681.316,3214.839,2922.733,2590.979,2737.209,2569.056,1717.307
6256,785.650,3251.300,2129.335,2922.804,2805.711,3293.118,3025.533,2703.537,3011.308,2590.335,2722.721,2781.051,2167.124,2377.388,2943.087,3281.958,2795.907,2926.608,2250.957,2047.648,2325.686,1969.816,1926.134,2285.307,2632.963,1479.762,1692.466,2102.875,2401.991,2027.178,2638.138,2317.211,2486.891,2275.144,2877.493,2211.753,2374.912,1986.121,2243.280,2502.324,2039.625,2597.087,2270.036,2157.855,2867.837,2909.941,2393.196,2560.676,2032.771,1825.330,2057.123,1937.081,4712.829,1698.636,1933.277,1783.468,2322.889,2958.993,2931.142,2405.395,2690.076,3239.508,2939.016,2582.709,2731.305,2569.189,1712.985
6257,783.700,3247.650,2135.558,2924.457,2784.595,3286.585,3032.268,2693.120,3001.237,2571.737,2715.022,2772.129,2164.029,2384.778,2945.528,3292.679,2795.896,2928.769,2246.742,2047.906,2321.505,1984.952,1925.012,2283.121,2610.082,1475.358,1696.609,2100.531,2398.736,2017.609,2644.847,2320.134,2497.906,2273.488,2852.353,2202.396,2391.154,1972.091,2260.153,2514.191,2044.644,2598.571,2278.707,2157.389,2871.553,2906.890,2394.952,2552.205,2032.363,1828.445,2053.423,1934.878,4749.047,1702.895,1928.462,1782.085,2335.682,2975.828,2918.595,2393.997,2681.361,3250.562,2936.939,2589.495,2717.748,2557.554,1712.131
6258,779.173,3243.023,2149.739,2905.953,2784.560,3275.897,3018.774,2694.660,3002.467,2567.795,2705.276,2786.459,2171.910,2373.466,2934.315,3279.865,2810.352,2929.761,2252.759,2045.854,2328.048,1975.660,1907.452,2271.975,2610.372,1471.660,1699.222,2096.650,2398.163,2019.827,2614.662,2317.836,2510.112,2274.848,2863.983,2216.243,2380.227,1967.120,2253.173,2479.034,2044.780,2577.508,2279.319,2152.751,2854.176,2906.285,2401.176,2549.403,2036.267,1817.000,2059.401,1927.228,4698.223,1697.721,1920.031,1779.078,2305.298,2952.771,2911.463,2388.110,2690.981,3231.246,2927.307,2590.106,2720.102,2554.539,1711.423
6259,774.483,3253.977,2137.177,2925.723,2798.839,3284.879,3040.238,2693.186,3010.653,2570.357,2707.627,2795.783,2170.517,2378.747,2948.004,3275.165,2805.317,2923.138,2253.422,2043.277,2339.935,1982.632,1919.841,2288.041,2593.966,1469.836,1691.907,2092.770,2396.261,2023.443,2625.291,2323.895,2506.914,2284.084,2860.997,2200.579,2398.439,1976.433,2249.500,2472.043,2033.137,2581.770,2279.105,2159.914,2870.945,2901.053,2404.958,2552.248,2027.879,1818.075,2054.876,1938.795,4727.949,1693.490,1930.753,1777.136,2316.869,2972.794,2925.691,2388.738,2714.340,3226.580,2923.078,2570.185,2745.101,2562.590,1715.254
6260,782.127,3247.530,2131.653,2922.164,2794.789,3281.151,3030.235,2703.236,3006.638,2575.671,2698.354,2780.854,2162.533,2364.544,2944.625,3265.149,2813.822,2920.766,2246.281,2067.724,2320.976,1976.158,1915.150,2279.473,2610.355,1465.587,1684.231,2090.121,2398.480,2017.397,2627.654,2319.529,2494.344,2261.643,2860.861,2214.946,2374.561,1976.271,2256.799,2483.808,2029.440,2600.313,2275.965,2159.297,2857.293,2909.342,2385.952,2555.473,2025.152,1810.522,2057.185,1935.857,4711.821,1683.129,1926.367,1772.622,2309.634,2962.024,2912.641,2393.932,2672.049,3239.584,2912.270,2594.337,2721.662,2552.667,1700.347
6261,785.737,3262.314,2137.283,2931.407,2796.580,3289.387,3036.454,2703.311,3003.781,2568.336,2706.501,2763.553,2180.128,2382.948,2941.346,3269.447,2812.271,2920.113,2241.795,2055.377,2328.504,1984.744,1912.369,2280.003,2588.188,1476.227,1699.095,2109.271,2404.747,2024.129,2623.988,2315.484,2502.318,2269.170,2853.693,2218.397,2379.008,1971.842,2221.215,2498.994,2045.272,2579.981,2276.895,2148.435,2866.382,2915.576,2402.861,2548.445,2031.747,1813.113,2048.377,1941.033,4718.068,1698.781,1927.646,1779.361,2322.877,2969.989,2914.285,2391.627,2685.956,3234.804,2934.061,2582.176,2731.668,2557.424,1704.825
6262,781.947,3256.445,2134.630,2920.928,2794.265,3282.353,3032.336,2700.155,3006.127,2562.527,2715.437,2791.722,2174.326,2378.147,2944.223,3273.646,2806.816,2935.756,2251.784,2048.170,2313.495,1983.277,1916.755,2273.726,2618.594,1471.712,1695.773,2092.879,2400.977,2012.532,2614.967,2315.004,2502.509,2275.286,2868.231,2209.539,2375.910,1973.636,2256.685,2487.141,2040.651,2584.371,2276.136,2161.583,2863.932,2895.043,2394.338,2563.499,2018.726,1794.653,2040.877,1931.224,4730.927,1690.785,1929.638,1782.358,2323.043,2964.997,2929.282,2383.104,2675.182,3235.815,2944.950,2563.820,2711.904,2561.426,1718.745
6263,782.508,3254.546,2135.367,2928.205,2790.831,3272.784,3032.189,2707.842,3007.157,2565.510,2692.569,2776.512,2175.886,2384.804,2944.760,3277.370,2796.383,2903.011,2235.200,2045.936,2317.108,1989.204,1923.772,2270.805,2610.031,1471.658,1696.273,2082.112,2400.860,2015.889,2624.756,2320.644,2483.476,2273.631,2860.115,2201.382,2380.131,1966.038,2251.630,2480.227,2038.894,2590.569,2286.310,2150.719,2853.619,2903.627,2402.762,2567.258,2016.218,1801.146,2052.782,1932.156,4722.719,1687.882,1924.235,1781.260,2312.709,2949.774,2931.666,2399.839,2674.241,3233.275,2914.724,2589.512,2726.000,2568.179,1712.934
6264,768.638,3251.799,2136.857,2926.425,2793.144,3274.759,3022.181,2706.061,2998.766,2572.130,2700.424,2779.751,2173.529,2379.732,2941.356,3255.074,2813.638,2934.621,2246.872,2048.956,2301.034,1981.286,1922.039,2278.591,2598.575,1465.618,1693.556,2079.758,2405.243,2015.288,2619.915,2309.013,2498.279,2277.944,2856.633,2212.307,2379.660,1976.512,2235.337,2480.079,2044.944,2581.213,2293.998,2150.527,2858.140,2912.704,2406.187,2562.942,2005.330,1781.535,2055.281,1933.997,4727.334,1683.879,1912.430,1774.547,2312.869,2960.984,2920.560,2392.328,2682.513,3214.584,2942.814,2586.375,2719.987,2567.947,1703.413
6265,770.452,3248.933,2143.902,2911.382,2791.313,3291.612,3024.465,2705.588,3013.633,2561.876,2711.851,2773.096,2163.938,2395.332,2946.516,3272.922,2811.767,2930.077,2252.745,2046.057,2321.823,1982.169,1914.405,2277.508,2593.552,1471.647,1696.081,2085.375,2399.084,2021.062,2620.840,2312.917,2498.447,2263.734,2854.071,2195.973,2376.951,1983.582,2254.913,2481.617,2027.048,2584.855,2290.515,2146.625,2871.165,2905.184,2396.821,2590.171,2019.013,1783.793,2054.667,1935.755,4752.054,1685.194,1928.869,1784.043,2310.440,2961.112,2908.725,2392.601,2658.172,3227.479,2931.430,2578.858,2736.667,2557.831,1708.847
6266,763.892,3249.785,2141.132,2908.048,2788.772,3278.207,3025.220,2697.625,3014.607,2556.777,2699.491,2773.502,2158.840,2380.583,2936.756,3249.138,2800.800,2931.209,2247.500,2051.101,2322.369,1980.485,1908.771,2268.629,2604.490,1460.156,1687.990,2089.644,2402.120,2013.394,2610.308,2317.796,2483.026,2268.340,2847.107,2201.612,2366.843,1976.828,2247.340,2482.346,2033.560,2591.202,2279.823,2147.680,2832.953,2916.824,2391.504,2560.904,1992.655,1776.926,2041.975,1931.247,4729.087,1672.279,1931.051,1779.765,2312.741,2966.528,2907.723,2393.400,2678.439,3238.542,2912.239,2575.858,2724.518,2557.516,1705.480
6267,776.111,3254.548,2138.347,2910.413,2804.242,3277.478,3024.508,2700.752,3023.983,2565.589,2711.067,2783.855,2161.483,2385.210,2931.515,3263.868,2800.646,2919.402,2252.591,2045.400,2321.358,1988.638,1915.024,2285.000,2595.490,1466.825,1693.065,2091.132,2395.828,2023.279,2627.405,2315.215,2500.502,2273.610,2887.992,2199.616,2373.392,1977.888,2245.943,2506.957,2027.086,2590.539,2283.175,2159.632,2857.868,2909.208,2397.632,2564.951,2014.359,1767.124,2053.758,1942.774,4744.011,1692.152,1938.313,1776.597,2321.110,2956.860,2918.130,2399.598,2678.352,3240.408,2922.390,2582.434,2737.710,2566.740,1717.266
6268,776.167,3248.986,2139.305,2918.595,2806.106,3283.555,3041.363,2690.545,3005.144,2548.209,2700.767,2782.545,2156.735,2389.386,2931.979,3276.064,2817.627,2923.421,2260.918,2044.940,2320.201,1985.858,1915.900,2279.050,2611.249,1464.944,1694.870,2095.548,2404.137,2019.692,2610.729,2317.224,2477.124,2267.034,2889.835,2195.902,2364.409,1969.828,2253.571,2490.752,2038.576,2579.582,2271.856,2145.684,2838.486,2913.738,2403.752,2556.693,1992.540,1785.225,2048.150,1936.358,4712.761,1688.536,1932.844,1781.532,2323.085,2953.389,2917.118,2384.408,2688.347,3198.758,2946.894,2599.441,2734.417,2558.222,1702.000
6269,777.068,3251.354,2143.424,2899.823,2808.201,3285.012,3021.721,2696.304,3015.624,2554.429,2699.599,2771.775,2168.451,2369.863,2925.703,3279.645,2805.985,2926.404,2246.921,2030.483,2328.584,1991.433,1912.884,2273.286,2600.489,1463.852,1685.566,2093.409,2402.730,2024.324,2607.613,2318.208,2490.525,2274.142,2844.251,2206.720,2375.841,1971.724,2240.502,2494.508,2051.562,2589.746,2280.850,2148.739,2849.153,2906.336,2401.125,2568.538,1998.177,1751.849,2047.619,1941.318,4740.217,1685.932,1932.503,1772.605,2306.528,2948.665,2909.163,2407.587,2669.605,3229.645,2918.111,2584.181,2727.983,2567.484,1713.161
6270,778.127,3250.242,2141.687,2913.319,2797.166,3287.721,3017.749,2700.068,3005.123,2542.980,2696.884,2763.051,2158.547,2385.852,2936.444,3279.737,2817.938,2918.331,2243.665,2030.117,2322.810,1987.914,1907.621,2282.677,2611.648,1461.921,1701.077,2089.113,2412.648,2027.235,2621.314,2321.005,2475.533,2257.168,2875.236,2194.194,2364.392,1971.626,2261.387,2477.118,2019.185,2583.607,2274.219,2150.328,2844.126,2915.436,2389.385,2549.122,1977.534,1772.137,2046.479,1932.909,4715.556,1672.288,1925.052,1780.835,2322.366,2956.634,2903.959,2387.902,2674.618,3208.841,2908.970,2595.612,2716.659,2559.646,1707.871
6271,775.746,3250.080,2142.563,2907.129,2811.459,3290.000,3007.805,2697.712,2997.448,2538.294,2700.707,2774.509,2180.479,2390.848,2941.130,3275.352,2813.347,2918.289,2259.913,2041.889,2324.340,1979.098,1918.139,2284.995,2602.500,1464.721,1694.125,2089.759,2408.436,2019.660,2619.155,2319.620,2487.209,2271.703,2878.790,2204.036,2379.520,1966.331,2255.738,2477.313,2035.891,2580.628,2274.302,2152.158,2846.098,2923.759,2418.222,2569.086,1999.625,1770.078,2046.920,1929.758,4724.888,1672.819,1935.197,1773.516,2308.528,2959.470,2908.015,2392.984,2676.496,3225.041,2940.088,2586.365,2738.953,2561.047,1703.807
6272,788.467,3244.290,2136.331,2900.478,2799.121,3292.678,3010.441,2680.369,3007.735,2536.206,2698.930,2759.194,2159.112,2390.192,2936.878,3272.768,2804.914,2916.012,2243.875,2035.731,2316.167,1996.168,1914.589,2276.204,2594.252,1465.662,1687.589,2094.443,2391.963,2019.611,2597.364,2318.781,2493.061,2275.234,2879.077,2205.123,2378.751,1974.715,2267.321,2459.264,2027.303,2592.695,2270.516,2155.902,2851.276,2899.524,2393.533,2560.835,1992.643,1759.016,2049.592,1939.030,4712.464,1691.186,1930.561,1779.022,2308.377,2957.629,2914.019,2403.284,2648.009,3221.702,2929.991,2592.038,2709.362,2554.034,1707.044
6273,787.511,3251.932,2142.771,2887.991,2799.959,3283.595,3020.756,2698.000,2998.314,2540.247,2710.940,2762.947,2164.705,2397.914,2917.732,3258.044,2807.449,2903.922,2252.723,2037.464,2328.577,1990.545,1907.463,2290.125,2604.464,1461.291,1693.365,2087.378,2405.775,2015.257,2604.642,2316.107,2472.709,2262.556,2883.608,2203.534,2393.674,1973.167,2265.618,2507.585,2017.758,2579.201,2269.165,2148.990,2854.894,2902.450,2385.471,2589.183,1974.403,1748.351,2052.476,1941.216,4709.492,1678.887,1934.093,1770.611,2298.876,2966.914,2920.635,2395.512,2674.979,3218.519,2908.156,2604.783,2732.491,2548.634,1701.885
6274,780.180,3254.898,2137.918,2907.851,2818.123,3286.095,3008.549,2703.025,3000.811,2546.262,2704.119,2770.435,2157.497,2378.487,2938.950,3255.855,2806.563,2911.118,2240.900,2033.962,2334.969,1995.195,1905.915,2278.371,2594.103,1468.233,1691.867,2085.956,2398.083,2016.391,2605.261,2322.626,2498.891,2276.282,2866.999,2204.715,2387.990,1967.040,2252.024,2498.792,2048.509,2573.242,2273.749,2154.454,2857.500,2914.434,2393.083,2559.457,1981.800,1758.373,2051.304,1935.500,4749.784,1679.884,1924.059,1775.988,2317.932,2977.703,2914.643,2388.474,2652.190,3207.505,2914.667,2589.247,2726.563,2561.937,1699.083
6275,782.297,3248.057,2143.182,2892.750,2793.347,3263.262,3017.684,2690.156,3004.825,2534.821,2693.419,2762.904,2158.859,2403.506,2932.211,3267.542,2812.232,2924.091,2238.990,2040.717,2334.811,2001.423,1907.587,2285.595,2597.114,1456.912,1687.736,2088.397,2392.258,2022.551,2608.221,2315.464,2500.309,2273.365,2872.835,2205.409,2386.187,1973.891,2257.818,2484.931,2026.513,2592.579,2254.224,2145.847,2868.156,2892.642,2401.056,2570.490,2000.283,1734.868,2048.729,1938.160,4738.750,1678.426,1923.916,1780.047,2298.222,2962.410,2927.627,2398.639,2668.924,3198.810,2945.451,2624.377,2734.483,2561.544,1702.548
6276,776.402,3242.926,2132.716,2892.039,2788.090,3267.969,3003.262,2699.292,2992.575,2533.340,2702.486,2752.718,2158.937,2388.718,2931.016,3247.832,2813.990,2908.007,2239.724,2030.223,2314.143,2001.869,1913.261,2283.139,2596.283,1456.316,1686.348,2095.793,2406.268,2023.540,2620.041,2318.796,2498.106,2277.989,2856.419,2202.732,2398.315,1974.766,2282.359,2472.811,2013.395,2586.601,2263.987,2154.031,2854.325,2896.215,2402.635,2555.182,1998.063,1738.797,2045.780,1932.615,4759.825,1678.194,1930.319,1774.212,2306.845,2954.272,2918.074,2387.100,2657.947,3211.185,2898.913,2586.041,2718.146,2555.770,1706.431
6277,779.433,3245.056,2138.552,2899.401,2793.122,3268.044,3007.704,2693.718,2992.284,2526.337,2707.982,2757.796,2170.050,2376.092,2935.379,3251.955,2815.703,2912.611,2244.227,2036.910,2326.839,1994.112,1920.831,2283.806,2588.342,1457.406,1689.114,2087.327,2402.655,2015.731,2609.487,2319.131,2502.285,2261.490,2855.395,2198.329,2379.940,1966.033,2254.486,2468.758,2015.992,2583.355,2276.912,2156.588,2864.261,2886.325,2395.685,2575.713,1992.816,1723.707,2040.271,1938.280,4742.410,1682.991,1919.959,1768.666,2316.014,2955.495,2925.053,2383.333,2641.261,3210.732,2902.858,2587.899,2730.661,2547.876,1703.838
