 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
4758,737.183,2027.755,1612.665,1665.675,1694.542,2181.033,2295.973,2281.916,2022.757,1768.386,1225.938,1738.906,1398.070,2121.170,3235.774,1750.285,1587.781,2141.494,1947.522,1827.388,1423.022,2796.388,1405.251
4759,735.397,2017.250,1606.584,1660.684,1690.457,2175.605,2282.871,2262.801,2008.218,1765.648,1221.125,1732.654,1389.211,2112.926,3217.513,1742.501,1574.350,2128.111,1928.364,1824.563,1411.968,2787.318,1400.958
4760,735.300,2014.830,1611.090,1661.584,1692.213,2166.553,2281.703,2270.016,1999.144,1769.564,1221.527,1738.821,1399.107,2129.585,3232.134,1740.232,1580.009,2130.331,1935.718,1820.862,1410.157,2797.919,1397.509
4761,736.618,2020.552,1609.542,1665.166,1693.239,2172.348,2287.229,2272.180,2012.573,1764.105,1222.410,1737.318,1393.491,2126.666,3227.278,1747.353,1577.820,2146.353,1935.119,1829.800,1406.754,2792.263,1401.271
4762,731.984,2018.624,1609.457,1658.446,1689.742,2174.553,2276.865,2275.163,2009.128,1759.502,1217.789,1732.216,1395.969,2121.991,3223.841,1740.433,1581.961,2135.483,1924.297,1827.083,1410.598,2792.952,1395.472
4763,740.207,2018.599,1608.271,1665.592,1690.127,2174.197,2273.706,2271.439,2001.918,1762.210,1218.040,1736.040,1395.425,2127.673,3230.128,1745.810,1580.083,2138.944,1934.148,1821.505,1417.022,2788.300,1396.462
4764,734.906,2018.607,1608.999,1667.251,1693.027,2185.976,2285.610,2270.061,2005.345,1770.283,1223.649,1735.867,1398.111,2133.717,3222.682,1744.280,1583.888,2141.865,1942.356,1825.769,1410.892,2797.716,1401.020
4765,736.962,2015.538,1607.883,1662.746,1695.168,2170.579,2274.532,2265.299,2005.276,1765.715,1222.175,1733.514,1397.480,2120.030,3225.298,1738.940,1582.967,2136.699,1940.566,1825.589,1412.850,2784.571,1399.961
4766,737.443,2005.175,1604.944,1662.469,1692.764,2172.036,2272.015,2263.476,2008.588,1766.348,1219.059,1730.510,1393.062,2115.578,3215.597,1740.728,1580.054,2143.906,1928.310,1824.633,1412.136,2791.346,1395.828
4767,733.204,2012.052,1603.710,1656.003,1692.929,2174.671,2273.625,2264.884,1998.510,1762.938,1220.286,1733.685,1393.528,2123.458,3229.302,1736.192,1583.164,2132.903,1935.125,1820.438,1410.438,2785.499,1391.882
4768,733.017,2014.714,1607.256,1659.610,1693.361,2172.594,2277.859,2268.510,2005.343,1762.961,1222.248,1733.578,1393.515,2127.908,3232.241,1742.541,1581.749,2140.198,1939.881,1826.010,1411.661,2793.113,1395.216
4769,735.050,2027.737,1608.221,1664.110,1692.808,2172.176,2284.414,2272.024,2009.166,1764.378,1225.220,1738.176,1393.060,2119.079,3223.478,1744.837,1590.539,2145.148,1937.803,1827.047,1416.024,2792.528,1392.746
4770,743.680,2026.621,1616.031,1667.949,1702.263,2176.466,2287.173,2280.336,2009.539,1769.452,1229.119,1739.709,1399.201,2121.617,3240.099,1751.080,1592.509,2154.282,1943.921,1830.006,1416.061,2796.160,1401.519
4771,737.388,2024.249,1604.946,1662.091,1695.719,2165.331,2292.098,2268.389,2007.082,1768.626,1223.891,1735.475,1392.592,2123.806,3236.844,1744.106,1587.984,2147.493,1933.627,1825.284,1407.198,2790.634,1390.593
4772,733.723,2023.489,1611.000,1658.462,1692.637,2174.257,2287.663,2261.909,2006.159,1766.509,1222.353,1741.873,1393.503,2125.801,3234.955,1747.479,1587.710,2155.374,1937.327,1821.666,1405.413,2789.487,1390.094
4773,737.494,2022.123,1606.134,1660.436,1696.486,2162.678,2285.440,2266.758,2000.812,1766.023,1221.688,1741.264,1393.993,2133.510,3222.543,1745.279,1589.994,2152.781,1936.564,1830.368,1410.441,2781.425,1388.038
4774,737.874,2017.881,1611.022,1658.456,1694.990,2158.461,2289.316,2265.229,2002.649,1765.967,1223.868,1742.046,1388.955,2128.036,3228.647,1746.637,1590.077,2158.126,1932.423,1825.203,1409.848,2783.547,1394.076
4775,737.282,2013.693,1609.668,1660.078,1705.422,2154.153,2287.296,2264.152,1998.649,1765.576,1225.266,1740.926,1391.607,2125.398,3225.859,1743.829,1583.778,2154.816,1933.995,1824.694,1405.645,2782.476,1383.571
4776,736.075,2026.660,1606.673,1658.665,1704.291,2173.043,2293.542,2268.859,1996.688,1764.467,1225.666,1741.698,1392.688,2129.603,3230.360,1746.182,1590.912,2157.940,1935.579,1834.745,1411.422,2778.512,1384.820
4777,737.491,2027.932,1609.922,1662.819,1706.353,2171.865,2294.915,2269.039,2003.789,1771.823,1229.887,1742.556,1397.517,2128.538,3232.711,1752.412,1595.104,2168.516,1941.280,1835.419,1413.827,2787.793,1392.245
4778,736.214,2032.348,1609.468,1665.434,1709.999,2166.818,2298.179,2274.399,2005.338,1770.813,1228.679,1744.382,1391.706,2125.949,3243.078,1749.509,1596.468,2168.576,1939.662,1834.260,1415.327,2786.792,1386.250
4779,736.044,2023.396,1603.594,1653.219,1701.209,2165.374,2291.531,2268.839,1999.682,1769.929,1224.024,1743.335,1391.006,2135.315,3231.465,1742.614,1587.928,2163.615,1942.975,1826.429,1407.999,2787.388,1389.931
4780,741.403,2031.628,1612.280,1663.248,1702.577,2168.619,2297.564,2264.208,2007.832,1770.812,1229.628,1746.749,1391.957,2130.097,3231.474,1746.689,1599.139,2172.574,1939.484,1831.928,1417.766,2781.518,1385.842
4781,737.894,2026.205,1610.529,1660.991,1710.602,2165.516,2298.437,2269.314,2003.068,1770.812,1228.693,1748.029,1391.882,2127.085,3241.990,1744.678,1601.857,2169.239,1933.203,1835.818,1416.526,2784.959,1381.214
4782,740.666,2022.338,1606.917,1661.612,1699.682,2173.916,2307.875,2266.669,2001.891,1768.577,1227.237,1745.617,1386.533,2120.750,3249.409,1739.458,1594.995,2177.827,1929.215,1831.079,1414.591,2785.569,1380.075
4783,737.095,2030.929,1607.875,1661.260,1704.179,2159.241,2292.433,2260.768,1990.268,1769.225,1226.957,1742.924,1390.077,2127.793,3244.126,1745.103,1596.063,2170.747,1936.731,1832.388,1410.602,2784.545,1381.176
4784,731.770,2030.616,1605.014,1658.960,1703.726,2168.023,2307.756,2258.729,2003.952,1767.262,1227.653,1743.559,1393.472,2130.746,3245.888,1740.973,1596.040,2181.501,1931.198,1836.491,1414.731,2789.802,1381.366
4785,732.442,2027.225,1607.988,1657.468,1699.820,2154.254,2292.126,2258.194,1987.306,1768.069,1224.811,1734.982,1381.886,2123.596,3229.496,1737.359,1597.265,2177.633,1925.996,1832.501,1411.203,2787.204,1376.675
4786,739.356,2036.692,1612.937,1661.439,1703.790,2157.164,2300.042,2256.850,1990.201,1771.381,1227.358,1747.815,1385.543,2127.347,3250.236,1740.814,1597.677,2173.456,1926.871,1840.504,1416.973,2784.134,1387.805
4787,741.127,2030.567,1610.878,1665.558,1705.882,2163.681,2302.592,2261.733,1992.644,1774.623,1230.136,1741.624,1389.527,2131.294,3245.649,1748.231,1604.041,2182.823,1937.427,1837.504,1415.429,2783.194,1382.109
4788,735.690,2029.697,1610.765,1661.204,1705.276,2158.027,2285.232,2258.642,1997.298,1768.968,1230.738,1743.101,1386.956,2133.984,3247.633,1743.362,1601.908,2176.688,1919.707,1834.924,1414.419,2783.184,1380.290
4789,734.439,2021.731,1603.153,1657.445,1696.949,2143.129,2285.827,2254.992,1985.350,1765.000,1225.125,1746.213,1384.733,2121.503,3244.844,1741.465,1597.122,2175.359,1920.472,1834.715,1412.594,2781.346,1373.744
4790,729.823,2028.186,1606.976,1659.595,1704.986,2155.124,2294.260,2253.249,1984.893,1766.026,1226.870,1737.492,1382.776,2118.984,3234.070,1740.208,1602.278,2175.369,1924.818,1841.425,1415.343,2777.061,1379.349
4791,734.010,2030.726,1611.373,1662.352,1703.360,2144.749,2296.224,2256.222,1986.434,1769.024,1228.217,1743.586,1384.121,2128.742,3230.968,1741.668,1601.970,2181.624,1926.590,1839.951,1414.392,2775.743,1378.313
4792,732.411,2035.909,1612.133,1667.677,1699.367,2158.249,2296.732,2259.702,1986.656,1768.234,1230.901,1742.923,1386.030,2129.586,3249.365,1741.918,1607.055,2178.397,1939.781,1846.188,1414.884,2780.904,1378.160
4793,737.212,2037.613,1613.463,1668.079,1705.385,2152.659,2302.229,2266.894,1994.531,1774.660,1230.934,1750.800,1387.455,2132.986,3247.607,1748.756,1610.029,2192.315,1930.241,1837.542,1417.806,2784.573,1381.876
4794,742.865,2029.623,1610.082,1666.885,1700.332,2150.540,2298.375,2260.071,1982.289,1770.221,1232.187,1747.824,1384.891,2136.609,3240.178,1745.753,1611.221,2185.555,1918.631,1843.836,1416.996,2781.135,1380.315
4795,735.667,2037.431,1614.405,1667.491,1711.088,2154.195,2302.267,2260.070,1987.635,1774.106,1236.099,1744.296,1385.950,2140.139,3255.634,1742.263,1612.409,2195.531,1932.336,1841.131,1423.902,2783.300,1379.850
4796,741.774,2031.895,1613.378,1666.168,1704.593,2157.042,2299.127,2265.107,1986.906,1775.000,1235.919,1750.914,1388.358,2138.326,3249.623,1745.477,1613.345,2192.646,1931.764,1848.334,1420.114,2780.001,1379.052
4797,737.276,2031.754,1609.118,1662.832,1706.430,2161.949,2304.197,2254.833,1983.840,1769.535,1235.982,1745.058,1381.795,2136.955,3255.894,1741.815,1612.748,2180.325,1925.078,1847.091,1417.465,2782.071,1376.471
4798,734.844,2037.873,1617.967,1670.979,1707.729,2158.969,2305.409,2262.445,1986.620,1778.292,1237.893,1751.995,1389.015,2137.918,3249.471,1747.006,1616.183,2196.011,1929.341,1853.416,1422.239,2786.335,1379.606
4799,737.840,2032.864,1613.302,1668.476,1705.113,2165.578,2310.422,2261.868,1984.198,1775.422,1236.434,1752.177,1388.982,2134.377,3252.912,1747.681,1616.808,2197.885,1928.533,1856.400,1416.441,2787.571,1377.127
4800,739.033,2022.465,1608.773,1665.220,1697.941,2144.363,2294.067,2254.807,1980.210,1769.854,1232.786,1742.415,1382.278,2130.429,3243.396,1741.286,1616.041,2189.664,1916.721,1847.973,1416.043,2781.438,1369.265
4801,736.475,2033.888,1611.239,1666.778,1700.207,2162.465,2303.767,2270.703,1979.771,1767.286,1229.801,1740.500,1388.555,2140.069,3241.276,1743.632,1614.739,2182.805,1919.948,1847.439,1411.136,2789.071,1375.183
4802,735.042,2036.550,1608.618,1668.655,1699.593,2158.993,2290.069,2257.183,1976.516,1776.580,1237.697,1744.743,1389.239,2134.226,3237.210,1744.911,1618.940,2193.114,1915.211,1853.646,1418.051,2785.144,1376.663
4803,731.985,2034.936,1606.264,1665.458,1697.203,2155.058,2295.544,2255.151,1973.597,1765.981,1236.172,1742.980,1384.056,2138.188,3235.398,1743.048,1615.108,2187.347,1921.367,1852.240,1415.316,2776.632,1374.915
4804,729.634,2029.996,1604.762,1668.182,1695.430,2161.458,2294.730,2257.032,1980.494,1769.733,1234.891,1745.542,1386.697,2138.018,3236.736,1740.883,1614.011,2190.597,1920.300,1855.146,1419.199,2780.252,1369.000
4805,735.628,2041.552,1609.864,1671.394,1695.552,2155.538,2301.727,2266.060,1984.336,1772.423,1236.011,1745.931,1386.948,2146.552,3249.527,1749.391,1623.565,2194.658,1915.427,1856.984,1418.554,2785.670,1366.719
4806,743.483,2029.452,1611.005,1671.407,1695.817,2158.529,2305.021,2266.148,1987.210,1772.407,1240.978,1747.741,1386.529,2153.302,3244.457,1744.723,1623.299,2191.851,1922.463,1864.545,1420.794,2779.143,1371.836
4807,731.858,2038.351,1608.722,1673.934,1701.128,2160.120,2299.643,2259.887,1984.906,1772.913,1240.253,1743.085,1391.426,2143.915,3235.062,1745.297,1623.641,2192.107,1912.684,1865.497,1421.659,2777.622,1368.437
4808,738.316,2036.193,1612.146,1671.593,1703.283,2162.592,2301.489,2270.874,1990.866,1773.359,1241.640,1748.936,1390.634,2151.059,3248.293,1749.110,1627.007,2198.243,1919.834,1867.774,1420.831,2783.373,1375.529
4809,734.882,2036.781,1604.285,1667.624,1693.287,2154.609,2283.806,2256.026,1988.134,1769.068,1237.995,1740.382,1383.930,2137.757,3226.746,1737.997,1622.578,2194.092,1910.711,1862.943,1420.287,2776.989,1367.422
4810,732.463,2029.971,1605.673,1670.340,1697.500,2153.289,2288.721,2269.776,1988.471,1774.246,1243.425,1747.233,1390.322,2146.076,3239.638,1743.339,1625.063,2193.754,1917.076,1868.318,1420.027,2784.153,1373.149
4811,733.473,2030.981,1600.191,1667.201,1686.901,2157.846,2287.221,2260.364,1979.607,1766.888,1238.535,1741.999,1384.184,2135.319,3220.360,1738.613,1623.217,2182.566,1911.580,1866.323,1419.037,2774.505,1368.371
4812,732.629,2030.857,1607.849,1666.340,1699.745,2152.594,2290.752,2261.759,1987.351,1770.933,1240.326,1743.414,1386.854,2144.730,3236.646,1746.005,1626.524,2186.987,1903.276,1866.049,1421.174,2778.161,1370.600
4813,734.454,2030.756,1607.529,1663.656,1691.709,2159.181,2283.271,2255.021,1983.190,1768.772,1236.645,1740.569,1387.277,2147.276,3224.637,1742.870,1623.880,2177.769,1905.745,1870.636,1415.603,2767.300,1368.093
4814,736.596,2029.610,1605.848,1665.743,1688.995,2151.488,2290.964,2267.345,1974.297,1765.640,1240.927,1737.691,1386.430,2143.629,3225.818,1739.084,1626.933,2189.078,1907.908,1865.734,1418.781,2771.088,1370.720
4815,735.176,2034.773,1610.359,1674.307,1694.682,2157.662,2302.369,2262.888,1986.480,1778.202,1245.572,1745.687,1388.269,2156.599,3237.009,1754.223,1632.400,2183.324,1908.530,1873.346,1427.245,2774.782,1371.180
4816,738.007,2041.009,1609.995,1671.878,1697.224,2150.190,2296.859,2261.801,1986.986,1780.662,1244.162,1749.278,1390.938,2152.713,3229.726,1749.368,1632.289,2188.463,1905.474,1876.401,1430.046,2779.427,1369.270
4817,742.801,2039.723,1610.056,1676.114,1694.968,2170.885,2297.590,2269.837,1994.987,1781.141,1249.795,1741.593,1395.770,2159.326,3230.096,1759.146,1634.881,2193.931,1910.640,1879.297,1424.555,2783.333,1376.405
4818,736.900,2040.914,1612.070,1671.861,1691.860,2152.614,2289.490,2269.090,1994.698,1776.620,1246.039,1750.277,1393.351,2156.291,3227.572,1751.455,1634.102,2190.852,1910.232,1879.997,1427.156,2779.750,1372.661
4819,737.535,2034.942,1612.054,1678.798,1692.150,2158.691,2298.754,2265.874,1989.533,1780.118,1249.593,1745.269,1389.704,2161.890,3231.992,1743.788,1628.824,2194.333,1907.251,1873.695,1425.965,2769.183,1368.147
4820,740.109,2034.127,1604.386,1671.282,1694.159,2160.263,2291.783,2268.916,1986.703,1779.359,1243.050,1741.804,1399.531,2156.533,3234.738,1753.469,1628.089,2187.809,1909.588,1880.219,1432.727,2770.953,1361.756
4821,739.533,2034.018,1601.273,1675.599,1692.224,2153.225,2289.927,2268.996,1992.725,1779.214,1248.722,1743.872,1397.101,2151.759,3223.779,1745.287,1628.658,2191.342,1900.885,1876.610,1427.292,2773.534,1370.288
4822,732.837,2037.443,1606.020,1672.347,1682.637,2157.524,2296.150,2271.689,1997.378,1773.813,1246.180,1744.160,1388.274,2150.016,3219.132,1746.630,1630.192,2195.958,1901.083,1878.555,1423.448,2777.490,1368.109
4823,739.653,2040.469,1607.842,1676.925,1698.025,2153.252,2297.543,2265.525,1999.175,1778.529,1247.958,1747.514,1394.450,2156.887,3224.981,1753.923,1634.514,2194.420,1902.186,1882.698,1428.777,2778.320,1370.601
4824,734.284,2043.986,1612.392,1674.013,1685.924,2151.281,2289.438,2261.454,1998.247,1772.926,1248.103,1745.185,1394.203,2166.066,3219.630,1748.306,1638.200,2197.978,1905.116,1885.313,1422.349,2779.148,1363.104
4825,732.414,2044.481,1605.183,1677.569,1693.682,2166.316,2295.692,2264.864,1994.938,1771.224,1249.624,1738.985,1392.120,2153.133,3225.396,1751.308,1632.989,2194.340,1897.775,1884.902,1425.236,2771.864,1365.780
4826,737.441,2043.216,1603.123,1679.394,1690.767,2151.154,2294.741,2267.902,1993.291,1777.146,1244.539,1746.325,1396.032,2152.402,3227.628,1747.163,1634.592,2192.971,1895.110,1887.360,1427.191,2774.886,1365.138
4827,739.387,2030.933,1602.030,1671.365,1682.637,2152.822,2289.328,2258.016,1994.162,1767.557,1244.967,1740.539,1390.682,2153.768,3219.689,1740.942,1630.018,2195.556,1898.486,1884.074,1425.400,2759.821,1361.716
4828,738.268,2036.645,1605.907,1674.345,1685.124,2147.423,2289.594,2265.072,1985.677,1769.766,1242.314,1737.240,1388.992,2152.566,3219.645,1739.969,1628.516,2184.825,1893.453,1881.079,1427.877,2766.899,1366.959
4829,733.738,2038.773,1612.856,1681.961,1690.007,2161.115,2299.898,2265.198,1998.167,1766.248,1247.082,1740.920,1399.410,2157.357,3227.710,1746.994,1631.626,2195.941,1896.986,1883.952,1424.353,2768.167,1366.109
4830,736.453,2040.263,1611.375,1683.598,1694.041,2160.594,2304.407,2266.882,2005.491,1774.359,1247.509,1747.873,1399.760,2167.655,3234.878,1746.626,1635.565,2196.820,1897.499,1887.169,1434.336,2773.193,1371.187
4831,730.706,2037.456,1609.934,1681.766,1687.122,2153.568,2302.761,2263.582,1997.515,1771.488,1246.531,1739.613,1394.691,2153.685,3221.079,1745.561,1633.357,2202.877,1895.884,1881.745,1426.905,2761.698,1363.700
4832,736.259,2033.588,1610.148,1681.995,1684.172,2149.749,2298.084,2262.269,2004.909,1770.752,1246.119,1744.071,1398.180,2144.911,3235.923,1744.088,1632.894,2196.267,1887.013,1879.305,1431.139,2769.389,1367.983
4833,731.318,2041.200,1609.432,1677.595,1687.523,2151.926,2293.017,2257.990,1997.552,1766.949,1250.197,1741.527,1401.153,2155.425,3233.977,1742.175,1633.252,2196.580,1890.948,1881.504,1429.312,2765.433,1372.095
4834,738.337,2040.929,1610.818,1679.657,1682.514,2138.683,2298.826,2260.321,1996.921,1763.670,1250.753,1740.925,1399.958,2158.850,3229.325,1752.452,1635.528,2198.432,1902.872,1886.791,1433.358,2769.719,1374.913
4835,735.809,2038.771,1611.356,1676.797,1690.206,2146.789,2300.841,2254.323,1997.260,1770.180,1246.158,1742.667,1397.801,2166.047,3225.836,1751.208,1639.454,2197.814,1897.066,1879.371,1432.017,2757.757,1365.645
4836,736.838,2038.625,1608.780,1676.113,1684.439,2142.041,2294.729,2257.040,2001.352,1764.870,1245.586,1746.317,1403.217,2157.011,3234.812,1744.645,1641.402,2194.237,1907.557,1877.124,1432.657,2773.089,1372.973
4837,735.422,2044.351,1617.723,1682.432,1695.190,2151.551,2303.416,2252.861,2007.391,1771.147,1250.997,1747.490,1404.872,2165.059,3226.599,1749.445,1638.603,2206.340,1910.825,1887.520,1439.776,2771.889,1372.863
4838,732.331,2039.161,1610.288,1678.519,1685.322,2141.426,2294.721,2253.297,2006.472,1766.734,1244.861,1737.439,1397.082,2162.315,3221.100,1745.701,1633.522,2196.308,1901.950,1878.107,1432.298,2759.167,1364.494
4839,735.152,2037.808,1607.277,1681.269,1688.601,2147.982,2301.816,2264.487,2013.141,1766.208,1245.818,1742.592,1402.863,2166.258,3230.919,1746.765,1636.806,2195.367,1906.100,1880.917,1431.154,2766.467,1364.728
4840,740.951,2045.656,1609.013,1682.352,1686.974,2139.624,2304.537,2267.315,2012.744,1767.277,1247.758,1747.186,1402.695,2169.295,3237.289,1740.632,1639.752,2193.333,1899.253,1882.927,1431.713,2775.347,1372.999
4841,739.697,2047.926,1615.200,1687.448,1690.492,2152.380,2310.854,2268.371,2016.528,1767.841,1247.829,1743.683,1403.576,2172.113,3243.712,1755.032,1639.847,2202.572,1905.146,1892.391,1434.352,2773.875,1369.395
4842,739.522,2042.895,1616.736,1686.759,1688.556,2147.848,2307.033,2265.672,2012.562,1771.708,1252.051,1741.847,1405.872,2169.419,3230.129,1752.028,1646.161,2202.284,1902.434,1886.325,1436.714,2771.938,1364.403
4843,736.275,2048.158,1611.421,1686.937,1689.539,2143.138,2304.199,2264.766,2006.677,1766.907,1247.757,1739.066,1402.904,2169.453,3225.131,1745.079,1646.463,2194.772,1908.313,1884.095,1435.658,2769.781,1369.109
4844,737.313,2042.517,1612.969,1680.293,1684.158,2151.206,2302.770,2265.353,2006.042,1769.234,1246.313,1741.282,1404.939,2171.380,3227.692,1745.106,1645.264,2200.641,1906.071,1882.438,1435.084,2765.386,1373.604
4845,736.388,2041.912,1608.918,1680.767,1686.040,2142.053,2304.048,2262.884,2010.256,1766.636,1248.215,1737.356,1402.605,2175.628,3234.300,1746.123,1646.199,2202.431,1902.720,1880.023,1432.718,2762.190,1367.261
4846,734.324,2038.835,1607.165,1680.995,1683.784,2139.686,2305.199,2260.067,2017.132,1764.067,1246.180,1734.590,1394.091,2174.628,3217.823,1744.727,1644.374,2185.732,1903.056,1879.349,1433.969,2757.874,1371.837
4847,729.867,2035.145,1605.568,1675.255,1674.109,2128.697,2300.519,2255.605,1998.074,1753.341,1240.798,1735.512,1392.289,2164.531,3220.334,1740.060,1639.809,2184.004,1891.506,1878.403,1432.358,2756.067,1360.804
4848,736.957,2045.181,1608.094,1680.225,1679.071,2134.190,2304.708,2253.189,2014.720,1764.890,1243.386,1737.691,1407.829,2175.781,3225.399,1745.137,1650.703,2191.328,1903.520,1888.049,1426.717,2760.938,1371.073
4849,735.386,2041.322,1609.450,1682.492,1684.101,2148.365,2307.611,2257.773,2009.314,1764.062,1248.022,1735.035,1400.089,2171.329,3238.433,1741.959,1646.938,2191.242,1895.455,1884.896,1424.816,2761.042,1372.900
4850,734.058,2036.312,1605.875,1685.307,1681.040,2135.278,2300.109,2259.398,2009.144,1756.456,1245.794,1730.030,1398.868,2182.879,3214.977,1744.554,1647.104,2183.328,1894.535,1887.016,1430.733,2757.173,1371.897
4851,736.738,2039.725,1605.478,1681.955,1683.026,2138.135,2296.529,2259.680,2007.817,1761.433,1244.823,1735.403,1392.196,2180.718,3220.739,1740.709,1650.971,2184.592,1908.985,1891.675,1426.438,2762.497,1367.498
4852,737.986,2041.968,1610.996,1684.502,1686.809,2135.017,2304.661,2260.300,2010.153,1761.197,1247.334,1736.093,1398.207,2180.779,3216.695,1741.021,1647.956,2185.357,1898.781,1890.073,1427.486,2768.167,1373.575
