Cell 2,Cell 4,Cell 9,Cell 15,Cell 20,Cell 28,Cell 31,Cell 39,Cell 40,Cell 41,Cell 58,Cell 59
34.583317,33.37911,22.213242,75.26537,-1.0022743,80.6008,29.340137,-21.595535,45.042603,-8.970342,31.635635,36.924007
33.160038,33.351154,22.210896,69.76323,-1.0423238,68.06351,29.340137,-28.660172,44.558113,-8.976964,31.581722,36.924007
31.810947,33.32511,22.208672,64.65521,-1.0791384,56.096054,29.340137,-35.311287,44.10185,-8.983197,31.531416,36.924007
30.53217,33.300846,22.206562,59.913094,-1.1129793,44.67256,29.340137,-41.57309,43.67217,-8.989065,31.484476,36.924007
29.320045,33.27824,22.204563,55.51067,-1.1440867,33.76831,29.340137,-47.46837,43.267525,-8.994588,31.440678,36.924007
28.171097,33.257175,22.20267,51.423603,-1.1726815,128.07104,29.340137,-53.01857,42.88645,-8.999787,31.39981,36.924007
27.082031,33.237553,22.200874,107.43499,-1.1989665,113.37607,29.340137,-58.243904,42.52758,-9.004682,31.36168,36.924007
26.049732,33.21927,22.199171,99.62845,-1.2231284,99.34903,29.340137,-63.163376,42.18962,-9.009289,31.326097,36.924007
25.07124,33.202232,22.19756,92.38111,-1.2453387,85.959564,29.340137,-67.79489,41.87135,-9.013625,31.292898,36.924007
24.143745,33.18636,22.19603,85.652916,-1.2657549,73.17868,29.340137,-72.15531,41.57162,-9.017708,31.261919,36.924007
23.264591,33.17157,22.19458,79.406685,-1.284522,195.62805,29.340137,-76.2605,41.289352,-9.02155,31.233013,36.924007
22.431263,33.15779,22.193207,106.07836,-1.3017733,230.20245,29.340137,-80.1254,41.023533,-9.025167,31.206043,36.924007
21.641369,33.144955,22.191904,125.323364,-1.3176311,252.98822,29.340137,-83.76407,40.773197,-9.028572,31.180878,36.924007
20.892643,33.13299,22.19067,122.9852,-1.332208,232.61539,29.340137,-87.18976,40.53745,-9.031777,31.157394,36.924007
20.182941,33.12185,22.1895,114.06476,-1.3456075,270.1948,29.340137,-90.414925,40.315434,-9.034794,31.135485,36.924007
19.510233,33.111465,22.188393,105.78331,-1.3579246,249.03986,29.340137,-93.45131,40.106358,-9.037634,31.11504,36.924007
18.872585,33.10179,22.187342,98.095085,-1.3692468,228.84647,29.340137,-96.30997,39.90946,-9.040308,31.095964,36.924007
18.268173,33.09278,22.186344,90.95759,-1.3796545,209.57095,29.340137,-99.0013,39.72403,-9.042824,31.078163,36.924007
17.695263,33.08438,22.1854,84.33137,-1.3892215,191.17157,29.340137,-101.535095,39.549408,-9.045193,31.061556,36.924007
17.152214,33.076557,22.184505,78.1798,-1.3980159,261.7912,29.340137,-103.92058,39.384956,-9.047422,31.046059,36.924007
16.63747,33.069267,22.183657,72.46889,-1.4060998,241.01822,29.340137,-106.16643,39.230087,-9.049521,31.031597,36.924007
16.149555,33.062477,22.182854,67.16706,-1.4135307,221.18945,29.340137,-108.28082,39.084244,-9.051497,31.018105,36.924007
15.687072,33.05615,22.18209,62.245014,-1.4203614,202.26196,29.340137,-110.271454,38.946896,-9.053358,31.005516,36.924007
15.248693,33.05025,22.181368,57.67555,-1.4266404,210.02979,29.340137,-112.14557,38.817547,-9.055108,30.993769,36.924007
14.833162,33.044758,22.180683,53.433407,-1.4324121,205.21799,29.340137,-113.90999,38.695736,-9.056756,30.982807,36.924007
14.439291,33.039642,22.180035,49.49514,-1.4377177,187.01645,29.340137,-115.57112,38.581024,-9.058308,30.97258,36.924007
14.065948,33.034874,22.179419,45.83898,-1.4425948,169.64221,29.340137,-117.135025,38.472992,-9.059768,30.963037,36.924007
13.712064,33.03043,22.178837,42.444725,-1.4470779,153.05771,29.340137,-118.60739,38.371254,-9.061143,30.954132,36.924007
13.376625,33.02629,22.178284,39.293606,-1.4511988,137.22702,29.340137,-119.99357,38.275448,-9.062437,30.945824,36.924007
13.05867,33.022434,22.17776,36.36821,-1.4549869,122.115875,29.340137,-121.298615,38.18522,-9.063655,30.93807,36.924007
12.757286,33.01884,22.177263,33.652367,-1.458469,167.16992,29.340137,-122.52727,38.10025,-9.064801,30.930838,36.924007
12.471612,33.01549,22.176792,31.131071,-1.4616699,150.69778,29.340137,-123.684006,38.02023,-9.065881,30.924088,36.924007
12.200827,33.012375,22.176346,28.790379,-1.4646122,230.20496,29.340137,-124.77303,37.94487,-9.066896,30.91779,36.924007
11.944156,33.009468,22.175924,26.617357,-1.4673169,210.86768,29.340137,-125.79832,37.8739,-9.067853,30.911913,36.924007
11.700863,33.00676,22.175522,24.599995,-1.4698031,192.40933,29.340137,-126.76359,37.80707,-9.068753,30.90643,36.924007
11.47025,33.004234,22.175142,22.72714,-1.4720885,174.78998,29.340137,-127.672356,37.74413,-9.0696,30.901314,36.924007
11.2516575,33.001884,22.174782,20.988443,-1.4741893,157.9715,29.340137,-128.52794,37.68486,-9.070398,30.89654,36.924007
11.044458,32.999695,22.174442,19.374294,-1.4761204,141.91745,29.340137,-129.33344,37.62904,-9.071149,30.892084,36.924007
10.848059,32.997654,22.174118,17.87577,-1.4778954,126.59311,29.340137,-130.09178,37.576473,-9.071856,30.887928,36.924007
10.661896,32.995754,22.173811,16.48459,-1.4795271,176.62625,29.340137,-130.80574,37.52697,-9.072521,30.884048,36.924007
10.4854355,32.993984,22.173521,15.193064,-1.481027,159.7243,29.340137,-131.4779,37.480347,-9.073148,30.88043,36.924007
10.318172,32.992332,22.173244,13.994053,-1.4824058,143.5906,29.340137,-132.11072,37.436443,-9.073737,30.877054,36.924007
10.159628,32.990795,22.172983,12.880931,-1.4836732,128.19022,29.340137,-132.70651,37.3951,-9.074292,30.873903,36.924007
10.009347,32.98936,22.172737,11.847545,-1.4848382,113.48984,29.340137,-133.26741,37.35616,-9.074815,30.870964,36.924007
9.866899,32.988026,22.172503,10.888183,-1.4859091,156.18735,29.340137,-133.79549,37.319492,-9.075306,30.86822,36.924007
9.731874,32.986782,22.17228,72.958824,-1.4868935,140.21442,29.340137,-134.29266,37.28496,-9.075769,30.865662,36.924007
9.6038885,32.985626,22.17207,67.6219,-1.4877985,159.21805,29.340137,-134.76073,37.25244,-9.076204,30.863272,36.924007
9.4825735,32.984547,22.17187,62.66727,-1.4886303,143.10736,29.340137,-135.20139,37.221813,-9.076615,30.861044,36.924007
9.367581,32.98354,22.17168,58.06756,-1.4893949,127.72894,29.340137,-135.61627,37.192974,-9.077001,30.858965,36.924007
9.258583,32.9826,22.1715,53.797337,-1.4900978,113.04953,29.340137,-136.00685,37.16581,-9.077364,30.857025,36.924007
9.155265,32.98173,22.17133,118.41164,-1.4907439,99.03732,29.340137,-136.37459,37.140232,-9.077706,30.855215,36.924007
9.057333,32.980915,22.17117,109.81881,-1.4913378,85.66202,29.340137,-136.7208,37.116142,-9.078029,30.853525,36.924007
8.964504,32.98016,22.171017,101.84151,-1.4918836,72.89465,29.340137,-137.04672,37.09346,-9.078332,30.85195,36.924007
8.876515,32.97945,22.170872,94.43564,-1.4923855,184.0246,29.340137,-137.35359,37.072094,-9.078617,30.850477,36.924007
8.793112,32.978794,22.170734,87.56027,-1.4928468,174.70679,29.340137,-137.64249,37.051975,-9.078886,30.849106,36.924007
8.714055,32.97818,22.170603,81.17741,-1.4932709,157.89209,29.340137,-137.91447,37.03303,-9.079139,30.847826,36.924007
8.639119,32.97761,22.17048,75.25176,-1.4936606,146.8641,29.340137,-138.17053,37.015186,-9.079376,30.84663,36.924007
8.568089,32.977077,22.170362,69.75059,-1.4940189,131.31494,29.340137,-138.41162,36.998383,-9.0796,30.845516,36.924007
8.500761,32.97658,22.170252,64.64348,-1.4943483,116.472534,29.340137,-138.63858,36.98256,-9.079811,30.844475,36.924007
8.436942,32.97612,22.170147,84.921425,-1.4946511,102.30475,29.340137,-138.85226,36.96766,-9.08001,30.843506,36.924007
8.37645,32.97569,22.170048,78.72759,-1.4949293,286.87762,29.340137,-139.05345,36.953625,-9.080196,30.8426,36.924007
48.80447,32.97529,22.169952,72.97744,-1.4951851,264.96442,29.340137,-139.24284,36.940407,-9.080373,30.841755,36.924007
78.429794,32.974915,22.169865,67.63918,-1.4954203,244.04721,29.340137,-139.42116,36.92796,-9.080539,30.840965,36.924007
74.72118,32.974567,22.169779,62.683315,-1.4956365,224.08075,29.340137,-139.58904,36.91624,-9.080694,30.84023,36.924007
71.205864,32.974243,22.169699,58.082455,-1.4958352,247.50482,29.340137,-139.74709,36.9052,-9.080841,30.839544,36.924007
67.87377,32.97394,22.169622,53.811165,-1.4960178,227.38123,29.340137,-139.89587,36.894806,-9.080979,30.838903,36.924007
64.715355,32.97366,22.16955,49.845837,-1.4961858,208.1723,29.340137,-140.03596,36.885017,-9.081109,30.838305,36.924007
61.721554,32.973396,22.169481,46.16456,-1.49634,189.83649,29.340137,-140.16786,36.875797,-9.081231,30.837748,36.924007
58.883797,32.973152,22.169416,42.74698,-1.4964819,172.33408,29.340137,-140.29202,36.867115,-9.0813465,30.837227,36.924007
56.193947,32.972923,22.169355,39.574207,-1.4966123,155.6272,29.340137,-140.40894,36.85894,-9.081455,30.836742,36.924007
53.644295,32.972713,22.169296,36.62871,-1.4967322,139.67972,29.340137,-140.51898,36.85124,-9.081557,30.836288,36.924007
51.227535,32.972515,22.169243,33.89421,-1.4968424,124.45709,29.340137,-140.6226,36.843987,-9.081654,30.835865,36.924007
48.93674,32.972332,22.16919,31.355589,-1.4969437,109.92639,29.340137,-140.72015,36.83716,-9.081743,30.835472,36.924007
46.765343,32.97216,22.16914,28.998814,-1.4970368,149.89963,29.340137,-140.812,36.830727,-9.081829,30.835104,36.924007
44.707123,32.972,22.169092,26.810862,-1.4971224,134.21246,29.340137,-140.89845,36.824673,-9.081909,30.83476,36.924007
42.75618,32.97185,22.169048,24.779638,-1.4972011,119.23834,29.340137,-140.97986,36.818966,-9.0819845,30.83444,36.924007
40.90692,32.97171,22.169006,22.893917,-1.4972734,202.68799,29.340137,-141.0565,36.813595,-9.082055,30.83414,36.924007
39.154053,32.97158,22.168966,21.143274,-1.4973398,186.91656,29.340137,-141.12866,36.808537,-9.082122,30.833862,36.924007
37.492542,32.971462,22.168928,109.051636,-1.497401,169.54688,29.340137,-141.1966,36.803776,23.749031,30.833601,36.924007
35.917633,32.971348,22.168892,101.12929,-1.4974571,152.9667,29.340137,-84.39054,36.79929,21.822514,30.833359,36.924007
34.424812,32.971245,22.168858,93.77444,-1.4975089,141.79047,29.340137,-87.77956,36.795063,20.00904,30.833132,36.924007
82.48915,32.971146,22.168825,86.946434,-1.4975563,126.47189,29.340137,-90.9702,36.791084,18.301977,30.83292,36.924007
78.568954,32.971058,22.168795,80.607544,-1.4976,111.84961,29.340137,-93.97409,36.78734,16.69508,30.832724,36.924007
74.85309,32.97097,22.168766,74.722725,-1.49764,97.89194,29.340137,-77.34746,36.78381,15.182472,30.832539,36.924007
71.330894,32.970894,22.168737,69.259445,-1.4976768,101.33334,29.340137,1612.7037,36.780487,202.02248,30.832367,36.924007
67.99229,32.97082,22.168713,64.187515,-1.4977108,235.50134,29.340137,8270.92,36.77736,189.6353,30.832207,36.924007
64.82769,32.970753,22.168688,59.4789,-1.4977419,215.92334,29.340137,13249.776,36.77441,305.27737,30.832056,36.924007
61.828033,32.970688,22.168663,55.10758,-1.4977705,197.2352,29.340137,13166.73,36.771637,311.23206,30.831917,36.924007
58.984726,32.970627,22.168642,51.049385,-1.4977969,179.39651,29.340137,12431.051,36.769024,292.4367,30.831787,36.924007
56.289616,32.970573,22.168621,47.28189,-1.4978211,162.36865,29.340137,11806.535,36.76656,274.74423,30.831665,36.924007
53.734978,32.97052,22.1686,43.784275,-1.4978434,146.11475,29.340137,11107.127,36.764244,258.0899,30.831553,36.924007
51.31349,32.970474,22.168581,40.5372,-1.4978638,130.59964,29.340137,10658.3125,36.762062,242.41283,30.831446,36.924007
49.018215,32.97043,22.168564,37.522724,-1.4978826,115.789734,29.340137,10520.114,36.760006,227.65564,30.831348,36.924007
46.84257,32.970387,22.168547,34.724182,-1.4978999,101.652985,29.340137,9896.005,36.758068,256.0186,30.831255,36.924007
44.780327,32.97035,22.168531,32.126106,-1.4979157,88.15878,29.340137,9511.543,36.756245,240.46304,30.83117,36.924007
42.82557,32.97031,22.168516,41.26645,-1.4979303,213.72736,29.340137,9299.08,36.754528,225.82027,30.831089,36.924007
40.972694,32.97028,22.1685,38.199734,-1.4979438,195.13904,29.340137,9051.047,36.75291,212.0367,30.831015,36.924007
39.216396,32.970245,22.168488,35.352695,-1.497956,177.39563,29.340137,8662.556,36.75139,199.0619,30.830944,36.924007
37.551636,32.97022,22.168474,60.83533,-1.4979675,160.45871,29.340137,8600.674,36.749954,186.84845,30.83088,36.924007
35.973648,32.970192,22.168463,56.366844,-1.4979779,265.62735,29.340137,8099.3066,36.748604,175.35165,30.830818,36.924007
34.477905,32.970165,22.16845,52.21845,-1.4979874,244.68002,29.340137,8013.3066,36.747334,164.52946,30.830763,36.924007
33.060123,32.970142,22.16844,48.367214,-1.4979962,224.68481,29.340137,8050.9746,36.746136,154.34229,30.83071,36.924007
31.716236,32.97012,22.168428,44.79185,-1.4980043,205.59845,29.340137,7640.4697,36.745007,144.75287,30.83066,36.924007
30.442398,32.970097,22.168419,41.472603,-1.4980118,201.53552,29.340137,7293.8037,36.743946,135.72614,30.830614,36.924007
29.234951,32.970078,22.16841,38.39112,-1.4980186,186.4527,29.340137,7302.366,36.742947,127.229065,30.83057,36.924007
28.090439,32.970062,22.1684,35.530373,-1.498025,195.4177,29.340137,7315.7754,36.742004,172.1426,30.83053,36.924007
27.005577,32.970043,22.168392,32.874546,-1.4980307,177.66162,29.340137,7030.0283,36.741116,161.5087,30.830494,36.924007
25.977264,32.970028,22.168385,30.408966,76.561966,160.71262,29.340137,6982.2344,36.74028,151.49878,30.830458,36.924007
25.002544,32.970016,22.168377,28.12,70.256744,144.534,29.340137,6942.2637,36.739494,142.07622,30.830425,36.924007
24.078632,32.97,22.16837,25.994999,64.460815,129.09073,29.340137,6679.673,36.738754,133.20654,30.830395,36.924007
23.202873,32.96999,22.168362,24.022217,59.133057,114.349396,29.340137,6421.455,36.738056,124.857315,30.830366,36.924007
22.37276,32.96998,22.168356,22.19075,54.235638,100.27811,29.340137,6393.218,36.737396,116.998,30.830341,36.924007
21.585915,32.969967,22.16835,20.490477,49.733803,86.846405,29.340137,6451.302,36.73678,109.59985,30.830317,36.924007
20.84008,32.969955,22.168344,18.911999,45.5956,309.91812,29.340137,6329.59,36.736195,102.63582,30.830294,36.924007
20.13312,32.969948,22.168339,17.44659,41.791656,286.95764,29.340137,6181.3936,36.73565,96.080414,30.83027,36.924007
19.463007,32.969936,22.168333,16.086153,38.29497,306.37354,29.340137,5929.992,36.73513,89.90967,30.830252,36.924007
18.82782,32.96993,22.168327,14.823168,35.080727,283.57416,29.340137,6112.3486,36.734642,84.101,30.830233,36.924007
18.225742,32.96992,22.168324,28.24523,32.12611,271.00757,29.340137,5746.242,36.734184,78.63318,30.830215,36.924007
17.655045,32.969913,22.168318,26.111258,29.41015,249.8157,29.340137,5653.413,36.733753,73.48619,30.830198,36.924007
17.11409,32.96991,22.168314,24.130148,26.913568,229.58707,29.340137,5930.341,36.73335,68.64122,30.830183,36.924007
16.601334,32.969902,22.16831,22.29095,24.618647,210.2779,29.340137,5574.8877,36.732964,64.080536,30.83017,36.924007
16.115303,32.9699,22.168306,20.5835,66.46144,198.48825,29.340137,5633.3975,36.732605,59.787457,30.830156,36.924007
15.654603,32.96989,22.168303,18.998358,60.972084,180.59259,29.340137,5295.3257,36.732265,55.74629,30.830143,36.924007
15.2179165,32.969887,22.1683,17.526764,55.92612,163.51035,29.340137,5165.8145,36.731945,51.94225,30.830132,36.924007
14.80399,32.969883,22.168297,16.160583,51.287743,147.20456,29.340137,5036.6445,36.731644,48.361423,30.830122,36.924007
14.411638,32.96988,22.168293,14.892267,47.024017,131.63992,29.340137,5267.1855,36.73136,44.99071,30.83011,36.924007
14.039738,32.96987,22.168291,13.714804,43.104694,116.782745,29.340137,5247.8867,36.731094,41.817783,30.830101,36.924007
13.68722,32.969868,22.168287,12.621685,39.501953,135.34982,29.340137,5355.06,36.730843,38.831036,30.830093,36.924007
13.353075,32.969868,22.168285,11.606869,36.190216,120.324005,29.340137,5033.2803,36.730606,36.019543,30.830086,36.924007
46.963787,32.969864,22.168283,10.664746,33.14598,105.98117,29.340137,4983.3193,36.73038,38.860386,30.830078,36.924007
72.42184,32.96986,22.16828,9.790111,30.347643,127.8385,29.340137,4971.46,36.73017,36.047173,30.83007,36.924007
69.02637,32.969856,22.168278,8.9781275,27.775337,113.15408,29.340137,5002.467,36.729973,33.39903,30.830063,36.924007
65.80787,32.969852,22.168276,8.224309,25.410807,152.7998,29.340137,4996.4355,36.729786,30.906273,30.830057,36.924007
62.757126,32.969852,22.168274,7.524488,23.237268,136.98083,29.340137,4882.49,36.72961,28.559788,30.830051,36.924007
59.86539,32.96985,22.168272,6.8747973,21.239294,121.88089,29.340137,4919.6533,36.729446,26.350986,30.830046,36.924007
57.12438,32.96985,22.16827,6.271646,19.402706,107.467285,29.340137,4775.508,36.72929,24.271793,30.830042,36.924007
54.52623,32.969845,22.168268,5.7117,17.714464,93.7088,29.340137,4610.505,36.729145,22.314602,30.830036,36.924007
52.063503,32.969845,22.168266,40.471687,16.162592,80.57568,29.340137,4495.866,36.729008,20.472254,30.830032,36.924007
49.729137,32.96984,22.168266,37.461903,14.736069,68.03952,29.340137,4891.4185,36.728878,18.73801,30.830029,36.924007
47.51644,32.96984,22.168264,34.667717,13.42477,56.073166,29.340137,4596.7773,36.728756,17.105528,30.830025,36.924007
45.41907,32.969837,22.168262,32.073685,12.219392,210.8671,29.340137,4767.826,36.728638,15.568836,30.83002,36.924007
43.43102,32.969837,22.16826,29.665472,11.111376,192.40878,29.340137,5053.586,36.72853,14.122314,30.830017,36.924007
41.54659,32.969837,22.16826,44.67154,10.092859,221.39001,29.340137,4749.4526,36.728428,12.76067,30.830015,36.924007
39.760376,32.969833,22.168259,41.36091,9.156611,202.4534,29.340137,4813.0815,36.728333,11.478924,30.830011,36.924007
38.067265,32.969833,22.168259,38.287426,8.295989,184.37753,29.340137,4523.026,36.72824,10.272388,30.83001,36.924007
36.462402,32.969833,22.168257,35.434105,7.504882,167.12326,29.340137,4476.926,36.728157,9.136648,30.830006,36.924007
34.941185,32.969833,22.168255,59.13083,6.7776756,150.65323,29.340137,4517.9385,36.728077,8.067551,30.830004,36.924007
33.499256,32.96983,22.168255,54.78444,6.1092086,134.93182,29.340137,4670.423,36.728,7.061186,30.830002,36.924007
32.13248,32.96983,22.168255,50.749393,5.4947367,119.92502,29.340137,4407.7812,36.72793,6.1138725,30.83,36.924007
30.836945,32.96983,22.168253,84.83528,4.929898,105.60031,29.340137,4341.7646,36.727863,5.222145,30.829998,36.924007
29.608936,32.96983,22.168253,78.64761,4.4106836,91.9267,29.340137,4625.6924,36.7278,4.382742,30.829996,36.924007
28.444931,32.969826,22.168251,72.90319,3.9334078,115.10956,29.340137,4674.9014,36.727737,3.5925932,30.829994,36.924007
27.341595,32.969826,22.168251,67.57025,3.4946842,101.00372,29.340137,4826.574,36.727684,2.8488083,30.829992,36.924007
26.295765,32.969826,22.168251,62.61932,3.0913978,175.39795,29.340137,4535.7285,36.72763,2.1486664,30.829992,36.924007
25.304447,32.969826,22.16825,58.02304,2.720686,158.55182,29.340137,4472.705,36.72758,1.4896078,30.82999,36.924007
24.3648,32.969826,22.16825,53.75601,2.3799183,327.08273,29.340137,4256.916,36.72753,0.86922073,30.829988,36.924007
